DESPESA_AQUISICAO_BENS;TERRENOS_HABITACOES;DSC_AUTARQUIA;INFRAESTRUTURAS_BASICAS;ACESSIBILIDADES;ldk;DESPESA_TOTAL;JUROS_ENCARGOS;DESPESA_COM_PESSOAL;CODIGO_PERIODO;OUTROS_INVESTIMENTOS_BENS_DE_CAPITAL;EDIFICIOS;DESPESA_CORRENTE;CODIGOINE;TRANSFERENCIAS_OUTRAS_DESPESAS_CAPITAL;TRANSFERENCIAS_CORRENTES;INVESTIMENTOS_OUTROS_INVESTIMENTOS_BENS_DE_CAPITAL
25620836.87;373767.53;FUNCHAL;4361615.61;3639158.58;T2_3103;60013829.56;383220.01;15638290.16;T2;3134561.9;1105327.65;43980146.56;3103;3419251.73;2337799.52;12614431.27
7768714.04;1395.06;FUNDÃO;6232240.08;11183566.26;T2_0504;42029579.1;824599.84;3125864.32;T2;3157346.71;3622844.69;12543278.14;0504;5288908.16;824099.94;24197392.8
605390.17;15500.63;GAVIÃO;125877.52;15635.04;T2_1209;2444420.34;7464.77;1035361.55;T2;198087.91;9712.4;1905446.96;1209;174159.88;257230.47;364813.5
849845.63;748.2;GÓIS;19956;325658.36;T2_0606;3626678.22;26013;1441046.98;T2;89326.2;212989.28;2572694.45;0606;405305.73;255788.84;648678.04
903391.72;7165.12;GOLEGÃ;33659.89;126276.51;T2_1412;3482732.15;7681.72;1131417.26;T2;931488.36;61824.36;2225802.93;1412;96514.98;183312.23;1160414.24
8943488.9;373698.03;GONDOMAR;155802.32;1863793;T2_1304;31428926.93;199540.53;12891494.05;T2;267837.56;1135648.43;25295349.11;1304;2336798.48;3260825.63;3796779.34
1661773.48;41038.57;GOUVEIA;26403.35;1359215.2;T2_0906;6466673.82;35264.89;1451320.85;T2;520223.7;2298.05;3820509.9;0906;696985.05;672150.68;1949178.87
1938428.33;7851.7;GRÂNDOLA;159241.4;1338132.96;T2_1505;9938394.3;87006.43;4650086.76;T2;348063.87;76817.37;7449146.81;1505;559140.19;773625.29;1930107.3
4837424.76;259959.46;GUARDA;121409.43;2474113.45;T2_0907;23505248.97;1311283.45;4902699.17;T2;520138.59;1179298.3;13193328.95;0907;5757000.79;2141921.57;4554919.23
7279296.1;385453.08;GUIMARÃES;0;922602.23;T2_0308;31716828.32;420092.67;12466203.28;T2;827926.64;271164.58;25711635.77;0308;3598046.02;5546043.72;2407146.53
852163.85;0;HORTA;8678.04;416792.19;T2_4701;4267374.03;49681.36;1713927.02;T2;214699.74;0;2978311.9;4701;648892.16;362539.67;640169.97
2853288.91;0;IDANHA-A-NOVA;26295.46;242696.3;T2_0505;7603595.22;16341.75;2201402.61;T2;421571.78;351145.25;5559078.5;0505;1002807.93;488045.23;1041708.79
4187169.03;223479.35;ÍLHAVO;344173.98;714272.03;T2_0110;12551801.04;898644.48;2743953.69;T2;678043.53;823577.38;8144043.91;0110;1624210.86;314276.71;2783546.27
7080197.14;0;LAGOA (ALGARVE);136477.02;50257.8;T2_0806;12984291.03;332356.9;3559184.18;T2;179822.98;130802.98;12071572.53;0806;415357.72;1099834.31;497360.78
918533.39;0;LAGOA (SÃO MIGUEL);878096.5;86118.2;T2_4201;5153003.91;53850.26;1177591.63;T2;417069.96;106512.34;2783558.7;4201;881648.21;633583.42;1487797
9576211.77;399871.29;LAGOS;159954.59;1007252.17;T2_0807;23837499.05;378968.18;5929385.72;T2;378158.39;306329.44;19939873.83;0807;1646059.34;4055308.16;2251565.88
371207.81;1378.4;LAJES DAS FLORES;116497.04;761139.98;T2_4801;2279648.04;0;551392.15;T2;375411.98;43960.77;936557.68;4801;44702.19;13957.72;1298388.17
474275.42;10500;LAJES DO PICO;29590.6;666831.51;T2_4601;4769319.65;109220.29;832817.03;T2;100570.68;1756264.55;1593981.91;4601;611580.4;177669.17;2563757.34
8665066.06;220512.3;LAMEGO;476161.29;3435199.94;T2_1805;21708975.41;844971.91;2148948.47;T2;153726.94;2041454.15;12624443.72;1805;2757477.07;965457.28;6327054.62
7926978.46;1168.5;LEIRIA;12775.54;641011.62;T2_1009;24789798.12;150496.96;6281781.97;T2;191020.14;535439.82;18980100.32;1009;4428282.18;4620842.93;1381415.62
51845969.12;3503730.29;LISBOA;2124731.64;2564243.24;T2_1106;234123722.62;1413545.19;119648319.35;T2;8087268.76;5264820.82;195036223.34;1106;17542704.53;22128389.68;21544794.75
16834875.28;174277.6;LOULÉ;3898230.63;2886166.12;T2_0808;48752548.59;1056165.18;13518620.38;T2;721877.74;1564781.59;33893935.84;0808;5613279.07;2484275;9245333.68
14138783.64;71710.04;LOURES;129385.07;451818.51;T2_1107;48269753.67;941267.3;19857214.27;T2;587612.36;122537.49;42419418.67;1107;4487271.53;7482153.46;1363063.47
3460154.15;645.75;LOURINHÃ;93327.55;851610;T2_1108;9760691.22;116151.06;2971034.87;T2;132123.87;109832.5;7690353.1;1108;882798.45;1143013.02;1187539.67
2569075.67;10039.46;LOUSÃ;94034.74;292709.01;T2_0607;6747686.75;63882.32;2250245.95;T2;594092.47;204297.59;5179288.2;0607;373225.28;296084.26;1195173.27
3336151.44;39026.32;LOUSADA;384782.85;613412.73;T2_1305;12576874.44;114415.69;5352151.98;T2;183656.18;717620.51;9585172.16;1305;1053203.69;782453.05;1938498.59
1657224.4;0;MAÇÃO;41762.94;356068.11;T2_1413;4372805.54;26130.83;1580375.25;T2;164086.98;160627.92;3535611.6;1413;114647.99;271881.12;722545.95
2715439.22;34697.37;MACEDO DE CAVALEIROS;146507.31;1192529.91;T2_0405;9083594.25;76464.93;2468750.86;T2;144788.46;20530.08;6187102.33;0405;1357438.79;926447.32;1539053.13
885817.07;0;MACHICO;197843.27;661990.49;T2_3104;5284696.17;246921.2;1928955.5;T2;411834.27;8136.79;3244281.22;3104;760610.13;182587.45;1279804.82
454493.63;0;MADALENA;36733.59;290907.03;T2_4602;2656263.29;12004.64;1070085.6;T2;135378.06;111168.43;1737042.31;4602;345033.87;200458.44;574187.11
8165851.53;4620;MAFRA;171005.22;1325603.49;T2_1109;25321529.55;69638.44;7458079.97;T2;4215585.53;825502.38;17646388.26;1109;1132824.67;1952818.32;6542316.62
6395296.54;75000;MAIA;54559.26;698406.77;T2_1306;26169347.65;560713.94;9997463.26;T2;833478.95;550557.88;19647830.3;1306;4309514.49;2694356.56;2212002.86
3087528.23;124478.46;MANGUALDE;1694781.42;3055018.92;T2_1806;12062592.45;108164.74;2265085.52;T2;351753.51;485122.37;5625336.17;1806;726101.6;164557.68;5711154.68
640091.4;12908.99;MANTEIGAS;13071.56;166466.08;T2_0908;2649852.63;10681.48;717922.96;T2;603637.15;0;1602048.92;0908;251719.93;233353.08;796083.78
3580588.36;117242.31;MARCO DE CANAVESES;241397.87;233080.5;T2_1307;12392174.48;176224.03;3556719.84;T2;1305235.87;226808.49;8673172.84;1307;1595236.6;1359640.61;2123765.04
2568137.8;345263.63;MARINHA GRANDE;101522.73;69180.05;T2_1010;8844152.45;13045.45;2648882.96;T2;303651.95;1344417.94;6138938.47;1010;541177.68;908872.26;2164036.3
505821.39;93551.98;MARVÃO;120984.8;88870.45;T2_1210;1960991.75;5083.69;773848.92;T2;57804.91;67370.37;1392942.89;1210;139466.35;108188.89;428582.51
14081310.45;1882115.64;MATOSINHOS;188468.23;2550737.99;T2_1308;45044259.98;359845.54;15516024.3;T2;1002050.12;1067911.36;34770804.74;1308;3582171.9;4813624.45;6691283.34
1517992.28;45038.67;MEALHADA;55003.41;675492.72;T2_0111;5689868.38;9257.21;2407911.57;T2;33565.25;340967.45;4143205.7;0111;396595.18;208044.64;1150067.5
999516.01;1500;MEDA;3013.84;244260.72;T2_0909;3279947.3;76216.89;1410579.03;T2;48028.91;10713.4;2777319.2;0909;195111.23;291007.27;307516.87
1686406.61;17279.47;MELGAÇO;661028.47;774058.6;T2_1603;9477734.06;156034.11;2509168.14;T2;291493.29;2285039.34;4775597.73;1603;673237.16;423988.87;4028899.17
1707212.33;10397.32;MÉRTOLA;351875.54;304326.98;T2_0209;6318676.74;30361.61;2385347.31;T2;388065.98;11637.13;4639666.16;0209;612707.63;516744.91;1066302.95
470734.68;2999.09;MESÃO FRIO;8977.92;250533.92;T2_1704;2782416.12;115353.5;968460.37;T2;81098.87;521710.8;1672316.54;1704;244778.98;117767.99;865320.6
1792794.94;13505.78;MIRA;37896.52;24641.47;T2_0608;4322615.77;31616.59;1641370.58;T2;95886.84;225492.12;3633321.28;0608;291871.76;167539.17;397422.73
1429228.96;82468.72;MIRANDA DO CORVO;166903.23;189205.01;T2_0609;4782775.98;42947.93;1472861.14;T2;889418.31;27582.71;3065584.15;0609;361613.85;120546.12;1355577.98
3737334.8;156321.26;MIRANDA DO DOURO;466431.18;935132.04;T2_0406;8596245.91;271292.83;1708148.3;T2;306172.14;145828.45;6018708.27;0406;567652.57;301932.34;2009885.07
6762224.9;31163.07;MIRANDELA;508042.8;1166688.98;T2_0407;17103354.99;725306.52;3523164.54;T2;488315.14;294982.49;13486008.47;0407;1128154.04;2475312.51;2489192.48
2282109.33;40010;MOGADOURO;47917.1;281636.19;T2_0408;5199571.44;24354.39;1353167.36;T2;170070.93;0;3917038.86;0408;742898.36;257407.78;539634.22
1183470.21;57329.6;MOIMENTA DA BEIRA;76661.21;228074.45;T2_1807;5611784.71;81901.12;1469260.96;T2;152235.96;831619.9;3116917.92;1807;1148945.67;382285.63;1345921.12
3441729.81;181.15;MOITA;70526.07;95031.4;T2_1506;14380629.18;94837.6;7228081.43;T2;622324.78;49745.66;12087321.72;1506;1455498.4;1322672.88;837809.06
1551673.97;0;MONÇÃO;501078.1;297026.47;T2_1604;7615629.48;76068.93;2382473.32;T2;432145.21;283221.07;4521201.74;1604;1580956.89;510985.52;1513470.85
899184.68;55595.58;MONCHIQUE;67297.33;412033.65;T2_0809;4744379.27;29505.95;1852331.66;T2;131346.06;108615.36;3185944.83;0809;783546.46;404922.54;774887.98
721989.73;1426.8;MONDIM DE BASTO;2612.14;84580.53;T2_1705;4563157.4;185648.47;1419756.02;T2;96802.38;4710.72;2498001.15;1705;1875023.68;170606.93;190132.57
630103.73;796.05;MONFORTE;0;362695.72;T2_1211;3259335.95;38934.03;1386400.22;T2;47191.64;17933.14;2228307.58;1211;602411.82;172869.6;428616.55
1917820.3;308237.97;MONTALEGRE;317239.44;345940.44;T2_1706;7545130.92;21387.96;2170918.31;T2;102336.56;382922.04;4745968.9;1706;1342485.57;635842.33;1456676.45
1924032.63;31888.99;MONTEMOR-O-NOVO;56912.24;669705.69;T2_0706;8550160.9;30577.82;3245142.91;T2;878026.62;595012.38;5890708.45;0706;427906.53;690955.09;2231545.92
1939581.97;93507.5;MONTEMOR-O-VELHO;605688.55;930999.99;T2_0610;7695093.91;498406.15;2174813.49;T2;97742.83;244298.5;4864363.95;0610;858492.59;251562.34;1972237.37
3541175.33;2175.45;MONTIJO;19788.42;76100.45;T2_1507;12840014.53;73055.67;6703935.58;T2;207706.43;122875.91;11338051.37;1507;1073316.5;1019884.79;428646.66
758199.32;3690;MORA;20091.25;135244.8;T2_0707;3161526.45;15533.96;1182584.32;T2;352579.91;24539.51;2443092.59;0707;182288.39;486774.99;536145.47
704266.39;70499.41;MORTÁGUA;170884.55;1532770.81;T2_1808;4982013.69;22569.46;1257857.84;T2;55150.88;101806.89;2452998.42;1808;597902.73;468304.73;1931112.54
2160148.94;32682.75;MOURA;131088.58;299017.89;T2_0210;8402454.52;65393.21;3037517.42;T2;1152189.26;0;5819065.71;0210;968410.33;556006.14;1614978.48
609048.95;0;MOURÃO;15285.06;83961.65;T2_0708;3043504.65;97368.25;1445543.01;T2;30672.5;0;2547334.87;0708;366250.57;395374.66;129919.21
891932.54;8250;MURÇA;13830.34;122731.76;T2_1707;3814768.31;220293.64;1222156.86;T2;38245.6;0;2504223.85;1707;1127486.76;169840.81;183057.7
606046.73;62269.17;MURTOSA;0;332452.02;T2_0112;2976781.31;4666.37;773060.05;T2;774763.26;76724.38;1614824.98;0112;115747.5;231051.83;1246208.83
1194440.94;66173.81;NAZARÉ;44944.52;149903.35;T2_1011;5610883.34;257078.75;1988788.48;T2;255963.74;239366.84;4393157.51;1011;461373.57;952849.34;756352.26
1362597.05;0;NELAS;78873.39;337849.38;T2_1809;5181528.14;162856.83;1813451.13;T2;137946.69;145531.33;4343704.01;1809;137623.34;1004799;700200.79
1106398.83;0;NISA;38903.88;356991.61;T2_1212;5685079.29;42099.55;2031501.85;T2;664560.08;604343.26;3715242.03;1212;305038.43;535241.8;1664798.83
360640.04;1530;NORDESTE;10122.05;542221.74;T2_4202;2509491.2;58923.73;779245.09;T2;61758.37;44826.31;1490828.51;4202;358204.22;292019.65;660458.47
2556706.88;5600;ÓBIDOS;92119.12;677109.9;T2_1012;9512388.03;299877.61;2626331.1;T2;458646;1404045.3;6254301.31;1012;620566.4;771385.72;2637520.32
3466952.98;141963.14;ODEMIRA;253318.97;226977.05;T2_0211;14300458.09;54013.52;4160402.68;T2;1602622.51;1083068.62;9750847.05;0211;1241660.75;2069477.87;3307950.29
7305026.1;65647.6;ODIVELAS;55000;423918.39;T2_1116;28674790.8;532774.59;11746978.94;T2;507922.03;392378.62;23292847.26;1116;3937076.9;3708067.63;1444866.64
16759994.44;3015631.19;OEIRAS;538042.76;871659.42;T2_1110;47224960.49;1210591.09;16933791.73;T2;1289073.46;892496.45;38569992.71;1110;2048064.5;3665615.45;6606903.28
1295443.44;13272.48;OLEIROS;37521.92;245887.05;T2_0506;3751025.77;9731.82;1048012.89;T2;270453.29;17279.38;2603943.39;0506;562668.26;250755.24;584414.12
2686882.3;85986.61;OLHÃO;274836.94;224129.03;T2_0810;12197868.12;193869.79;4980536.28;T2;650829.32;215964.76;9723141.85;0810;1022979.61;1861853.48;1451746.66
4292096.91;9695.22;OLIVEIRA DE AZEMÉIS;192127.17;447605.5;T2_0113;17726979.7;224412.35;5030859.31;T2;433489.9;1454037.03;11496077.37;0113;3693947.51;1948708.8;2536954.82
1627781.19;16786;OLIVEIRA DE FRADES;75616.96;1168902.28;T2_1810;5546085.29;38619.27;1360201.78;T2;266593.9;457245.8;3219039.58;1810;341900.77;192437.34;1985144.94
1617425.46;175472;OLIVEIRA DO BAIRRO;248480.76;1433019.28;T2_0114;8942633.39;89172.98;2298456.3;T2;55692.3;2036405.32;4338958.11;0114;654605.62;333903.37;3949069.66
2517106.55;163862.5;OLIVEIRA DO HOSPITAL;426079.36;303202.13;T2_0611;7980376.15;8395.02;1835051.99;T2;324494.93;731838.09;5232334.54;0611;798564.6;871780.98;1949477.01
7519447.32;270135.6;OURÉM;87344.57;2249665.63;T2_1421;21027628.84;67392.57;3584109.15;T2;363373.23;2070507.1;12277319.15;1421;3709283.56;1106370.11;5041026.13
695566.41;22659.05;OURIQUE;188745.45;233343.92;T2_0212;5106463.43;78047.51;2062232.18;T2;113758.13;364932.36;3189094.34;0212;993930.18;353248.24;923438.91
3278396.63;133960.03;OVAR;185035.11;2027660.06;T2_0115;12405227.54;114317.05;3688419.23;T2;138106.19;1126101.88;8192397.74;0115;601966.53;1111264.83;3610863.27
4538636.77;12854.8;PAÇOS DE FERREIRA;37202.97;2206706.65;T2_1309;19213670.05;860361.35;4024285.29;T2;937020.41;3460972.41;10590518.92;1309;1968393.89;1167235.51;6654757.24
5678006.56;50000;PALMELA;64991.39;481104.69;T2_1508;18344749.48;178389.2;9382927.61;T2;1092555.03;63388.88;16301329.49;1508;291380;1062006.12;1752039.99
1600213.3;7000;PAMPILHOSA DA SERRA;99534.69;273290.55;T2_0612;4643211.5;1240.35;1325156.16;T2;363272.32;146567.58;3505742.43;0612;247803.93;579132.62;889665.14
7582863.56;157100.91;PAREDES;582085.34;15181081.23;T2_1310;48516135.61;307814.82;7392233.97;T2;2455589.76;11074899.96;16997291.59;1310;2068086.82;1714379.24;29450757.2
1104583.16;0;PAREDES DE COURA;1021864.35;1130267.24;T2_1605;7652757.73;125124.7;1499935.6;T2;523495.6;808239.48;3011070.61;1605;1157820.45;281427.15;3483866.67
718571.61;1911.5;PEDRÓGÃO GRANDE;0;242292.86;T2_1013;2553950.1;16825.73;839427.5;T2;172937.02;59126.18;1882105.79;1013;195576.75;307280.95;476267.56
1778214.68;6730.66;PENACOVA;151474.4;195841.15;T2_0613;4655268.27;1157.46;1352194.48;T2;394762.02;60535.52;3488145.31;0613;357779.21;356578.69;809343.75
2921546.21;143952.25;PENAFIEL;856262.44;1806462.31;T2_1311;17633776.96;154473.69;5414240.58;T2;1374703.26;2197043.71;9779013.16;1311;1476339.83;1288752.68;6378423.97
787923.86;3077.07;PENALVA DO CASTELO;41103.66;350138.71;T2_1811;3146156.43;9728.97;1045443.49;T2;141946.88;11095.72;2076514.65;1811;522279.74;233418.33;547362.04
1222392.67;21500;PENAMACOR;202085.12;396414.31;T2_0507;3990995.01;43774.03;1033318.55;T2;436740.37;140166.41;2420189.41;0507;373899.39;120704.16;1196906.21
824516.35;191514.45;PENEDONO;184583.57;2786.69;T2_1812;3171700.64;0;824099.66;T2;749720.4;198088.41;1797895.34;1812;47111.78;149279.33;1326693.52
784789.76;0;PENELA;24044.55;160985.58;T2_0614;2829208.14;55226.25;991589.26;T2;79649.73;79635.05;2139741.55;0614;345151.68;308136.28;344314.91
3329360.12;12100.03;PENICHE;75514.11;248943.78;T2_1014;9320515.73;109204.78;3561006.12;T2;518924.43;121590.68;7718944.07;1014;624498.63;719373.05;977073.03
2069089.59;7691.34;PESO DA RÉGUA;558988.42;1294263.24;T2_1708;10121521.24;157189.47;2446100.65;T2;641262.45;918814.03;6133619.67;1708;566882.09;1461239.96;3421019.48
1529244.72;17624.95;PINHEL;79204.46;297379.64;T2_0910;5029414.71;36501.87;1403106.34;T2;149909.64;240201.73;3655640.82;0910;589453.47;686787.89;784320.42
3993841.81;459649.14;POMBAL;4345661.59;940771.21;T2_1015;19600822.84;43062.58;3563945.88;T2;1935155.41;1426183.5;9490197.77;1015;1003204.22;1889347.5;9107420.85
2765656.3;47689.62;PONTA DELGADA;7214.62;463573.79;T2_4203;14050242.37;192302.43;5730134.43;T2;363457.73;689233.08;10906799.13;4203;1572274.4;2218705.97;1571168.84
940394.57;0;PONTA DO SOL;2746.85;27700.85;T2_3105;2421024.09;12202.11;820102.48;T2;130111.84;5418;1991073.54;3105;263973.01;218374.38;165977.54
1536652.11;24640.34;PONTE DA BARCA;42342.97;488106.31;T2_1606;6682645.98;61102.01;2210319.11;T2;566332.92;373534.03;4387580.54;1606;800108.87;579507.31;1494956.57
2850645.99;954316.47;PONTE DE LIMA;362240.6;397938.88;T2_1607;15138684.15;10046.09;4121755.92;T2;971931.54;2205133.88;9412562.1;1607;834560.68;2430114.1;4891561.37
1619547.92;64637.5;PONTE DE SOR;393667.33;118238.31;T2_1213;8885458.69;1477.54;2338475.51;T2;2162563.71;1075002.62;4909418.39;1213;161930.83;949917.42;3814109.47
1221950.42;205643.55;PORTALEGRE;40455.51;465861.8;T2_1214;6060035.3;112871.98;2994402.69;T2;206964.34;238143.98;4405543.1;1214;497423.02;76318.01;1157069.18
1054340.07;0;PORTEL;123469.89;262442.37;T2_0709;5019775.21;13020.87;1799084.48;T2;160059.72;746395.92;3414963.82;0709;312443.49;548518.4;1292367.9
2676266.23;0;PORTIMÃO;21797.03;7380;T2_0811;19729453.66;1831810.87;7049160.78;T2;159194.39;1016927.42;15037142.59;0811;3487012.23;3479904.71;1205298.84
18453051.21;27303255.75;PORTO;0;958690.69;T2_1312;87817903.92;1709209.53;29369275.24;T2;321585.56;814268.86;54208490.08;1312;4211612.98;4676954.1;29397800.86
2280780.6;2500;PORTO DE MÓS;135755.74;220950.16;T2_1016;6169874.24;24449.07;2422025.56;T2;181418.11;79505.89;5187294.85;1016;362449.49;460039.62;620129.9
518217.51;0;PORTO MONIZ;0;209861.9;T2_3106;1758225.18;35417.53;539665.72;T2;193556.24;0;1228134.94;3106;126672.1;134834.18;403418.14
386330.23;0;PORTO SANTO;0;1314.39;T2_3201;1804214.87;3376.46;711705.87;T2;17210.4;0;1636926.95;3201;148763.13;535514.39;18524.79
2434573.33;15000;PÓVOA DE LANHOSO;225689.27;1255281.5;T2_0309;9667796.5;101276;2214627.67;T2;239129.83;1356573.14;5587683.69;0309;988439.07;837206.69;3091673.74
7352620.34;1171088.4;PÓVOA DE VARZIM;2617583.31;2326662.27;T2_1313;25744209.94;275309.41;6429750.84;T2;636723.19;1656339.93;15044864.86;1313;2290947.98;987184.27;8408397.1
204292.67;1046.73;POVOAÇÃO;58702.13;18781.65;T2_4204;2650766.25;33045.8;1305065.16;T2;76194.64;29379.98;1599574.77;4204;867086.35;57171.14;184105.13
621990.7;83939.58;PRAIA DA VITÓRIA;9083.77;162812.67;T2_4302;5623511.5;256215.97;1561910.68;T2;440719.46;385694.3;3156614.61;4302;1384647.11;716497.26;1082249.78
1348485.63;44471.5;PROENÇA-A-NOVA;20871.86;25819.32;T2_0508;3957852.22;11779.47;1410293.75;T2;556871.05;4652.89;3118518.45;0508;186647.15;347959.6;652686.62
1068957.71;69959.04;REDONDO;36639.7;64385.55;T2_0710;3982475.74;2993.09;2149777.94;T2;264113.24;22707.13;3501410.74;0710;23260.34;279682;457804.66
3287089.95;78472.7;REGUENGOS DE MONSARAZ;395177.99;627998.76;T2_0711;9751445.81;180939.73;2263059.1;T2;889492.93;681413.15;6479236.85;0711;599653.43;748148.07;2672555.53
1419649.38;0;RESENDE;87302.56;209456;T2_1813;5026573.29;75194.54;2166298.69;T2;175182.84;251233.35;3926275.36;1813;377123.18;265132.75;723174.75
365466.35;0;RIBEIRA BRAVA;0;300314.05;T2_3107;3158647.07;353744.49;759695.7;T2;513223.15;1464;1634431.57;3107;709214.3;155525.03;815001.2
1676004.33;108634.23;RIBEIRA DE PENA;471241.29;1063070.07;T2_1709;8066028.76;145570.05;1667541.42;T2;170483.76;560951.54;5200877.05;1709;490770.82;1711761.25;2374380.89
1725426.98;0;RIBEIRA GRANDE;659496.54;437251.82;T2_4205;9184412.8;712392.38;2504718.39;T2;800860.44;565256.18;5286805.16;4205;1434742.66;344267.41;2462864.98
3309869.69;0;RIO MAIOR;112396.5;461878.66;T2_1414;9453356.72;114378.98;2731270.93;T2;147026.81;572672.96;6868068.73;1414;1291313.06;712549.13;1293974.93
1165880.13;34500;SABROSA;235607.54;263499.57;T2_1710;4257559.44;111659.02;1299845.3;T2;206449.42;127712.69;2884545.01;1710;505245.21;307160.56;867769.22
1308020.66;3686.86;SABUGAL;519192.96;1516019.95;T2_0911;6957171.52;16309.86;1847645.28;T2;291357.53;0;4152394.72;0911;474519.5;980418.92;2330257.3
1341684.66;0;SALVATERRA DE MAGOS;0;9567.76;T2_1415;3914872.26;20299.91;1875287.31;T2;78024.36;0;3488943.98;1415;338336.16;251672.1;87592.12
1327913.85;15098.18;SANTA COMBA DÃO;10220.01;122003.53;T2_1814;3888795.71;107478.24;1284283.44;T2;69664.96;97119.54;3014619.84;1814;560069.65;294944.31;314106.22
2356677.71;0;SANTA CRUZ;173292.87;188545.53;T2_3108;7173823.37;75642.86;3308303.86;T2;47741.85;33952.29;5907730.72;3108;822560.11;167106.29;443532.54
379328.66;46253.64;SANTA CRUZ DA GRACIOSA;30612.12;110906.9;T2_4401;1973291.28;24897.94;587781.81;T2;309620.04;32588.01;1237037.46;4401;206273.11;245029.05;529980.71
230584.67;27245.97;SANTA CRUZ DAS FLORES;5742;548722.26;T2_4802;1725952.76;6363.62;563940.39;T2;12282.92;142836.76;852095.82;4802;137027.03;51207.14;736829.91
12215897.97;486947.41;SANTA MARIA DA FEIRA;2364554.82;1255945.82;T2_0109;35381441.49;674755.69;7271623.23;T2;730373;2707583.45;23803299.13;0109;4032737.86;3641022.24;7545404.5
892449.76;97098;SANTA MARTA DE PENAGUIÃO;82167.83;598536.58;T2_1711;3240169.06;19427.41;1036226.95;T2;46165.51;0;2067166.32;1711;349034.82;119062.2;823967.92
451812.57;0;SANTANA;0;451832.58;T2_3109;2895236.55;81653.68;759329.32;T2;40565;0;1597547.65;3109;805291.32;304752.08;492397.58
3345552.04;51778.99;SANTARÉM;90964.73;105545.96;T2_1416;17533470.98;497785.43;7010510.4;T2;459708.98;107180.68;13487627.07;1416;3230664.57;2633779.2;815179.34
2926698.24;3840;SANTIAGO DO CACÉM;337720.78;560889.56;T2_1509;11085310.03;62523.82;5214153.87;T2;160213.05;58930.96;9012091.61;1509;951624.07;808715.68;1121594.35
3594801.02;201778.9;SANTO TIRSO;448336.07;1507112.6;T2_1314;19697018.64;141204.95;4321265.42;T2;801657.72;2800620.13;11527719.73;1314;2409793.49;3470448.34;5759505.42
1722245.49;2651.41;SÃO BRÁS DE ALPORTEL;2629.02;84376.89;T2_0812;4504478.66;10674.19;2102412.14;T2;57634.73;7754.33;4115728.47;0812;233703.81;280396.65;155046.38
2566778.64;201513.35;SÃO JOÃO DA MADEIRA;26311.2;175339.47;T2_0116;11565166.69;53823.16;2340914.27;T2;2310376.05;2033717.75;5674440.11;0116;1143468.76;712924.04;4747257.82
1878193.32;0;SÃO JOÃO DA PESQUEIRA;22829.92;212171.93;T2_1815;4435288.39;34563.11;891353.56;T2;437989.4;53487.2;3026104.87;1815;682705.07;221994.88;726478.45
1652941.47;158824.89;SÃO PEDRO DO SUL;405740.08;1158026.5;T2_1816;9513354.6;80392.48;3298172.96;T2;560309.73;478078.48;5324549.84;1816;1427825.08;293042.93;2760979.68
324788.7;2800.06;SÃO ROQUE DO PICO;31443.85;84211.61;T2_4603;1871004.45;8997.42;546613.67;T2;19367.72;4258.56;1235368.34;4603;493554.31;354968.55;142081.8
512514.42;105131.69;SÃO VICENTE;45611.79;390766.9;T2_3110;2686791.48;28367.68;676454.03;T2;371618.81;542.12;1460025.77;3110;313094.4;242689.64;913671.31
702658.92;4879.55;SARDOAL;32543.12;39340.42;T2_1417;3087639.5;35410.68;1510429.74;T2;183629.9;7836.82;2454474.74;1417;364934.95;205975.4;268229.81
1051856.05;60;SÁTÃO;63089.29;355984.61;T2_1817;3684140.58;7170.41;1360990.54;T2;128395.07;45412.11;2658074.4;1817;433125.1;238057.4;592941.08
3012635.6;0;SEIA;15319.49;100219.77;T2_0912;9077797.49;1264328.6;2678590.93;T2;206890.83;6027;7671562.42;0912;1077777.98;716007.29;328457.09
9551304.91;0;SEIXAL;44381.72;197664.13;T2_1510;33291477.12;955757.01;16895335.26;T2;664519.86;352659.7;27588349.5;1510;4443902.21;185952.32;1259225.41
1381832.03;0;SERNANCELHE;4206.6;171352.58;T2_1818;3746684.23;12717;833904.88;T2;125051.6;643705.98;2505388.98;1818;296978.49;276935.07;944316.76
1669088.46;8519;SERPA;27761.96;435987.76;T2_0213;6727898.41;5302.11;3111343.51;T2;513889.64;269782.67;5302022.2;0213;169935.18;516288.12;1255941.03
1958449.68;17059.68;SERTÃ;232125.63;174743.09;T2_0509;5195460.4;74791.43;1964644.15;T2;100947.46;225.09;4430452.26;0509;239907.19;432567;525100.95
6622483.28;746036.88;SESIMBRA;1629073.14;815012.32;T2_1511;25927598.15;480816.33;10732123.66;T2;1604977.98;552401.06;18971005.11;1511;1609091.66;1135581.84;5347501.38
5571162.9;1103956.37;SETÚBAL;209304.36;366505.62;T2_1512;28650125.47;178004.08;12985964.64;T2;540322.43;2550238.69;21747113.59;1512;2132684.41;3011981.97;4770327.47
814060.75;9392.11;SEVER DO VOUGA;0;102051.53;T2_0117;4932914.93;57212.25;927325.17;T2;691316.4;123309.83;2153036.6;0117;1853808.46;354438.43;926069.87
4555267.71;9816.43;SILVES;24100.91;33725.01;T2_0813;13144161.22;177227.57;6015839.64;T2;263221.63;21085.12;11601663.03;0813;1190549.09;853328.11;351949.1
