DESPESA_AQUISICAO_BENS;TERRENOS_HABITACOES;DSC_AUTARQUIA;INFRAESTRUTURAS_BASICAS;ACESSIBILIDADES;ldk;DESPESA_TOTAL;JUROS_ENCARGOS;DESPESA_COM_PESSOAL;CODIGO_PERIODO;OUTROS_INVESTIMENTOS_BENS_DE_CAPITAL;EDIFICIOS;DESPESA_CORRENTE;CODIGOINE;TRANSFERENCIAS_OUTRAS_DESPESAS_CAPITAL;TRANSFERENCIAS_CORRENTES;INVESTIMENTOS_OUTROS_INVESTIMENTOS_BENS_DE_CAPITAL
1261318.73;577421.65;ANGRA DO HEROÍSMO;30501.68;352051.57;T2_4301;9459953.12;110372.12;2018425.63;T2;138268.54;384885.99;5064249.39;4301;2912574.3;1674132.91;1483129.43
1522150.94;198684.5;ANSIÃO;28892.14;1425273.88;T2_1003;6122635.79;142885.83;1232786.5;T2;239789.75;589998.77;3006256.24;1003;633740.51;108432.97;2482639.04
1915839.26;209155;ARCOS DE VALDEVEZ;15633.32;1270573.59;T2_1601;10489213.73;65260.14;2568609.15;T2;1117152.13;111100.19;5213105.72;1601;2552493.78;663397.17;2723614.23
1184920.15;113179;ARGANIL;7623.62;612781.39;T2_0601;6575448.74;83097.38;1752261.04;T2;137621.3;1958912.46;3334693.25;0601;410637.72;314414.68;2830117.77
1293962.54;92720.55;ARMAMAR;50405.03;419663.1;T2_1801;5089295.79;141688.68;1481218.41;T2;59910.66;954918.12;2980407.19;1801;531271.14;63537.56;1577617.46
2521629.95;72225.48;AROUCA;143745.54;135016.19;T2_0104;6823516.87;42409.84;1674258.36;T2;169667.76;691455.57;4599327.97;0104;1012078.36;361029.82;1212110.54
1040291.42;0;ARRAIOLOS;883985.68;0;T2_0702;4791938.99;59442.35;1397584.53;T2;161703.07;204919.57;2878899;0702;662431.67;381580.7;1250608.32
464759.17;14280;ARRONCHES;5024.01;346275.13;T2_1202;2316263.93;12093.41;864054.93;T2;279579.75;14406.46;1531552.34;1202;125146.24;190644.83;659565.35
1824615;0;ARRUDA DOS VINHOS;38195.49;299126.12;T2_1102;5908851.3;62596.44;1916820.66;T2;141096.87;73326.44;4194529.75;1102;1162576.63;390497.65;551744.92
2179922.01;1731579.47;AVEIRO;31638.53;342995.52;T2_0105;18229703.33;1711268.08;5595302.33;T2;1164001.84;366855.96;12636587.79;0105;1956044.22;3150095.37;3637071.32
766155.83;10355.65;AVIS;10277.7;209135.59;T2_1203;4485261.33;44927.62;1824314.78;T2;284966.44;199878.75;2967409.8;1203;803237.4;332011.57;714614.13
1013136.04;429527.67;AZAMBUJA;74139.51;194994.5;T2_1103;7915808.89;83321.43;3055805.97;T2;234297.4;85437.16;4639567.89;1103;2257844.76;487304.45;1018396.24
1895403.86;135000;BAIÃO;48496.2;467811.45;T2_1302;6444674.28;47005.32;2561374.4;T2;325457.81;99896.9;4823794.62;1302;544217.3;320011.04;1076662.36
7777041.94;293498.24;BARCELOS;14122.28;2436488.87;T2_0302;29457057.38;138833.19;6688374.25;T2;570826.27;1133265.78;18455553.51;0302;6553302.43;3851304.13;4448201.44
328887.6;5281.91;BARRANCOS;0;6087.4;T2_0204;1870651.19;22393.86;988562.94;T2;92938.46;4121.96;1593729.14;0204;168492.32;253884.74;108429.73
3941621.09;22503.13;BARREIRO;395119.51;487309.98;T2_1504;18072452.86;161962.18;7770273.02;T2;407545.99;293721.88;13983681.72;1504;2482570.65;2109825.43;1606200.49
2022002.62;20266;BATALHA;1048078.59;642676.79;T2_1004;7217526.62;12266.77;949278.72;T2;712858.97;742129.53;3593677.54;1004;457839.2;610129.43;3166009.88
2775491.81;1797.54;BEJA;334774.64;359048.7;T2_0205;10762715.34;114399.86;4177754.94;T2;455607.15;587979.15;7592494.75;0205;1431013.41;524848.14;1739207.18
808289.1;0;BELMONTE;2656.11;326947.76;T2_0501;2786764.33;26489.95;604278.87;T2;396242.27;224198.71;1640161.9;0501;196557.58;201103.98;950044.85
3048751.17;3690;BENAVENTE;42521.76;468050.69;T2_1405;9337921.27;36646.88;3346300.57;T2;188023.02;56619.13;7405967.75;1405;1173048.92;974269.13;758904.6
870848.14;6843.35;BOMBARRAL;505119.62;281001.13;T2_1005;4290255.93;79628.87;1916541.28;T2;58081.64;36086.29;2973879.81;1005;429244.09;106861.52;887132.03
785383.66;12612.4;BORBA;6431.97;766.65;T2_0703;3170023.62;97142.32;1677029.52;T2;140370.25;48494.37;2664810.93;0703;296537.05;105255.43;208675.64
981592.32;19306.6;BOTICAS;193289.15;400644.64;T2_1702;5313913.31;28379.85;1260621.96;T2;1637578.84;0;2661915.75;1702;401178.33;391321.62;2250819.23
6906129.34;0;BRAGA;34743.79;1063274.82;T2_0303;41184737.83;610347.95;13299971.66;T2;686472.64;301725.89;24594399.84;0303;14504120.85;3777950.89;2086217.14
6810958.93;685216.07;BRAGANÇA;249213.65;1056520.71;T2_0402;15736014.83;117718.52;3407133.63;T2;725227.71;302589.91;11055750.41;0402;1661496.37;719939.33;3018768.05
979592.36;270203.96;CABECEIRAS DE BASTO;104553.97;696753.14;T2_0304;8049954.6;73800.03;2241450.93;T2;476137.01;1667822.58;3894649.68;0304;939834.26;599806.36;3215470.66
1618356.58;30000;CADAVAL;141400.33;620819.38;T2_1104;5856160.52;57147.85;1812060.08;T2;109448.1;860007.81;3880988.26;1104;213496.64;393423.75;1761675.62
4361951.41;280600;CALDAS DA RAINHA;0;451504.07;T2_1006;11039381.66;66529.11;2517264.6;T2;316937.31;609409.32;8250663.29;1006;1130267.67;1304918.17;1658450.7
1290431.86;49500;CALHETA (MADEIRA);36720.5;415761.12;T2_3101;4485054.88;59010.77;1070231.4;T2;246574.32;0;3284408.3;3101;452090.64;864734.27;748555.94
272595.34;0;CALHETA (SÃO JORGE);1550.71;55656.23;T2_4501;1218397.76;180043.84;421077.55;T2;74783.99;0;946205.45;4501;140201.38;72488.72;131990.93
1038918.07;90726.16;CÂMARA DE LOBOS;247851.28;1884104.59;T2_3102;6622854.41;74323.93;2120958.99;T2;189717.8;88585.17;3643850.89;3102;478018.52;409649.9;2500985
2585578.5;0;CAMINHA;423848.07;803643.28;T2_1602;7589294;59852.47;2498326.74;T2;297281.15;221420.49;5422330.48;1602;420770.53;278572.77;1746192.99
855592.77;7059.21;CAMPO MAIOR;21956.99;269208.94;T2_1204;3546830.8;4003.04;1813033.79;T2;153834.63;68254.65;2982149.56;1204;44366.82;309519.96;520314.42
1811752.59;58705.34;CANTANHEDE;12308.94;626655.19;T2_0602;8917572.53;319382.1;2681961.71;T2;451744.04;749953.06;5664631.44;0602;1353574.52;851535.04;1899366.57
702497.6;42684.74;CARRAZEDA DE ANSIÃES;696.83;960450.77;T2_0403;4536578.77;52209.64;1592856.7;T2;100488.07;26814.8;2904225.36;0403;501218.2;556661.42;1131135.21
867557.57;15344.34;CARREGAL DO SAL;33404.76;59612.41;T2_1802;3516785.18;41684.3;1093575.04;T2;50444.09;729812.07;2330802.21;1802;297365.3;327985.3;888617.67
1391020.24;29444.4;CARTAXO;29297.65;68981.05;T2_1406;8982769.45;431949.81;3442967.74;T2;317536.3;528245.28;5814189.75;1406;2195075.02;548251.96;973504.68
28737681.97;458594.25;CASCAIS;1782785.89;4179749.71;T2_1105;79845322.81;379833.67;16419477.4;T2;3607908.16;1918268.18;60633925.95;1105;7264090.67;15096932.91;11947306.19
506322.56;88234.38;CASTANHEIRA DE PÊRA;7571.02;256511.05;T2_1007;2300268.18;87866.21;736773.93;T2;35292.94;224541.18;1482397.07;1007;205720.54;151434.37;612150.57
3266660.72;657888.15;CASTELO BRANCO;150289.94;4104040.46;T2_0502;18416196.85;77835.87;3551382.71;T2;541998.83;2279872.33;8138337.18;0502;2543769.96;1242457.88;7734089.71
1690775.22;14366.13;CASTELO DE PAIVA;70742.19;1472651.75;T2_0106;11441789.35;745608.19;1662313.49;T2;150242.27;39620.13;4883930.3;0106;4810236.58;785233.4;1747622.47
662657.12;228.44;CASTELO DE VIDE;46118.96;83829.46;T2_1205;2496811.87;8835.51;1242795.85;T2;130950.4;120856.63;1975670.84;1205;139157.14;61382.36;381983.89
2135832.09;11862.98;CASTRO DAIRE;236748.49;1216106.08;T2_1803;7274096.69;30820.27;2118725.6;T2;195724.84;144121.47;4763870.4;1803;705662.43;478492.44;1804563.86
1657421.75;16471.05;CASTRO MARIM;54221.82;126708.1;T2_0804;4738008.98;7479.9;1407001.66;T2;565811.19;0;3850674.57;0804;124122.25;778771.26;763212.16
1339534.47;1980.26;CASTRO VERDE;9982.54;497666.84;T2_0206;6071884.68;19849.95;1941810.46;T2;1191058.94;73600.4;3915979.51;0206;381616.19;614784.63;1774288.98
560850.24;11250;CELORICO DA BEIRA;2559.94;79714.97;T2_0903;3904151.1;83083.89;2227916.53;T2;122103.67;16351.07;3374402.75;0903;297768.7;502552.09;231979.65
2531130.3;348942.26;CELORICO DE BASTO;579843.82;3235809.28;T2_0305;15787753.56;436299.82;2476902.33;T2;2307889.75;2468686.66;5869144.06;0305;977437.73;424811.61;8941171.77
953146.58;45646.34;CHAMUSCA;271272.07;331207.03;T2_1407;5633373.59;153693.9;1538869.3;T2;339756.3;83383.58;3078370.53;1407;1483737.74;432660.75;1071265.32
3053925.04;1889.6;CHAVES;311872.39;1754153.04;T2_1703;15401733.43;212563.85;4429824.53;T2;778887.41;1750574.2;8414249.97;1703;2390106.82;717936.55;4597376.64
1789695.29;4153.68;CINFÃES;60213.85;730379.79;T2_1804;6144802.12;4495.11;2118204.02;T2;381823.85;122982.21;4158794.2;1804;686454.54;246399.78;1299553.38
9745053.12;1858739.34;COIMBRA;107758.19;745238.14;T2_0603;45420897.84;484929.44;13981604.14;T2;2324352.65;3441121.68;29880153.42;0603;7063534.42;5668566.72;8477210
1625288.49;101910.74;CONDEIXA-A-NOVA;479521.74;412046.62;T2_0604;6271504.04;36671.85;1602263.52;T2;845387.23;541124.16;3498080.1;0604;393433.45;233856.24;2379990.49
677018.66;27500.07;CONSTÂNCIA;230035.28;91472.11;T2_1408;3173373.91;37441.18;1016215;T2;218737.87;218529.14;1936724.83;1408;450374.61;206049.99;786274.47
2205282.89;37087.87;CORUCHE;86782.47;425690.3;T2_1409;8508924.64;32412.15;3186220.63;T2;1078685.64;377407.46;5993699.21;1409;509571.69;569783.54;2005653.74
108874.94;0;CORVO;14815.75;905471.61;T2_4901;1558037.03;9600.42;281603.34;T2;171014.16;0;406792.3;4901;59943.21;6713.6;1091301.52
3420558.39;171456.8;COVILHÃ;61032.04;1736602.95;T2_0503;15997992.39;662616.73;3345262.8;T2;2235387.7;1145155.06;8775655.42;0503;1872702.42;1347217.5;5349634.55
966811.54;1003.68;CRATO;19051.76;204554.81;T2_1206;3430896.93;32642.67;1047134.88;T2;602103.8;119812.15;2322127.82;1206;162242.91;275538.73;946526.2
705136.83;34195.1;CUBA;96209.09;81228.53;T2_0207;2691536.13;26182.62;1091606.7;T2;183300.45;53017.92;2012969.71;0207;230615.33;190043.56;447951.09
2654495.82;32824.21;ELVAS;283.03;39986.38;T2_1207;6295022.37;11671.37;2102642.76;T2;370710.63;253619.67;5511619.19;1207;85979.26;742809.24;697423.92
1944954.37;24910.7;ENTRONCAMENTO;80090.66;112078.16;T2_1410;6421195.97;102969.66;2450189.9;T2;1118340.29;83074.68;4600686.89;1410;402014.59;102572.96;1418494.49
2607952.18;0;ESPINHO;78041.12;23977.95;T2_0107;10300328.79;80956.35;4851101.57;T2;371874.52;59751.18;8778146.74;0107;988537.28;1238136.64;533644.77
2568658.02;10910.56;ESPOSENDE;21126.01;514581.14;T2_0306;9027921.4;114067.86;2013545.6;T2;757935.32;921484.56;5839439.42;0306;962444.39;1143167.94;2226037.59
2080584.92;249117.81;ESTARREJA;468739.06;347426.86;T2_0108;7964500.54;69564.64;2324537.02;T2;165177.43;713047.27;4946486.24;0108;1074505.87;471799.66;1943508.43
964356.78;28684.85;ESTREMOZ;31456.48;49045.57;T2_0704;3035173.45;27800.64;1421182.98;T2;53108.35;42430.45;2764405.25;0704;66042.5;351064.85;204725.7
3774715.47;68045.42;ÉVORA;13724.57;178161.81;T2_0705;20314605.25;867163.55;9326853.75;T2;287812.56;258366.41;14869678.46;0705;4638816.02;900945.69;806110.77
3380309.92;36250;FAFE;512158.12;1399114.62;T2_0307;15382927.39;72342.78;4205280.47;T2;122852.94;559801.13;9721364.33;0307;3031386.25;2063431.16;2630176.81
4131220.04;126041.67;FARO;0;229096.72;T2_0805;16034570.52;445191.25;7347140.99;T2;374389.04;336904.68;12892202.75;0805;2075935.66;968650.47;1066432.11
4334816.26;76386;FELGUEIRAS;294065.18;974351.03;T2_1303;16737441.63;98616.68;5681518.47;T2;585735.98;2142698.32;11886450.87;1303;777754.25;1771499.46;4073236.51
1223533.73;0;FERREIRA DO ALENTEJO;29102.4;17545.18;T2_0208;4975851.14;72646.61;2321512.72;T2;102269.67;117167.92;3993115.59;0208;716650.38;375422.53;266085.17
1162124.27;258316;FERREIRA DO ZÊZERE;7724.12;313130.46;T2_1411;6456118.28;51523.86;1218980.26;T2;276243.27;2763795.08;2613485.56;1411;223423.79;180857.17;3619208.93
3901525.06;10000;FIGUEIRA DA FOZ;135897.25;287726.76;T2_0605;15508971.96;549334.15;5086767.62;T2;194765.53;198486.58;12556289.51;0605;2125806.33;3018662.68;826876.12
1166538.34;295;FIGUEIRA DE CASTELO RODRIGO;18914.38;63168.53;T2_0904;4410646.92;94756.93;1020544.44;T2;127933.36;531238.33;3072695.34;0904;596401.98;790855.63;741549.6
2853571.56;2130;FIGUEIRÓ DOS VINHOS;67748.37;710348.61;T2_1008;6931296.66;228308.32;1433707.77;T2;408951.18;178112.63;4758248.37;1008;805757.5;242660.72;1367290.79
821212.04;0;FORNOS DE ALGODRES;0;21348.3;T2_0905;3128487.49;566281.52;847413.91;T2;229531.56;501410.22;2315099.91;0905;61097.5;80192.44;752290.08
751271.41;58359.79;FREIXO DE ESPADA À CINTA;0;997405.94;T2_0404;6106480.78;125081.58;1426203.64;T2;1492153.5;576443.13;2574096.78;0404;408021.64;271540.15;3124362.36
738505.96;0;FRONTEIRA;579560.33;0;T2_1208;3303989.21;24825.71;813565.05;T2;678978.12;119447.21;1749991.51;1208;176012.04;173094.79;1377985.66
8314458;1761984.77;FUNCHAL;1370604.21;1834895.71;T2_3103;36159508.71;954544.56;14914511.33;T2;1223151.54;617724.38;26279704.38;3103;3071443.72;2096190.49;6808360.61
2683585.26;1390.86;FUNDÃO;459556.5;2097795.07;T2_0504;13348002.97;803757.52;2509214.19;T2;807814.19;454794.29;6250214.45;0504;3276437.61;253657.48;3821350.91
664844.49;7.41;GAVIÃO;67416.83;80968.35;T2_1209;2565994.17;18025.1;1065168.01;T2;256774.03;55590.47;1961527.2;1209;143709.88;213489.6;460757.09
875661.83;135000;GÓIS;85392.3;96815.06;T2_0606;3784940.54;23672.92;1356141.6;T2;262813.01;250525.93;2538145.3;0606;416248.94;282668.95;830546.3
964195.99;1526.92;GOLEGÃ;22727.31;48609.15;T2_1412;2897895.22;29080.41;1159643.03;T2;277068.13;139046.96;2343214.82;1412;65701.93;190295.39;488978.47
9169995.87;936325.97;GONDOMAR;133135.74;1624690.67;T2_1304;46117344.21;316341.33;12509285.53;T2;1646673.01;12553398.03;24859104.71;1304;4364016.08;2863481.98;16894223.42
759409.61;143.02;GOUVEIA;62447.77;773776.32;T2_0906;5447112.29;82304.67;1413829.21;T2;683724.04;126992.11;3113698.02;0906;686331.01;858154.53;1647083.26
2172008.91;357624.38;GRÂNDOLA;23209.2;276916.83;T2_1505;9964977.71;81022.38;4443687.76;T2;951165.81;538295;7298002.48;1505;519764.01;601283.43;2147211.22
3376088.98;299222.5;GUARDA;109210.14;1048675.75;T2_0907;16991064.82;435988.64;5090433.97;T2;902434.21;990350.11;10020150.25;0907;3621021.86;1117638.66;3349892.71
9517098.81;205519.77;GUIMARÃES;0;3885875.79;T2_0308;46714228.04;514462.71;12128374.53;T2;5808938.74;4974335.62;28112956.18;0308;3726601.94;5953020.13;14874669.92
658787.59;0;HORTA;229.01;764568.1;T2_4701;4447728.3;62761.05;1688241.92;T2;205200.59;35283.02;2852711.37;4701;589736.21;442920.81;1005280.72
2812482.54;18578.68;IDANHA-A-NOVA;699.42;424079.36;T2_0505;7491359.11;20335.26;2215292.15;T2;626467.25;267196.77;5423461.01;0505;730876.62;375351.06;1337021.48
3190051.53;189094.76;ÍLHAVO;311539.01;2113883.19;T2_0110;12183573.24;301202.4;3418176.33;T2;461109.67;694684.72;7282787.51;0110;1130474.38;373357.25;3770311.35
5317088.23;15065.35;LAGOA (ALGARVE);302871.26;195649.41;T2_0806;11853952.69;123965.2;3658640.14;T2;338169.06;384521.6;10144612.77;0806;473063.24;1044919.2;1236276.68
570390.09;83300;LAGOA (SÃO MIGUEL);15264.83;203533.71;T2_4201;6592934.71;84421.59;1127617.54;T2;369345.7;43163.92;2500881.1;4201;3377445.45;718451.88;714608.16
5575413.54;1210771.15;LAGOS;279578.78;286245.12;T2_0807;19057723.45;450653.59;6394346.46;T2;494384.27;566747.13;15186514.93;0807;1033482.07;2766101.34;2837726.45
327966.47;6465.04;LAJES DAS FLORES;40546.2;144262.99;T2_4801;1485866.18;0;525871.09;T2;139280.47;265015.54;878754.79;4801;11541.15;24917.23;595570.24
442154.94;30000;LAJES DO PICO;0;2320;T2_4601;2653819.47;160643.66;710218.81;T2;123004.22;170296.87;1539863.71;4601;788334.67;226846.3;325621.09
2727126.16;35300.43;LAMEGO;270447.03;726788.37;T2_1805;14791965.41;121407.38;2328198.11;T2;375845.83;5041481.68;6282636.17;1805;2059465.9;1105904.52;6449863.34
7789834.06;163109.59;LEIRIA;11147.37;1343923.37;T2_1009;26785988.66;393445.14;6361183.43;T2;1330426.72;1356372.31;19567695.28;1009;3013314.02;5023232.65;4204979.36
45308555.66;621448.62;LISBOA;2932493.93;1944429.96;T2_1106;245796680.28;2941197.03;122168393.89;T2;10577156.95;1782116.54;193220276.12;1106;34718758.16;22802129.54;17857646
10730670.2;128278.5;LOULÉ;4124237.41;1813757.51;T2_0808;44679759.91;336597.32;14544488.05;T2;3764870.76;2248414.68;28620908.33;0808;3979292.72;3009152.76;12079558.86
11554223.1;70492.35;LOURES;923948.71;711153.47;T2_1107;46743948.63;362181.27;18797656.3;T2;818594.07;1416197.55;38587442.8;1107;4216119.68;7873382.13;3940386.15
2849654.43;1510;LOURINHÃ;197467.97;707336.17;T2_1108;11956604.96;319677.47;2883709.12;T2;191380.42;2984629.43;6833752.93;1108;1040528.04;780711.91;4082323.99
1908542.28;79585.48;LOUSÃ;170034.55;603590.93;T2_0607;6400362.8;70490.95;2318839.87;T2;499527.26;126405.14;4586678.23;0607;334541.21;288805.13;1479143.36
3836910.97;0;LOUSADA;573837.8;1406689.87;T2_1305;15980019.47;105962.57;5261116.76;T2;505374.62;2089408.97;10428241.92;1305;976466.29;1224251.62;4575311.26
1725696.82;5696.65;MAÇÃO;47010.49;515614.31;T2_1413;4709714.54;18347.41;1586123.16;T2;145337.11;173829.36;3650580.27;1413;171646.35;320412.88;887487.92
2216351.49;49365.16;MACEDO DE CAVALEIROS;146507.52;1067194.54;T2_0405;9467723.86;147990.8;2583779.68;T2;463215.65;425796.24;5859966.06;0405;1455678.69;911844.09;2152079.11
1565298.09;0;MACHICO;41949.6;2602314.46;T2_3104;7464879.56;171066.43;1985050.48;T2;274578.48;17783.6;4066363.05;3104;461890.37;344948.05;2936626.14
345965.54;0;MADALENA;378684.39;359772.36;T2_4602;3030000.28;23128.54;899176.51;T2;122030.9;248867.85;1656507.57;4602;264137.21;388236.98;1109355.5
8201151.68;228361.5;MAFRA;253468.74;1436608.8;T2_1109;24115166.01;66540.93;7196156.84;T2;2219883.5;1228338.26;18188357.29;1109;560147.92;2724507.84;5366660.8
7185182.21;245184.23;MAIA;20987.66;1340171.42;T2_1306;28881779.31;843155.96;9422950.19;T2;1647180.53;382601.94;20450058.5;1306;4795595.03;2998770.14;3636125.78
1762190.87;95375.43;MANGUALDE;492561.96;1785832.58;T2_1806;7844620.64;93295.75;2564101.99;T2;109867.4;206172.24;4546123.31;1806;608687.72;126534.7;2689809.61
534239.56;8683.1;MANTEIGAS;766.32;323606.87;T2_0908;2354149.73;34903.4;700793.41;T2;311824.45;29630.44;1407062.4;0908;272576.15;137126.03;674511.18
4043280;115200.32;MARCO DE CANAVESES;111818.12;129026.68;T2_1307;12305042.8;343319.15;3575302.36;T2;49909.59;709197.83;9894488.51;1307;1295401.75;1932587;1115152.54
3263674.26;144173.49;MARINHA GRANDE;508593;146456.71;T2_1010;8126981.79;38830.84;2653785.67;T2;274525.52;27740.62;6489585.38;1010;535907.07;533294.61;1101489.34
541916.72;32488.44;MARVÃO;59015.6;99965.07;T2_1210;3101207.71;9881.4;933258.55;T2;1087728.51;160464.79;1604806.24;1210;56739.06;119749.57;1439662.41
10251915.83;930352.14;MATOSINHOS;130651.69;1251962.55;T2_1308;50185766.86;136300.07;15118157.14;T2;1447893.65;10636240.89;30674020.62;1308;5114645.32;5167647.58;14397100.92
1401826.32;197817.53;MEALHADA;190903.38;295191.26;T2_0111;5314283.43;27826.1;2463580.66;T2;27679.3;46263.09;4079634.17;0111;476794.7;186401.09;757854.56
1020713.48;0;MEDA;14894.63;569865.93;T2_0909;4499887.05;40976.85;1428835.26;T2;339918.25;469140.42;2917742.82;0909;188325;427217.23;1393819.23
1194140.57;3013.98;MELGAÇO;595612.12;990344.58;T2_1603;7641276.13;90017.97;2525569.79;T2;854788.44;153840.01;4362254.18;1603;681422.82;552525.85;2597599.13
1657856.49;92415.09;MÉRTOLA;354304.26;276924.49;T2_0209;6880712.54;60650.27;2441050.28;T2;376808.44;343996.03;4791119.5;0209;645144.73;631562.46;1444448.31
446217.24;76500;MESÃO FRIO;19658.22;252385.65;T2_1704;3191514.88;145775.71;1012076.61;T2;179017.32;632228.95;1749618.64;1704;282106.1;145549.08;1159790.14
1468167.69;591.55;MIRA;289365.51;230061.22;T2_0608;4630667.34;39845.11;1845589.58;T2;276119;0;3519550.92;0608;314979.14;165948.54;796137.28
1077605.16;116868;MIRANDA DO CORVO;313748.94;133878.43;T2_0609;4489811.02;37854.61;1390583.35;T2;300130.73;559361.04;2743247.66;0609;322576.22;237204.54;1423987.14
1113139.92;0;MIRANDA DO DOURO;108304.28;1260743.25;T2_0406;5717447.59;48503.58;1839945.52;T2;40854.41;687314.21;3160427.88;0406;459803.56;158838.86;2097216.15
2078290.02;5940;MIRANDELA;452998.7;555587.31;T2_0407;9300373.16;211180.67;3590156.71;T2;336364.75;253930.65;6881155.02;0407;814396.73;1001527.62;1604821.41
2272498.96;72768.99;MOGADOURO;0;1107916.52;T2_0408;7369029.28;96248.32;1445397.57;T2;480521.84;1011501.57;3995718.21;0408;700602.15;181573.36;2672708.92
990944.46;40123.17;MOIMENTA DA BEIRA;53510.24;270566.74;T2_1807;4709401.35;127959;1463118.14;T2;111885.33;400091.86;3008249.35;1807;824974.66;426227.75;876177.34
2681337.02;7671.92;MOITA;613051.34;46149.17;T2_1506;15926565.41;188169.48;6922644.91;T2;1693381.03;681246.32;11758818.05;1506;1126247.58;1966666.64;3041499.78
1779769.8;282121.44;MONÇÃO;555040.16;851046.15;T2_1604;10145876.03;86450;2353567.05;T2;143243.77;1281509.03;4941731.97;1604;2091183.51;721945.12;3112960.55
862608.73;0;MONCHIQUE;85068.52;491883.04;T2_0809;4344608.68;53040.62;1766455.79;T2;64113.81;130581.49;2965646.72;0809;607315.1;283541.58;771646.86
670868.21;372.9;MONDIM DE BASTO;11099.25;56255.57;T2_1705;4671337.4;236023.39;1411164;T2;782522.66;1069430.82;2502479.36;1705;249176.84;184423.76;1919681.2
651314.58;0;MONFORTE;9837.57;75561.65;T2_1211;2876537.2;33170.95;1295466.9;T2;49891.3;27028.97;2109969.66;1211;604248.05;130017.23;162319.49
2532588.77;118574.76;MONTALEGRE;273251.94;1330945.98;T2_1706;8706331.51;68503.21;2083079.33;T2;250934.48;578898.68;5364045.25;1706;789680.42;679873.94;2552605.84
1724507.2;160283.56;MONTEMOR-O-NOVO;173591.4;172027.23;T2_0706;7424175.65;32062.86;3391206.51;T2;435247.32;207901.57;5836580.75;0706;438543.82;688804.18;1149051.08
1335154.64;29199.54;MONTEMOR-O-VELHO;588232.83;1019091.12;T2_0610;9143247.97;399961.17;2308746.68;T2;162689.76;2322430.73;4232907.53;0610;788696.46;189045.04;4121643.98
2511316.99;0;MONTIJO;215180.33;318089.96;T2_1507;12619034.63;156594.47;6843368.98;T2;321839.21;205257.41;10492832.1;1507;1065835.62;981551.66;1060366.91
671481.42;10470.88;MORA;163268.24;233841.62;T2_0707;2881124.25;30221.03;1163388.37;T2;84365.28;12621.78;2194884.13;0707;181672.32;329793.31;504567.8
714496.05;2118.39;MORTÁGUA;55239.14;159935.62;T2_1808;4076019.1;41301.89;1317514.66;T2;624123.86;435240.91;2459657.64;1808;339703.54;386345.04;1276657.92
1786902.3;0;MOURA;255884.09;382887.48;T2_0210;7278114.03;46777.75;2907330.97;T2;742637.66;5561.68;5218510.91;0210;672632.21;477499.89;1386970.91
360221.86;0;MOURÃO;11132.66;44998.14;T2_0708;2286159.88;107595.06;1283956.43;T2;44630.77;0;1910350.25;0708;275048.06;158576.9;100761.57
1956793.35;0;MURÇA;224210.12;799722.22;T2_1707;8123672.23;134177.71;1166204.95;T2;50447.86;2293064.69;3754604.67;1707;1001622.67;497428.66;3367444.89
637345.43;166761.44;MURTOSA;415.13;377863.73;T2_0112;3720439.34;10332.74;869809.86;T2;755422.21;718258.71;1624918.2;0112;76799.92;107430.17;2018721.22
1282158.77;12336.38;NAZARÉ;14913.22;82441.29;T2_1011;5384751.17;234773.05;2600746.43;T2;118444.7;38771.01;4441000.63;1011;676843.94;323322.38;266906.6
1041038.95;12015.8;NELAS;20211.75;84280.62;T2_1809;4847802.84;198003.62;2307086.49;T2;36354.64;625955.32;3801182.92;1809;267801.79;255053.86;778818.13
961153.9;0;NISA;34323.32;891663.62;T2_1212;6162510.03;81550.76;2104645.26;T2;304076.59;103918.66;3550307.58;1212;1278220.26;402957.66;1333982.19
468944.28;0;NORDESTE;25607.55;355837.07;T2_4202;2472789.06;75456.42;851967.41;T2;70299.93;41556.47;1735360.12;4202;244127.92;338992.01;493301.02
1224511.53;150000;ÓBIDOS;11758.94;190085.12;T2_1012;6325104.9;178495.81;2878611.15;T2;384011.6;451296.66;4882069.13;1012;255883.45;600450.64;1187152.32
3061617.12;76677.89;ODEMIRA;709771.16;499219.33;T2_0211;12249025.91;91047.93;4648367.43;T2;358174.74;61537.9;9529332.72;0211;1014312.17;1728300.24;1705381.02
7518065.14;97371.56;ODIVELAS;990329.7;1238431.75;T2_1116;31173225.47;395379.42;11037070.01;T2;506945.11;1973746.46;22599141.11;1116;3767259.78;3648626.54;4806824.58
14973847.38;2721042.42;OEIRAS;2412164.24;2133091.24;T2_1110;50181501.43;381135.64;16783648.65;T2;1977721.8;2393164.58;36070166.07;1110;2474151.08;3931534.4;11637184.28
1217742.95;58529.42;OLEIROS;33753.78;588811.96;T2_0506;4111635.4;17717.12;951606.53;T2;463402.53;113958.04;2431908.66;0506;421271.01;244842.06;1258455.73
3947895.03;6594.88;OLHÃO;87311.37;163013.91;T2_0810;13133960.78;175974.68;5975856.12;T2;613069.46;323301.49;10913907.56;0810;1026762.11;814181.73;1193291.11
3746621.92;12250;OLIVEIRA DE AZEMÉIS;35707.91;588415.39;T2_0113;14102161.23;334197.9;5001836.67;T2;253371.83;314074.1;11458866.05;0113;1439475.95;2376209.56;1203819.23
