DESPESA_AQUISICAO_BENS;TERRENOS_HABITACOES;DSC_AUTARQUIA;INFRAESTRUTURAS_BASICAS;ACESSIBILIDADES;ldk;DESPESA_TOTAL;JUROS_ENCARGOS;DESPESA_COM_PESSOAL;CODIGO_PERIODO;OUTROS_INVESTIMENTOS_BENS_DE_CAPITAL;EDIFICIOS;DESPESA_CORRENTE;CODIGOINE;TRANSFERENCIAS_OUTRAS_DESPESAS_CAPITAL;TRANSFERENCIAS_CORRENTES;INVESTIMENTOS_OUTROS_INVESTIMENTOS_BENS_DE_CAPITAL
3580307.49;113331.2;MIRANDA DO DOURO;70227.5;369916.57;A_0406;10242294.37;253237.67;2889974.02;A;717822.62;161590.08;7345125.97;0406;1464280.43;621606.79;1432887.97
6633110.12;53856.15;MIRANDELA;108958.38;648099.18;A_0407;26065688.72;689996.93;5916185.32;A;1602110.57;3379418.02;15046115.78;0407;5227130.64;1806823.41;5792442.3
4976548.7;9688.64;MOGADOURO;143039.35;805396.92;A_0408;15488692.63;18083.24;2639641.6;A;4226384.48;371740.34;8874380.92;0408;1058061.98;1240107.38;5556249.73
2781810.31;417088.59;MOIMENTA DA BEIRA;431684.99;2087551.54;A_1807;12863534.76;213108.39;2933906.89;A;2237559.88;81609.1;6610014.92;1807;998025.74;681189.33;5255494.1
7364771.92;31802.29;MOITA;746311.22;521787.17;A_1506;30832012.89;86916.68;13888063.94;A;1333834.44;394683.78;24567926.6;1506;3235667.39;3228174.06;3028418.9
3923342.38;4402.95;MONÇÃO;184968.62;1170923.74;A_1604;15038102.51;109761.56;4354904.43;A;614005.32;319626.42;9370725.73;1604;3373449.73;982717.36;2293927.05
1696613.62;180000;MONCHIQUE;728894.95;562993.87;A_0809;9841329.37;10882.43;3495110.46;A;622859.33;11557.48;6271782.05;0809;1463241.69;1069175.54;2106305.63
2112107.34;57193;MONDIM DE BASTO;91687.02;555898.57;A_1705;8754085.93;218739.05;2660651.39;A;551909.1;205799.36;5567702.67;1705;1723896.21;576204.89;1462487.05
1254697.9;16000;MONFORTE;14342.33;198750.42;A_1211;5777080.81;50940.26;2461612.03;A;103663.39;49033.64;4312136.8;1211;1083154.23;544886.61;381789.78
4674927.67;486315.72;MONTALEGRE;898922.88;2836737.56;A_1706;17796035.74;14101.84;4250379.19;A;574385.84;1087464.93;10431324.18;1706;1480884.63;1491915.48;5883826.93
4344756.21;54449.68;MONTEMOR-O-NOVO;4596.77;83025.48;A_0706;16951581.87;37610.89;6467177.57;A;572641.74;1222759.04;12853179.25;0706;2160929.91;2003634.58;1937472.71
5460614.43;12675;MONTEMOR-O-VELHO;1198171.52;1730028.9;A_0610;17233906.58;764504.89;3998527.01;A;1856948.89;657785.21;11219836.37;0610;558460.69;996190.04;5455609.52
6632909.5;10102.06;MONTIJO;148464.21;373898.4;A_1507;24986261.4;81676.47;12911328.17;A;469733.04;968192.48;21452318.44;1507;1563552.77;1826404.3;1970390.19
1709775.9;8019.46;MORA;80547.82;76464.97;A_0707;7843255.65;13819.64;2475749.56;A;2227858.05;122777.04;4923178.34;0707;404409.97;723833.24;2515667.34
1757463.31;628501.87;MORTÁGUA;64049.94;926329.35;A_1808;8641799.22;29175.39;2462380.29;A;397934.79;91811.27;5558508.59;1808;974663.41;1309489.6;2108627.22
3480024.15;65000;MOURA;269109.99;447800;A_0210;15796543.26;174121.54;5982275.46;A;1889647.26;139018.98;10850692.78;0210;2135274.25;1214271.63;2810576.23
1393594.94;0;MOURÃO;2532.07;2976.93;A_0708;5204672.78;198303.3;2882246.47;A;85363.41;0;4744526.42;0708;369273.95;270381.71;90872.41
2101125.56;37222.16;MURÇA;18024.8;103539.97;A_1707;6625436.23;200926.96;2249349.2;A;92048.45;24507.51;4971128.99;1707;1378964.35;419727.27;275342.89
1760810.99;250886.92;MURTOSA;227641.07;597096.84;A_0112;6571848.64;6923.29;1750778.47;A;510031.13;587242.75;4113482.89;0112;285467.04;594970.14;2172898.71
4792090.45;9911.47;NAZARÉ;85063.14;267024.53;A_1011;23742090.83;1327842.8;3062886.11;A;3783010.69;5581110.36;10885487.79;1011;3130482.85;1702668.43;9726120.19
3074517.41;158847.7;NELAS;1226517.73;442598.9;A_1809;19990777.41;462170.75;3030879.92;A;141183.03;274191.21;7662718.59;1809;10084720.25;1095150.51;2243338.57
2458529.96;0;NISA;5947.36;426118.14;A_1212;10341212.84;62404.47;3888656.29;A;1067604.78;1231815.31;6984431.93;1212;625295.32;574841.21;2731485.59
787624.19;63917.92;NORDESTE;12774.68;167956.5;A_4202;5393404.5;594742.69;1391708.83;A;246322.58;50511.34;3461849.42;4202;1390072.06;687773.71;541483.02
4331175.71;465511.63;ÓBIDOS;269317.62;317000.78;A_1012;14117534.8;147525.05;4805189.37;A;303432.9;164591.93;10680355.41;1012;1917324.53;1396465.28;1519854.86
8023568.56;184939.25;ODEMIRA;1343460.35;1224438.85;A_0211;27456217.96;63846.27;8063071.11;A;2014079.21;418930.85;19867400.1;0211;2402969.35;3716914.16;5185848.51
23184552.06;161345;ODIVELAS;253468.87;1012773.33;A_1116;63114142.53;575262.74;23642978.69;A;916651.32;733636.52;52192931.05;1116;7843336.44;4790137.56;3077875.04
33128239.65;2291661.52;OEIRAS;1843254.64;3638501.42;A_1110;106311161.47;1907932.74;34650282.3;A;4454207.05;8510280.79;79041098.17;1110;6532157.88;9354643.48;20737905.42
2983701;103730.96;OLEIROS;66633.07;2360762.97;A_0506;9663907.79;33132.58;2126281.98;A;281035.89;12193.63;6316329.51;0506;523221.76;1173213.95;2824356.52
5457679.18;105423.95;OLHÃO;7178.58;60386.41;A_0810;22022329.24;352836.91;8380163.5;A;719590.68;293541.26;18172397.55;0810;2663810.81;3981717.96;1186120.88
8771742.14;795515.33;OLIVEIRA DE AZEMÉIS;508086.42;2472476.24;A_0113;36747434.87;272128.86;10428841.62;A;2713870.78;1408492.98;22249284.21;0113;6599708.91;2776571.59;7898441.75
2162589.58;60495.1;OLIVEIRA DE FRADES;1225116.75;1281093.93;A_1810;13479450.23;69566.82;2693217.33;A;387816.77;3310436.15;5254917.25;1810;1959574.28;329543.52;6264958.7
4362218.52;55177.8;OLIVEIRA DO BAIRRO;47354.66;1084132.28;A_0114;19239864.13;111957.24;4372660.83;A;468701.8;5853052.12;10030294.45;0114;1701151.02;1183457.86;7508418.66
5432485.94;25432.91;OLIVEIRA DO HOSPITAL;358130.86;441580.04;A_0611;14316354.21;24370.46;3535606.64;A;381360.29;122276.68;11123299.48;0611;1864273.95;2130836.44;1328780.78
9951802.5;181583.97;OURÉM;144008.17;906607.87;A_1421;28209180.77;304070.39;6659614.2;A;1095590.78;1422512.21;19041096.28;1421;5417781.49;2125609.19;3750303
1974812.3;14855.63;OURIQUE;224117.15;440757.54;A_0212;9480295.75;71636.12;3817004.01;A;345137.98;68818.23;6719227.65;0212;1667381.57;855775.22;1093686.53
8911100.77;1187062.24;OVAR;80961.37;3097995.38;A_0115;29325218.92;91944.44;6904332.09;A;710675.29;1475556.65;19948024.17;0115;2824943.82;4040646.87;6552250.93
7977264.69;44228.75;PAÇOS DE FERREIRA;3882.71;622568.37;A_1309;24236800.69;836765.19;7333741.87;A;338316.59;2797781.12;18268396.81;1309;2161626.34;2120625.06;3806777.54
15066469.18;131659.31;PALMELA;247473.91;798272.02;A_1508;40187800.46;365636.47;17265659.84;A;858917.02;620952.15;35049354.1;1508;2481171.95;2351588.61;2657274.41
3707249.35;112472.6;PAMPILHOSA DA SERRA;116108.57;1089606.99;A_0612;10750621.04;485.44;2380642.57;A;1280825.57;149039.5;7720959.63;0612;281608.18;1632582.27;2748053.23
12152058.37;89293.23;PAREDES;263442.06;3441446.78;A_1310;45914706.39;772716.75;13616174.64;A;541615.81;1922781.79;30659989.22;1310;8996137.5;4119039.46;6258579.67
2919010.35;0;PAREDES DE COURA;352120.12;1415541.66;A_1605;12594707.44;397268.16;2891646.81;A;461718.5;1710846.29;6896025.19;1605;1758455.68;688099.87;3940226.57
1778849.96;19411;PEDRÓGÃO GRANDE;10486.44;79515.1;A_1013;4603950.83;17735.41;1442870.74;A;243654.96;34153.72;3856547.89;1013;360181.72;617091.78;387221.22
3939083.24;0;PENACOVA;91605.73;1179994.04;A_0613;11218919.73;35247.05;2361815.26;A;701380.8;436432.29;7631974.4;0613;1177532.47;1295828.85;2409412.86
8767600.35;235430;PENAFIEL;1261796.74;2654273.82;A_1311;33788534.21;199724.57;10561095.14;A;1173777.05;3970851.35;22083871.1;1311;2408534.15;2555451.04;9296128.96
1641589.22;15528.62;PENALVA DO CASTELO;87192.14;1097339.36;A_1811;7113981.5;8897.01;1920559.14;A;358544.55;159828.29;4591184.48;1811;804364.06;1020139.11;1718432.96
4787806.81;8000;PENAMACOR;769364.72;74082.16;A_0507;10951677.29;286315.61;1894714.69;A;1422436.28;384043.53;7624492.48;0507;669258.12;655655.37;2657926.69
1705645.59;27397.17;PENEDONO;84528.37;324616.74;A_1812;6667951.51;0;1455932.93;A;511818.86;1737330.21;3664673.23;1812;317586.93;503094.71;2685691.35
1920964.33;2746.18;PENELA;137906.79;308053.57;A_0614;7177917.25;72780.03;1937004.73;A;450214.87;701834.75;4609255.59;0614;967905.5;678506.5;1600756.16
4580535.03;78550.94;PENICHE;2019.92;429337.1;A_1014;15928500.5;107065.51;5979478.39;A;1035730.43;771159.17;12383315.6;1014;1228387.34;1716236.67;2316797.56
3140862.87;27682.93;PESO DA RÉGUA;203865.04;962681.83;A_1708;17567302.64;303098.13;4357528.75;A;1841942.28;3786519.19;8672882.09;1708;2071729.28;871392.34;6822691.27
3891837.07;0;PINHEL;229490.97;745492.07;A_0910;11745914.92;58810.75;3216232.12;A;485813.92;826860.83;7704816.31;0910;1753440.82;537936.37;2287657.79
9298420.82;547675.98;POMBAL;1826488.43;4328746.8;A_1015;36488906.97;57922.21;7159257.4;A;4277752.98;2635315.87;20040696.03;1015;2832230.88;3525095.6;13615980.06
9253244.36;354123.01;PONTA DELGADA;76351.7;1123634.92;A_4203;32473297.46;182575.73;11674676.85;A;1710915.01;394056.97;24992042.33;4203;3822173.52;3881545.39;3659081.61
1978427.5;3296;PONTA DO SOL;33882.63;784840.23;A_3105;6074301.92;4254.15;1504900.3;A;257305.18;228279.76;3978104.68;3105;788593.44;490522.73;1307603.8
3236452.99;0;PONTE DA BARCA;178105.73;518897.41;A_1606;12559649.77;99643.96;4071236.72;A;1041802.43;513478.08;8526346.86;1606;1781019.26;1119013.19;2252283.65
8963117.82;586778.16;PONTE DE LIMA;621398.39;1144232.3;A_1607;26876386.71;4788.02;7608574.9;A;1485024.13;768492.95;20161129.35;1607;2109331.43;3584648.61;4605925.93
4230221.35;114530.42;PONTE DE SOR;128545.38;257236.84;A_1213;17549023.34;25628.41;4621576.64;A;5129269.78;54120.34;11521201.97;1213;344118.61;2643775.57;5683702.76
5020554.42;270779.59;PORTALEGRE;91519.36;521967.67;A_1214;17533975.73;191335.96;5676556.48;A;494363.15;499603.28;11693606.36;1214;3962136.32;805159.5;1878233.05
2646734.84;33250;PORTEL;128079.87;107846.11;A_0709;8750019.44;36759.51;3596699.66;A;200134.69;697598.38;7224451.88;0709;358658.51;944257.87;1166909.05
13157354.83;324475.24;PORTIMÃO;17735.47;664279.13;A_0811;51790944.57;4070019.06;14627443.59;A;1218703.98;3403699.67;40517495.51;0811;5644555.57;8662678.03;5628893.49
49670453.85;6142930.25;PORTO;1305652.34;3583484.93;A_1312;165833767.59;2081999.13;58505841.43;A;3865532.02;4224487.69;123538450.17;1312;23173230.19;13280155.76;19122087.23
5864719.56;17773.8;PORTO DE MÓS;1005427.28;1347912.62;A_1016;16275433.03;22433.33;4697982.71;A;761406.75;676240.95;11423705.62;1016;1042966.01;838570.02;3808761.4
1559536.46;0;PORTO MONIZ;6640.3;27521.64;A_3106;4029324.07;31996.31;1215396.38;A;96175.31;218799;3304415.52;3106;375772.3;497486.37;349136.25
2016372.91;2883.87;PORTO SANTO;1046.31;1028.05;A_3201;6021482.62;44477.25;2041694.67;A;19897.59;0;4309466.28;3201;1687160.52;206921.45;24855.82
4253678.79;20000;PÓVOA DE LANHOSO;285404.01;658020.3;A_0309;16635107.53;118072.1;3994868.15;A;1228661.13;1175748.26;9761711.28;0309;3505562.55;1395092.24;3367833.7
13934155.32;696352.63;PÓVOA DE VARZIM;727499.54;2836839.79;A_1313;43113681.26;220009.3;11855743.55;A;2343648.24;3800648.62;28838027.01;1313;3870665.43;2828118.84;10404988.82
624991.63;148.76;POVOAÇÃO;223500.34;34515.19;A_4204;5956384.82;161252;2022185.76;A;412507.93;175307.45;3612206.39;4204;1498198.76;803777;845979.67
1207970.01;16800;PRAIA DA VITÓRIA;0;765808.14;A_4302;11535880.62;98745.09;3342031.17;A;294169.78;1364.89;6481486.8;4302;3976251.01;1832740.53;1078142.81
3210227.54;64166.84;PROENÇA-A-NOVA;297107.44;465499.21;A_0508;9625510.35;12538.9;2676894;A;1191387.74;55537.53;7022569.21;0508;529242.38;1122908.77;2073698.76
2652608.68;2230.08;REDONDO;83251.54;519472.02;A_0710;7992165.56;1261.01;3636221.61;A;202053.52;92439.26;7011360.92;0710;81358.22;721269.62;899446.42
4236924.03;12500;REGUENGOS DE MONSARAZ;254055.11;609185.43;A_0711;13423389.64;214495.18;4324248.76;A;616957.97;98086.13;9998622.8;0711;1833982.2;1222954.83;1590784.64
2977848.47;3000;RESENDE;147429.75;169632.61;A_1813;10464356.12;114514.18;4297564.6;A;355419.89;552979.92;8207018.19;1813;1028875.76;817090.94;1228462.17
1312378.66;9726.22;RIBEIRA BRAVA;5002;618963.63;A_3107;7144585.84;1173030.5;1698809.31;A;293528.58;12835.74;4711870.82;3107;1492658.85;527652.35;940056.17
2665691.11;211920;RIBEIRA DE PENA;272671.73;966200.49;A_1709;11333185.45;102230.41;3361083.9;A;476407.29;590024.64;8028731.18;1709;787230.12;1899725.76;2517224.15
4520911.24;187047.69;RIBEIRA GRANDE;1109615.54;3377755.55;A_4205;21219584.12;133697.14;4897710.59;A;2151656.96;1115229.9;10086041.75;4205;3192236.73;533722.78;7941305.64
6096524.84;15960.89;RIO MAIOR;612535.58;371696.96;A_1414;17668865.5;159937.66;5063938.48;A;262943.46;187771.3;12656091.43;1414;3561865.88;1335690.45;1450908.19
2039017.28;11012.1;SABROSA;50980.14;568790.98;A_1710;6645594.44;14586.9;2588664.74;A;189825.65;50184.07;5151958.68;1710;622842.82;509689.76;870792.94
5432474.49;33276.33;SABUGAL;511123.79;1499302.45;A_0911;16021990.5;22676.56;3789455.64;A;793879.14;300665.54;11816804.1;0911;1066939.15;2572197.41;3138247.25
3569205.01;0;SALVATERRA DE MAGOS;3854.82;282671.88;A_1415;10078277.98;43191.68;3943609.99;A;515359.39;92770.24;8757113.5;1415;426508.15;1201106.82;894656.33
3459441.54;4243.22;SANTA COMBA DÃO;220450.31;711694.97;A_1814;11522275.51;441608.59;2462244.13;A;475021.98;618023.1;6641407.1;1814;2851434.83;278112.84;2029433.58
3748920;0;SANTA CRUZ;691056.44;1701345.54;A_3108;21171584.22;4523305.72;6596063.83;A;88252.46;211589.7;15291064.36;3108;3188275.72;422774.81;2692244.14
915409.33;266029.8;SANTA CRUZ DA GRACIOSA;95371.36;119552.91;A_4401;3985410.06;34219.78;1116069.06;A;314814.4;119648.04;2647739.68;4401;422253.87;582041.51;915416.51
547553.18;73531.7;SANTA CRUZ DAS FLORES;3425.87;123731.63;A_4802;2396829.01;5327.03;968094.02;A;82335.88;48921.61;1722203.38;4802;342678.94;201229.15;331946.69
16528194.52;231571.69;SANTA MARIA DA FEIRA;1850869.16;2383628.34;A_0109;51719491.22;580389.16;13801190.62;A;2283828.4;2178308.56;35431723.46;0109;7359561.61;4521949.16;8928206.15
2605529.02;216657.83;SANTA MARTA DE PENAGUIÃO;69380.66;471376.16;A_1711;9940195.34;24564.64;1984375.68;A;433084.68;2747832.13;5273958.61;1711;727905.27;659489.27;3938331.46
1140926.97;0;SANTANA;0;259715.51;A_3109;4845775.85;50125.22;1559162.63;A;184097.5;0;3257861.12;3109;1144101.72;507646.3;443813.01
8182354.87;0;SANTARÉM;46877.85;211685.75;A_1416;35020511.16;2065138.87;13701242.4;A;836242.02;1513765.37;26964871.68;1416;5447068.49;3016135.54;2608570.99
7235038.55;14180.02;SANTIAGO DO CACÉM;309146.77;504067.11;A_1509;23112989.33;514420.1;9610398.89;A;845412.76;185662.27;19368073.51;1509;1886446.89;2008215.97;1858468.93
12960836.64;3100;SANTO TIRSO;98061.49;2084052.54;A_1314;37363845.99;230867.79;8030691.19;A;5252369.16;1150860.29;24355700.76;1314;4419701.75;3133305.14;8588443.48
3538830.99;71922.75;SÃO BRÁS DE ALPORTEL;47059.81;1408509.58;A_0812;10858062.86;16091.3;3825510.36;A;654905.89;73917.14;8118600.17;0812;483147.52;738167.52;2256315.17
5303301.95;532535.78;SÃO JOÃO DA MADEIRA;23286.83;24071.41;A_0116;15153091.94;77565.13;4553877.23;A;364816.49;175018.27;11137460.78;0116;2895902.38;1202716.47;1119728.78
4151500.28;0;SÃO JOÃO DA PESQUEIRA;10878.79;416571.55;A_1815;9272025.91;33669.38;1578820.7;A;1085965.55;56001.03;6349789.12;1815;1352819.87;585798.76;1569416.92
3791392.7;247470.1;SÃO PEDRO DO SUL;124719.48;841820.26;A_1816;14802741.3;238754.56;6205385.59;A;880357.72;44308.12;10767954.92;1816;1896110.7;532422.07;2138675.68
973570.67;4740.9;SÃO ROQUE DO PICO;52429.29;865015.84;A_4603;4494664.74;12554.9;1040695.84;A;217717.39;31666.82;2688360.78;4603;634733.72;661539.37;1171570.24
1615658.15;0;SÃO VICENTE;218280.26;1211362.89;A_3110;6213136.15;62075.8;1279222.07;A;606887.98;29703.85;3482640.49;3110;664260.68;525684.47;2066234.98
1449885.19;2057.68;SARDOAL;66.68;7681.44;A_1417;6101354.45;44559.29;2711787.92;A;276250.8;426804.02;4642966.76;1417;745527.07;436734.36;712860.62
2222691.47;0;SÁTÃO;439923.59;1408896.66;A_1817;10533302.68;6518.54;2862477.9;A;1667900.68;447160.48;5706021.56;1817;863399.71;614333.65;3963881.41
7071009.04;12390.39;SEIA;286981.42;198674.77;A_0912;19531183.63;2127169.42;4986735.24;A;621755.51;161637.63;15240334.71;0912;3009409.2;1055421.01;1281439.72
18387545.24;15473;SEIXAL;117936;622115.35;A_1510;75637901;2974340.04;32827139.61;A;1015673.79;32611.82;55319290.74;1510;18514800.3;1130265.85;1803809.96
3112927.13;369746.86;SERNANCELHE;163184.88;1071433.87;A_1818;8771812.7;11302.89;1823610.52;A;1164930.63;317401.62;5336867.14;1818;348247.7;389026.6;3086697.86
4785413.89;100607.47;SERPA;80332.45;232567.7;A_0213;16110403.76;341155.07;5778905.02;A;949767.43;1009822.4;12180657.38;0213;1556648.93;1275183.4;2373097.45
4604563.39;240000;SERTÃ;693619.74;995121.31;A_0509;13733472.15;85659.8;3714907.99;A;1038905.23;150310.89;9617798.99;0509;997715.99;1212667.81;3117957.17
11103976.93;286144.8;SESIMBRA;1001816.54;676166.16;A_1511;40415538.39;748728.58;16724431.07;A;1930973.56;1062857.66;31119539.38;1511;4338040.29;2542402.8;4957958.72
24772094.35;443399.92;SETÚBAL;2349010.47;2139332.37;A_1512;77652513.22;1565629.56;25121946.64;A;4428291.9;1256987.64;57002130.36;1512;10033360.56;5542459.81;10617022.3
2173468.23;157967.54;SEVER DO VOUGA;292538.75;1105805.83;A_0117;8641036.49;43464.73;1959339.58;A;656674.01;211966.75;5342398.86;0117;873684.75;1166126.32;2424952.88
10675180.21;144400.27;SILVES;894948.59;666914.7;A_0813;28938346.52;155157.86;11136669.75;A;1128167.95;174988.08;23889903.92;0813;2039023.01;1922896.1;3009419.59
4137046.32;2407.23;SINES;7367.7;1596016.53;A_1513;22050375.44;187200.39;7641604.38;A;1239658.52;95107.61;13654167.54;1513;5455650.31;1688316.45;2940557.59
37490916.66;463454.89;SINTRA;0;2660035.38;A_1111;147463011.26;706323.47;47471815.13;A;1944763.37;1102844.71;103428204.89;1111;37863708.02;17759149.63;6171098.35
2923381.05;0;SOBRAL DE MONTE AGRAÇO;1879.24;18119.83;A_1112;7684771.11;156897.89;2891387.54;A;188973.33;405747.64;6556177.22;1112;513873.85;584510.74;614720.04
3834812.48;28800;SOURE;551156.97;682261.47;A_0615;12919856.2;122986.62;4133902.26;A;700972.49;89820.94;9112346.96;0615;1754497.37;1020645.6;2053011.87
1573879.69;52879.79;SOUSEL;29668.75;81824.84;A_1215;8400671.98;57424.78;2523553.41;A;1591626.37;1130155.63;4973480.95;1215;541035.65;818623.07;2886155.38
2173529.02;9034.16;TÁBUA;345383.88;237819.8;A_0616;9761575.83;180161.8;3066351.51;A;1497934.61;18818.63;6380681.95;0616;1271902.8;960639.62;2108991.08
2425676.57;0;TABUAÇO;49451.41;402350.34;A_1819;7804934.47;130429.95;1977994.14;A;917622.82;369529.25;4866216.28;1819;1199764.37;332115.62;1738953.82
1678479.68;4786.27;TAROUCA;190905.59;229704.84;A_1820;9498819.64;178273.99;4067433.04;A;662182.51;444201.5;6400899.66;1820;1566139.27;476712.95;1531780.71
5087752.31;17956.68;TAVIRA;71666.07;1111465.39;A_0814;23342474.48;121438.4;8752211.35;A;955744.64;153644.31;17952856.24;0814;3079141.15;3991454.18;2310477.09
2455591.93;0;TERRAS DE BOURO;135165.45;369765.55;A_0310;9008205.19;19264.15;3859855.49;A;220877.73;146854.31;7295838.82;0310;839703.33;961127.25;872663.04
6020031.91;0;TOMAR;46255.38;554828.84;A_1418;23006063.58;256052.56;9184397.97;A;2180690.66;257086.27;16836289.13;1418;3130913.3;1375806.69;3038861.15
5770491.25;323602.5;TONDELA;340144.27;3360124.42;A_1821;20916714.84;10458.08;4641595.88;A;1574531.31;232751.67;13213172.8;1821;1872387.87;2790627.59;5831154.17
2963050.01;0;TORRE DE MONCORVO;132051.19;328922.19;A_0409;12401876.41;336671.27;2797566.34;A;1511396.05;475031.5;6904470.08;0409;3050005.4;807182.46;2447400.93
6254755.97;15000;TORRES NOVAS;20470.78;639586.96;A_1419;26367167.72;607632.3;7663346.01;A;1638353.39;4779842.05;15295302.83;1419;3978611.71;769568.55;7093253.18
11528104.71;676205.27;TORRES VEDRAS;18077.09;211909.8;A_1113;53856133.6;312638.47;12403919;A;7940008.49;3985630.71;33701133.84;1113;7323168.4;9456471.66;12831831.36
2412021.07;191999.99;TRANCOSO;109642.72;271525.16;A_0913;9289544.2;183229.09;2728176.08;A;502362.77;38270.23;6623799.96;0913;1551943.37;1300373.72;1113800.87
3939456.16;255528.09;TROFA;1523481.63;1018235.25;A_1318;23184898.86;1056468.01;5887977.09;A;1670625.9;1146046.24;14810959.41;1318;2760022.34;3927058.15;5613917.11
4409924.34;56628;VAGOS;3035.45;140248.83;A_0118;14158818.69;398386.97;3558869.97;A;2193909.61;104110.37;9736884.94;0118;1924001.49;1369703.66;2497932.26
3361521.48;299714.18;VALE DE CAMBRA;130949.76;375011;A_0119;13465114.38;164625.49;3929769.14;A;577175.35;114566.92;9462632.58;0119;2505064.59;2006716.47;1497417.21
3929207.4;41895.08;VALENÇA;0;376019.22;A_1608;15744865.97;82686.93;5076326.59;A;332226.98;3960479.52;10263580.06;1608;770665.11;1175359.14;4710620.8
9793911.12;0;VALONGO;226786.63;619734.1;A_1315;31268922.38;584835.14;11348062.19;A;436740.84;1643803.61;24295613.21;1315;4046243.99;2568804.76;2927065.18
4191568.33;356540.19;VALPAÇOS;343228.54;1666664.77;A_1712;15067806.31;230916.94;4181622.49;A;711407.49;215522.83;10144510.46;1712;1629932.03;1540402.7;3293363.82
1016948.46;0;VELAS;101025.95;225930.86;A_4502;5357740.92;198762.86;1596176.41;A;120939.76;660336.86;3362904.72;4502;886602.77;551016.99;1108233.43
2442545.89;2275.5;VENDAS NOVAS;43014.65;331043.12;A_0712;8465838.61;198635.28;3702041.64;A;308765.17;11319.73;6806333.62;0712;963086.82;463110.81;696418.17
2211815.78;1052;VIANA DO ALENTEJO;11878.12;94772.45;A_0713;7800009.69;33823.01;2278177.41;A;1872190.32;123103.69;5270941.75;0713;426071.36;747125.55;2102996.58
10625508.46;1978560.18;VIANA DO CASTELO;6528541.98;2542545.9;A_1609;61142315.78;330508.46;15869956.62;A;3335501.04;3175949.04;30680218.25;1609;12900999.39;3854244.71;17561098.14
1556277.78;0;VIDIGUEIRA;15135;1990745.33;A_0214;9809208.51;20884.95;3243897.64;A;632849.27;614821.55;5279155.48;0214;1276501.88;458095.11;3253551.15
4739509;64100.72;VIEIRA DO MINHO;14758.67;907792.01;A_0311;13208753.25;285223.33;2867914.28;A;493787.48;665290.75;9113219.57;0311;1949804.05;1220572.96;2145729.63
1525316.05;7296.09;VILA DE REI;0;159199.86;A_0510;5392838.38;25204.03;2028959.27;A;854211.86;107895.92;3953725.71;0510;310508.94;374246.36;1128603.73
3414361.99;391522.06;VILA DO BISPO;86217.13;32252.09;A_0815;11304470.48;113775.27;3834967.95;A;1191548.49;394580.81;8659418.8;0815;548931.1;1296313.59;2096120.58
12762870.67;454656.97;VILA DO CONDE;18532.67;1207193.88;A_1316;46498095.39;1408880.08;15283218.75;A;861865.67;1323071.55;33054853.26;1316;9577921.39;3599883.76;3865320.74
1387320.62;152750;VILA DO PORTO;52056.55;165946.17;A_4101;5085225.98;2476.1;1870830.13;A;274700.49;35268.3;3764201.94;4101;640302.53;503575.09;680721.51
2366670.67;1638.36;VILA FLOR;122504.49;430126.36;A_0410;7775236.11;12288.47;2766096.59;A;290090.84;277660.49;6186277.67;0410;466937.9;1041221.94;1122020.54
19413670.66;758921.31;VILA FRANCA DE XIRA;368041.14;1074546.61;A_1114;55296774.54;227473.35;16264789.57;A;4808180.96;1479998.66;42517833.5;1114;4289252.36;6611899.92;8489688.68
1910049.05;85000;VILA FRANCA DO CAMPO;296671.92;570596.58;A_4206;9088743.38;899407.69;2331450.42;A;615438.63;468409.4;5570710.22;4206;1481916.63;429803.06;2036116.53
2307360.75;0;VILA NOVA DA BARQUINHA;6450.27;19302.59;A_1420;7350082.79;69631.89;2762330.66;A;410395.7;749131.99;5521023.23;1420;643779.01;381699.93;1185280.55
3179288.9;10432;VILA NOVA DE CERVEIRA;412415.24;631843.41;A_1610;13353179.56;59363.57;3736996.07;A;1204087.54;2302082.24;7756338.76;1610;1035980.37;780690.22;4560860.43
23304861.6;410446.39;VILA NOVA DE FAMALICÃO;573244.24;2673468.52;A_0312;69415464.01;429686.27;19977548.18;A;1833296.97;3618844.87;47355106.73;0312;12951056.29;3643010.68;9109300.99
3553992.07;1000;VILA NOVA DE FOZ CÔA;47331.25;121481.44;A_0914;10073646.4;37526.65;2818483.22;A;194128.59;1529885.68;7626540.25;0914;553279.19;1216538.31;1893826.96
35872846.03;298389.06;VILA NOVA DE GAIA;0;3725508.01;A_1317;123091075.39;4371977.41;35123004.75;A;4654491.43;3319934.38;81493043.1;1317;29599709.41;6125214.91;11998322.88
1764968.39;164733.74;VILA NOVA DE PAIVA;128239.71;1284509.83;A_1822;7446507;43553.74;2213180.23;A;301431;84602.86;4378778.07;1822;1104211.79;357075.71;1963517.14
1914589.78;12897;VILA NOVA DE POIARES;283324.86;41054.61;A_0617;7403178.87;712798.12;2203113.71;A;90963.78;342143.87;5086077.04;0617;1546717.71;255575.43;770384.12
4991765.39;711577.64;VILA POUCA DE AGUIAR;56044.55;903231.6;A_1713;16838946.1;57892.38;4694023.16;A;1948191.43;1282402.26;11308540.76;1713;628957.86;1564859.83;4901447.48
7279491.69;803682.5;VILA REAL;92243.49;2058497.6;A_1714;30344970.13;154216.05;7353203.33;A;3082252;1886846.2;19394620.59;1714;3026827.75;4607709.52;7923521.79
