IMI;FINANCIAMENTO_UNIAO_EUROPEIA;TAXAS_MULTAS_OUTROS_IMPOSTOS;DSC_AUTARQUIA;IMPOSTOS_MUNICIPAIS;IUC;TRANSFERENCIAS_ORCAMENTO_ESTADO;ldk;IMT;CODIGO_PERIODO;CODIGOINE;VENDA_BENS_SERVICOS;DERRAMA_IRC;RECEITAS_TOTAIS;OUTRAS_RECEITAS
253771.81;344095.99;116152.73;GÓIS;422886.44;26942.67;2048779;T2_0606;26019.23;T2;0606;308971.64;0;3549347.03;424613.96
253907.88;484269.22;132604.46;GOLEGÃ;527285.89;41118.47;1474002;T2_1412;95281.13;T2;1412;330114.92;4373.95;3606903.04;791231.01
8845263.2;835669.94;1021472.28;GONDOMAR;13001938.55;1347583.24;8719218;T2_1304;1612126.68;T2;1304;5463793.75;175493.15;36183946.97;8163326.73
697553.5;628301.5;55232.83;GOUVEIA;909911.63;114417.86;3273354;T2_0906;35117.38;T2;0906;890535.87;7590.06;5940480.78;238377.78
1612029.88;538796.92;457124.67;GRÂNDOLA;3371268.04;126821.24;3232075;T2_1505;1163584.7;T2;1505;970988.57;11707.55;8893545.34;780416.81
2680134.62;669143.76;185459.43;GUARDA;3898901.03;417542.77;6468900;T2_0907;599395;T2;0907;3745829.5;16369.21;16432725.6;1649951.31
8741665.81;10327955.58;2025275.67;GUIMARÃES;14106418.18;1392497.27;11694510;T2_0308;1772619.25;T2;0308;3884571.42;174360.18;45960162.35;5946707.17
555207.09;403483.3;102040.81;HORTA;913671.33;139537.8;2877794;T2_4701;110949.92;T2;4701;663113.21;5935.71;4867543.47;9481.63
325920.77;247725.35;62902.91;IDANHA-A-NOVA;891728.92;53876.32;5610906;T2_0505;449028.92;T2;0505;830815.86;0;7932210.64;351034.51
2720458.61;2339885.25;363202.38;ÍLHAVO;3980279.95;417098.64;2727706;T2_0110;451559.33;T2;0110;1889101.83;27960.99;12386498.79;1449525.76
4064555.41;187882.81;325748.85;LAGOA (ALGARVE);7855002.08;306360.26;1816958;T2_0806;3158337.56;T2;0806;2626221.2;0;12794933.04;308868.95
414175.27;32866.11;68937.99;LAGOA (SÃO MIGUEL);994000.67;85427.01;2251506;T2_4201;407663.81;T2;4201;839089.22;17796.59;5758404.14;1640942.14
5952780.8;66595;1930856.51;LAGOS;11526388.24;365213.61;1764598;T2_0807;3257731.69;T2;0807;4487712.42;19805.63;19365117.41;1519823.75
5822.92;221295.6;1745.89;LAJES DAS FLORES;20484.26;8306.6;1280626;T2_4801;4608.85;T2;4801;83758.02;0;1671376.92;65213.04
87303.03;168684.59;7409.21;LAJES DO PICO;138290.89;32889.67;1882830;T2_4601;10688.98;T2;4601;228360.3;0;2768107.22;349941.44
1385801.99;875817.57;221445.74;LAMEGO;2095312.55;214753.25;3891396;T2_1805;269101.57;T2;1805;2262479.13;4210;10385535.81;1260530.56
7990320.46;2369530.47;1246255.64;LEIRIA;12610820.56;1461169.48;7952274;T2_1009;1725472.89;T2;1009;2435932.35;187602.09;29856450.42;4487893.04
54131665.49;234653.14;29039342.13;LISBOA;149002931.23;7963905.76;28880596;T2_1106;36107791.23;T2;1106;36570101.88;21760226.62;231802322.16;17114039.91
15878492.9;2191357.87;2038393.72;LOULÉ;25218077.33;1011913.06;4603986;T2_0808;6248935.41;T2;0808;4890325.68;40342.24;44953203.05;8049456.17
14309955.8;496869.97;2091972.7;LOURES;23248295.2;2061528.47;9632113;T2_1107;3535448.45;T2;1107;2862791.38;1249389.78;52578419.29;16338349.74
1812233.73;455258.25;179341.09;LOURINHÃ;2735252.21;247831.54;2326182;T2_1108;495845.85;T2;1108;2374784.9;0;10274070.99;2382593.63
943028.97;972828.15;256467.77;LOUSÃ;1544325.64;151050.51;2171952;T2_0607;192519.57;T2;0607;1116359.92;1258.82;6722443.36;916977.65
1559044.29;2421087.19;584161.24;LOUSADA;3017068.11;368286.45;4539252;T2_1305;505576.13;T2;1305;1969954.14;0;14445770.51;2498409.07
304654.58;239270.99;18581.81;MAÇÃO;513926.31;39186.26;3004393.7;T2_1413;151503.66;T2;1413;796007.6;0;4839161.58;285562.98
706628.59;994883.23;424267.51;MACEDO DE CAVALEIROS;1388956.21;105595.39;4688498;T2_0405;152464.72;T2;0405;1102005.06;0;9646595.21;1472252.71
772036.95;295291.53;98666.76;MACHICO;1404222.05;164626.85;2908374;T2_3104;368891.49;T2;3104;354801.94;0;4983135.47;20445.95
26171.48;128036.72;23408.77;MADALENA;271764.16;45850.5;2005932;T2_4602;176333.41;T2;4602;266507.13;0;2743036.87;70796.86
5886004.37;295065.98;2437057.11;MAFRA;11691466.45;832375.61;3445080;T2_1109;2458600.61;T2;1109;5212096.38;77428.75;24804591.78;4160882.97
11109991.43;237420.97;1823506.07;MAIA;16907849.51;1373717.3;5854998;T2_1306;2282115.99;T2;1306;3197691.15;318518.72;28708637.95;2510678.32
766263.46;491681.05;440216.27;MANGUALDE;1537832.84;181848.69;3354360;T2_1806;126329.21;T2;1806;1615000.09;23175.21;7624053.72;625179.74
100733.13;381337.83;15706.81;MANTEIGAS;144736.32;21101.98;1752938;T2_0908;7194.4;T2;0908;330850.5;0;2728292.93;118430.28
183512.47;974331.5;296836.51;MARCO DE CANAVESES;1038337.5;294389.95;6296436;T2_1307;229205.09;T2;1307;1347353.37;34393.48;11041179.21;1384720.84
2283415.72;1485269.19;170859.49;MARINHA GRANDE;3481692.29;416150.93;2761482;T2_1010;560160.4;T2;1010;1862087.93;51105.75;9992234.47;401703.06
135046.05;599152.52;12618.86;MARVÃO;200000.53;25591.96;1667616;T2_1210;26010.07;T2;1210;278813.27;733.59;2901570.63;155988.31
13198879.28;5778037.84;2839070.41;MATOSINHOS;23335864.91;1789724.96;7926858;T2_1308;4080748.57;T2;1308;4537447.88;1427441.69;53075280.63;11497072
691001.37;264524.36;469764.31;MEALHADA;1583934.17;186323.56;2564820;T2_0111;213597.07;T2;0111;2599450.88;23247.86;8133950.39;1121220.98
223075.3;1469491.8;194094.14;MEDA;486687.33;36459.01;2477358;T2_0909;33058.88;T2;0909;776562.76;0;5670289.39;460189.5
372573.31;1017274.2;77341.65;MELGAÇO;553477.06;74495.45;2988556;T2_1603;29066.65;T2;1603;981079.97;0;6760822.85;1220435.62
235991.58;722852.54;76118.63;MÉRTOLA;408710.84;45382.4;5034414;T2_0209;51218.23;T2;0209;598174.1;0;6948482.22;184330.74
111993.56;1016108;43554.98;MESÃO FRIO;202663.43;28073.08;1497636;T2_1704;19041.81;T2;1704;427072.8;0;3513168.38;369688.15
715888.52;800057.69;347605.06;MIRA;1268268.8;121783.59;2073312;T2_0608;82991.63;T2;0608;665825.32;0;5346368.39;538904.58
400327.45;905224.51;159639.66;MIRANDA DO CORVO;879194.05;91847.86;2030608;T2_0609;223912.92;T2;0609;873225.31;3466.16;5063739.91;375488.04
263083.48;744829.58;54928.19;MIRANDA DO DOURO;434317.19;58857.31;3193890;T2_0406;57448.21;T2;0406;890264.32;0;6035923.74;772622.65
14160.79;920919.42;112541.52;MIRANDELA;275919.95;24808.46;1596216;T2_0407;124409.18;T2;0407;424825;0;3562083.82;344203.45
216614.78;1462357.3;109803.19;MOGADOURO;442024.2;56763.43;4290882;T2_0408;58842.8;T2;0408;596034.1;0;7917697.39;1126399.79
443389.18;474116.37;65463.6;MOIMENTA DA BEIRA;650263.04;82829.74;2758488;T2_1807;58580.52;T2;1807;650516.12;0;5420690.86;887307.33
3415546.73;981949.18;603956.18;MOITA;5194336.1;509358.1;5098866;T2_1506;651271.73;T2;1506;3885398.37;14203.36;15921504.04;760954.39
740003.15;1369216.55;117828.14;MONÇÃO;1193354.5;187409.46;3774696;T2_1604;148113.75;T2;1604;962694.56;0;8777683.04;1477721.43
258199.92;62054.7;59403.09;MONCHIQUE;602491.94;41313.78;3086448;T2_0809;243575.15;T2;0809;396322.34;0;4706078.6;558761.62
229084.73;904664.14;42288.91;MONDIM DE BASTO;355816.65;49991.16;2405697.76;T2_1705;34451.85;T2;1705;221987.38;0;4693851.69;805685.76
69760.24;92390.06;22610.9;MONFORTE;150988.51;19254.26;1980474;T2_1211;39363.11;T2;1211;119694.06;0;2925887.61;582340.98
578927.09;698100.65;79525.97;MONTALEGRE;834971.83;81762.29;4855032;T2_1706;93435.85;T2;1706;1752708.16;1320.63;9232666.64;1091854
726663.51;473469.81;69899.37;MONTEMOR-O-NOVO;1274722.64;139477.15;5029434;T2_0706;332942.6;T2;0706;1233660.19;5740.01;8252905.26;241618.62
1054463.06;3171084.87;595683.5;MONTEMOR-O-VELHO;2042520.72;216042.41;3328614;T2_0610;175490.44;T2;0610;872081.67;841.31;10487346.85;1073045.59
3221099.12;30491.36;1111426.21;MONTIJO;6795378.95;471793.15;2877744;T2_1507;1930702.44;T2;1507;1284148.87;60358.03;14141798.58;3154035.4
179744.38;383008.02;29201.67;MORA;345250.91;68947.36;2189586;T2_0707;65379.07;T2;0707;223150.18;1978.43;3237327.52;96332.41
479544.59;9335.24;95528.78;MORTÁGUA;719579.75;79565.95;2544438;T2_1808;62358.54;T2;1808;846234.47;2581.89;4492963.27;373375.81
455873.09;1196213.69;29121.76;MOURA;732319.49;103855.34;4548150;T2_0210;140619.55;T2;0210;614283.03;2849.75;12843871.27;5752905.06
116871.57;4971.23;4940.7;MOURÃO;176928.94;17040.65;1677582;T2_0708;33438.06;T2;0708;250875.22;4637.96;2396788.04;286430.65
189096.15;430727.46;52033.55;MURÇA;306246.47;37658.82;2182730.58;T2_1707;27457.95;T2;1707;320947.9;0;3577686.53;337034.12
661974.73;1186920.23;44372.9;MURTOSA;863609.16;104491.55;1767876;T2_0112;52769.98;T2;0112;472315.76;0;4477125.76;186404.61
1605784.43;69781.36;260857.18;NAZARÉ;2434445.52;149320.3;1673066;T2_1011;418483.61;T2;1011;1291993.73;0;6601726.05;1132439.44
615201.67;1360685;457539.97;NELAS;1453782.89;118950.92;2360796;T2_1809;247388.05;T2;1809;610040.06;14702.28;5999810.61;214506.66
264238.55;278173.84;33531.52;NISA;709480.71;36626.32;3168156;T2_1212;369056.67;T2;1212;670195.02;6027.65;5191402.49;365396.92
80491.69;648491.44;30751.07;NORDESTE;145379.74;21828.83;2079148;T2_4202;11804.47;T2;4202;6060.86;503.68;2913907.78;34827.74
1331603.93;118634.74;1923266.63;ÓBIDOS;4360591.01;108013.52;915920;T2_1012;997706.93;T2;1012;1437023.54;0;7881429.13;1049259.84
1536412.26;1112057.06;249152.37;ODEMIRA;2881683.43;214871.64;6842508;T2_0211;874326.32;T2;0211;1848609.61;6920.84;13385894.38;701036.28
9953918.45;224015.74;2111640.43;ODIVELAS;15473694.76;1243751.58;7330788;T2_1116;2073520.21;T2;1116;4177273.64;90864.09;31340104.45;4134332.31
16492244.81;634536.66;1547053.8;OEIRAS;28325921.32;4558680.13;8387244;T2_1110;3980079.97;T2;1110;6642463.67;1747862.61;46807912.55;2817746.9
153672.9;204515.5;17086.34;OLEIROS;221378.8;24078.46;2977050;T2_0506;26541.1;T2;0506;633467.77;0;4163599.89;127187.82
2874738.59;588498.64;189657.39;OLHÃO;4498346.39;490642.51;3274386;T2_0810;943307.9;T2;0810;798494.24;0;11392123.07;2232397.8
3263459.11;303433.87;529926.17;OLIVEIRA DE AZEMÉIS;5223893.05;633513.72;6066552;T2_0113;655469.47;T2;0113;3092099.97;141524.58;16712455.09;2026476.2
389753.97;1103147.25;236692.38;OLIVEIRA DE FRADES;950698.87;81781.5;2167956;T2_1810;219682.43;T2;1810;425127.71;22788.59;5767569.86;1120640.03
1438172.26;1646161.73;130301.73;OLIVEIRA DO BAIRRO;2089686.86;222697.89;3182274;T2_0114;286198.38;T2;0114;1182739.3;12316.6;8983257.48;882395.59
1040622.35;788644.47;509926.27;OLIVEIRA DO HOSPITAL;1838249.73;139930.7;3362454;T2_0611;147770.41;T2;0611;673959.06;0;7136785.46;473478.2
2655235.98;1956622.51;1074442.08;OURÉM;4797711.85;445918.95;5459370;T2_1421;544254.92;T2;1421;1132176.37;77859.92;17140019.72;3794138.99
218426.53;259135.58;9393.7;OURIQUE;382313.57;41976.9;2990382;T2_0212;112516.44;T2;0212;319537.32;0;4680385.45;729016.98
3658079.64;3547017.42;484610.26;OVAR;5250788.66;482702.15;4034880;T2_0115;607709.99;T2;0115;2155600.15;17686.62;15740704.52;752418.29
2200329.78;18340.6;268470.22;PAÇOS DE FERREIRA;3591944.28;440095.93;3990831;T2_1309;650572.97;T2;1309;1146453.83;32475.38;12081973.45;3334403.74
4988616.48;415620.83;1435710.72;PALMELA;8954445.73;680923.76;3755646;T2_1508;1830759.27;T2;1508;3631270.03;18435.5;18578957.64;1821975.05
170939.44;270117.47;20911.37;PAMPILHOSA DA SERRA;259588.68;24462.12;2778444;T2_0612;43275.75;T2;0612;218763.42;0;4693701.82;1166788.25
3447405.13;1354495.32;507458.23;PAREDES;5544065.45;666173.54;7039674;T2_1310;877580.18;T2;1310;2314761.75;45448.37;23094832.65;6841836.13
265252.89;1621579.3;69057.62;PAREDES DE COURA;431561.8;75759.76;3081542;T2_1605;20542.04;T2;1605;533933.1;949.49;6679075.02;1010458.82
188144.33;122647.48;32315.92;PEDRÓGÃO GRANDE;278669.05;22865.12;1802300;T2_1013;34792.01;T2;1013;347080.82;551.67;2660023.4;109326.05
455616.75;225548.46;87190.88;PENACOVA;699585.35;116146.61;2908854;T2_0613;40631.11;T2;0613;924553.03;0;5188871.04;430330.2
2499420.55;2405185.74;570969.53;PENAFIEL;4354627.82;560148.08;7082088;T2_1311;614627.76;T2;1311;1654285.44;109461.9;18493349.14;2997162.14
152126.41;293437.72;52515.31;PENALVA DO CASTELO;297555.25;61481.04;2460384;T2_1811;31432.49;T2;1811;394603.37;0;4158397.76;712417.42
187979.88;358278.98;141048.02;PENAMACOR;577289.93;31376.56;3100728;T2_0507;216885.47;T2;0507;248251.03;0;4914102.65;629554.71
69719.63;398293.93;9166.58;PENEDONO;108320.74;17944.38;1911942;T2_1812;11490.15;T2;1812;203311.07;0;2811241.79;189374.05
248773.39;528096;25531.39;PENELA;611739.87;46125.07;1876236;T2_0614;291310.02;T2;0614;360912.18;0;3814871.59;437887.54
2199576.63;1034734.25;139834.2;PENICHE;2941533.81;255661.28;2320044;T2_1014;346461.7;T2;1014;1412214.66;0;8416062.35;707535.63
574960.34;1028464.78;271836.05;PESO DA RÉGUA;1205644.82;119167.09;2958090;T2_1708;226342.93;T2;1708;886715.25;13338.41;6965286.33;886371.48
347590.3;560979.49;236241.07;PINHEL;728921.16;75063.29;3576222;T2_0910;70026.5;T2;0910;503151.67;0;6160718.95;791444.63
2754924.71;2659356.18;372169.69;POMBAL;4412324.64;587959.85;6352278;T2_1015;647660.29;T2;1015;3849243.96;49610.1;18609741.9;1336539.12
3022283.77;945979.74;583967.53;PONTA DELGADA;5495047.65;595405.63;6994242;T2_4203;1116128.78;T2;4203;1368227.87;177261.94;15784861.41;981364.15
262053.78;38648.23;172375.79;PONTA DO SOL;558704;67853.92;1778670;T2_3105;56420.51;T2;3105;300441.69;0;2693917.24;17453.32
540474.67;1419032.73;126401.25;PONTE DA BARCA;852264.25;91988.48;2811286.34;T2_1606;91431.11;T2;1606;893319.7;1968.74;7586549.31;1610646.29
1543132.53;1753080.23;507295.15;PONTE DE LIMA;2652981.49;305439.54;5673474;T2_1607;297114.27;T2;1607;2195057.14;0;14282651.87;2008059.01
814881.85;2423929.28;73735.25;PONTE DE SOR;1123341.54;125096.01;3943422;T2_1213;109628.43;T2;1213;1193041.41;0;9673549.76;989815.53
1349052.11;196799.07;296933.08;PORTALEGRE;2473717.83;220051.28;3648299.3;T2_1214;600160.94;T2;1214;1309242.68;7520.42;8347010.61;718951.73
177333.1;256423.46;17109.54;PORTEL;300154.34;37989.23;2958654;T2_0709;67722.47;T2;0709;467497.33;0;4422010.46;439281.33
8848755.92;38975.52;750236.78;PORTIMÃO;12127204.86;632722.94;2457816;T2_0811;1895489.22;T2;0811;868225.64;0;18503482.83;3011260.81
22239498.37;2298797.72;8741855.64;PORTO;45659048.29;2599500.07;12603336;T2_1312;10472567.5;T2;1312;11183585.99;1605626.71;79428526.6;7683758.6
1021042.35;631878.98;170383.2;PORTO DE MÓS;1705128.58;222573.43;3277536;T2_1016;277724.86;T2;1016;1514618.06;13404.74;7937686.19;808524.57
60155.55;38406.73;20156.33;PORTO MONIZ;103354.95;15060.7;1758733;T2_3106;7982.37;T2;3106;110991.01;0;2017485.96;6000.27
654339.09;0;33560.68;PORTO SANTO;1296319.63;75742.15;989184;T2_3201;532677.71;T2;3201;62544.42;0;2363644.06;15596.01
813919.65;1195561.99;289658.89;PÓVOA DE LANHOSO;1531084.96;201251.34;3441750;T2_0309;226255.08;T2;0309;1138139.99;0;8255867.19;949330.25
4369209.12;90918.43;1332218.33;PÓVOA DE VARZIM;7563027.07;557762.66;4153884;T2_1313;1303836.96;T2;1313;6680295.45;0;21604599.07;3116474.12
143984.26;170889.57;32086.91;POVOAÇÃO;277582.43;30248.1;1845339;T2_4204;69563.24;T2;4204;281873.38;1699.92;2599081.66;23397.28
433183.39;156201.72;106352.72;PRAIA DA VITÓRIA;828981.05;167487.74;3277260;T2_4302;121957.2;T2;4302;83182.77;0;4658274.91;312649.37
270789.5;178794.32;31639.32;PROENÇA-A-NOVA;379266.6;48608.78;2998278;T2_0508;28229;T2;0508;945817.07;0;4633848.97;131692.98
257433.66;389192.8;88417.76;REDONDO;518234.41;39279.5;2242308;T2_0710;133103.49;T2;0710;580253.56;0;4081809.04;351820.27
558105.46;454627.01;150011.18;REGUENGOS DE MONSARAZ;1280251.28;82588.31;2566284;T2_0711;476419.04;T2;0711;1164507.33;13127.29;6647474.13;1181804.51
412729.13;651651.89;139465.24;RESENDE;697201.81;72017.43;2811426;T2_1813;71659.04;T2;1813;598990.02;1330.97;5403497.12;644227.4
305070.34;0;54827.6;RIBEIRA BRAVA;570540.53;94183.12;2239566;T2_3107;116459.47;T2;3107;179878.18;0;3043211.76;53227.05
188131.11;926641.27;190210.61;RIBEIRA DE PENA;438657.82;41308.55;2421330;T2_1709;19007.55;T2;1709;1239682.51;0;5262219.83;235908.23
554943.26;1014102.06;83520.41;RIBEIRA GRANDE;954920.32;128149.07;4477614;T2_4205;169530.99;T2;4205;1548662.15;18776.59;8785819.76;790521.23
1170833.23;715682.96;241783.63;RIO MAIOR;1943595.48;195677.93;2945106;T2_1414;325018.75;T2;1414;1858898.2;10281.94;8649898.73;1186616.09
288657.72;323565.56;63683.96;SABROSA;446420.34;46490.65;2351808;T2_1710;47588.01;T2;1710;416433.74;0;4090252.79;552025.15
382156.65;678829.21;152787.65;SABUGAL;648867.12;78733.93;4973310;T2_0911;35188.89;T2;0911;748363.03;0;7919441.63;870072.27
735621.67;793981.51;92833.48;SALVATERRA DE MAGOS;1187659.12;193713.36;2646798;T2_1415;135422.89;T2;1415;452748.22;30067.72;5542419.5;461232.65
583974.62;117250.93;122657.56;SANTA COMBA DÃO;885603.3;100588.97;1850484;T2_1814;73175.4;T2;1814;531108.53;5206.75;4136951.98;752505.22
1985184.95;141128.92;466044.82;SANTA CRUZ;3324149.72;408306.15;3022770;T2_3108;464613.8;T2;3108;1847130.63;0;8399796.17;64616.9
97966.96;493270.42;23599.37;SANTA CRUZ DA GRACIOSA;175645.61;31645.11;1331430;T2_4401;22434.17;T2;4401;144055.93;0;2489979.24;345577.28
45138.85;183008.69;10268.07;SANTA CRUZ DAS FLORES;87337.91;18857.3;1116980;T2_4802;13073.69;T2;4802;6135.11;0;1400434.49;6972.78
7313852.98;2246215.79;1051870.53;SANTA MARIA DA FEIRA;11320355.58;1315074.86;8618442;T2_0109;1518748.62;T2;0109;2869772.38;120808.59;28745922.77;3691137.02
182646.1;67263.46;30113.75;SANTA MARTA DE PENAGUIÃO;295846.64;50373.24;2024934;T2_1711;32713.55;T2;1711;532455.22;0;3390160.27;469660.95
306443.43;122534.93;34754.07;SANTANA;435873.9;57019.72;2630472;T2_3109;37656.68;T2;3109;41642.25;0;3270260.28;39737.2
3765576.85;868928.06;679522.46;SANTARÉM;6544696.04;567394.33;6230028;T2_1416;1383668.4;T2;1416;856654.5;148534;19443739.3;4943432.7
1666678.18;688414.39;242012.32;SANTIAGO DO CACÉM;3029933.39;286875.39;5574288;T2_1509;777112.73;T2;1509;3127140.8;57254.77;13003687.18;583910.6
2900272.28;2746981.68;535150.39;SANTO TIRSO;4823555.46;598431.24;6449631;T2_1314;738267.74;T2;1314;1137995.37;51433.81;18684795.16;3526631.65
766807.07;60561.81;238589.24;SÃO BRÁS DE ALPORTEL;1309307.69;133573.11;1787658;T2_0812;170338.27;T2;0812;954795.79;0;4978373.6;866050.31
1700164.65;1059297.29;139982.59;SÃO JOÃO DA MADEIRA;2521982.91;195668.39;2045748;T2_0116;308998.04;T2;0116;1521256.87;177169.24;8040837.42;892552.35
262867.64;1028986.09;37771.3;SÃO JOÃO DA PESQUEIRA;442342.67;45426.33;2897985.96;T2_1815;96277.4;T2;1815;554281.34;0;5226826.79;303230.73
580685.63;220407.84;73542.53;SÃO PEDRO DO SUL;936051.66;136702.97;3801960;T2_1816;138695.73;T2;1816;1277688.5;6424.8;7425207.01;1189099.01
103451.16;101317.77;6455.18;SÃO ROQUE DO PICO;167743;38295.44;1518111;T2_4603;19541.22;T2;4603;167649.83;0;1995389.94;40568.34
153405.38;0;48424.59;SÃO VICENTE;260663.16;37552.7;2049618;T2_3110;21280.49;T2;3110;108181.11;0;2540957.23;122494.96
169887.07;7782.13;11120.57;SARDOAL;317721.63;29230.75;1693536;T2_1417;107169.81;T2;1417;394107.32;313.43;2935155.81;522008.73
438669.98;639389.68;53195.07;SÁTÃO;706375.95;102404.04;2692302;T2_1817;112106.86;T2;1817;524625.44;0;4849690.38;286997.31
1159734.44;103961.05;633344.3;SEIA;2303176.9;214773.1;4816080;T2_0912;230527.96;T2;0912;1569904.37;64797.1;11466898.05;2673775.73
11932104.39;563104.83;11506165.46;SEIXAL;26849078.94;1449402.72;6937782;T2_1510;1827980.62;T2;1510;4967387.45;133425.75;39398953.11;81599.89
223886.79;359725.1;99011.3;SERNANCELHE;380489.14;38803.45;2435820;T2_1818;18787.6;T2;1818;319727.06;0;3869085.79;373324.49
383677.61;767356.38;125839.66;SERPA;761301.37;112100.39;4900920;T2_0213;122764.17;T2;0213;1623940.67;16919.54;8768844.07;715325.65
418133.99;238959.48;116229.89;SERTÃ;781207.43;98345.5;3525104;T2_0509;144544.95;T2;0509;1398960.45;3953.1;6976680.48;1032449.12
5049042.93;566183.84;1052141.83;SESIMBRA;7871149.11;518488.33;2444042;T2_1511;1214838.36;T2;1511;4593001.85;36637.66;19449725.58;3975348.78
9038598.56;5213435.16;1365587.45;SETÚBAL;14256115.74;1244073.26;5757248.44;T2_1512;2607856.47;T2;1512;5526774.51;0;32477107.23;1723533.38
488130.64;333551.99;54476.47;SEVER DO VOUGA;781059.41;106320.41;2379613;T2_0117;97782.78;T2;0117;330212.11;34349.11;4113813.41;289376.9
3536435.46;23508.35;658505.53;SILVES;6065262.48;359888.41;3933675;T2_0813;1510433.08;T2;0813;2863862.55;0;14926517.19;2040208.81
1092724.72;2094683.51;445501.32;SINES;2111184.9;141460.86;1798904;T2_1513;316225.24;T2;1513;1962995.79;115272.76;11043270.49;3075502.29
27372338.89;1578057.78;7727043.9;SINTRA;44382395.52;4139660.08;16788096;T2_1111;4603226.47;T2;1111;2220122.27;540126.18;82658971.17;17690299.6
464596.69;856461.86;378637.94;SOBRAL DE MONTE AGRAÇO;1131909.68;93598.34;1516776;T2_1112;190005.54;T2;1112;710038.03;5071.17;4558936.03;343750.46
810289.04;1445667.63;80517.66;SOURE;1228774.43;165246.58;3410598;T2_0615;167767.74;T2;0615;1064385.55;4953.41;7771212.84;621787.23
222933.77;502214.45;33562.65;SOUSEL;328651.18;35315.13;1883730;T2_1215;36549.46;T2;1215;427461.1;290.17;3618230.41;476173.68
427917.81;630671.27;267592.16;TÁBUA;880218.9;94840.39;2662468.5;T2_0616;89868.54;T2;0616;230772.72;0;4809870.86;405739.47
21096.16;638553.95;16315.24;TABUAÇO;107115.27;36614.14;2402838;T2_1819;33089.73;T2;1819;326254.67;0;3862479.32;387717.43
278288.26;328797.91;49052.42;TAROUCA;476239.99;63116.67;2279328;T2_1820;85782.64;T2;1820;634801.44;0;4701085.51;981918.17
3531411.79;847202.74;533166.23;TAVIRA;5787724.65;291113.46;3246750;T2_0814;1417596.17;T2;0814;1313744.21;14437;12425820.84;1230399.24
211679.28;396350.18;72315.41;TERRAS DE BOURO;365491.54;46270.57;2707374.4;T2_0310;34737.12;T2;0310;559301.22;489.16;4772851.04;744333.7
1919505.57;961350.19;311178.69;TOMAR;2873491.7;365092.36;4475880;T2_1418;257210.42;T2;1418;1825601.78;20504.66;12199504.64;2063180.97
1412600.64;1125210.88;214921.64;TONDELA;2056580.4;232850.42;4826118;T2_1821;172107.54;T2;1821;208542.23;24100.16;9868579.96;1652128.45
324709.19;337290.59;58944.56;TORRE DE MONCORVO;493644.86;56949.39;3481565;T2_0409;53041.72;T2;0409;882820.32;0;6061840.38;866519.61
1948087.21;1784775.66;468605.19;TORRES NOVAS;3238232;337965.17;4022118;T2_1419;415691.65;T2;1419;1319222.86;67882.78;12768076.99;2403728.47
5338517.47;3278337.43;608860.82;TORRES VEDRAS;8703305.8;763171.65;5278914;T2_1113;1875889;T2;1113;2653258.93;116866.86;25327089.21;5413273.05
334778.39;115082.39;102845.71;TRANCOSO;581019.34;77900.44;3206394;T2_0913;65494.8;T2;0913;260371.71;0;4469267.26;306399.82
1841929.53;553350.81;482956.55;TROFA;3539916.15;375956.68;3283434;T2_1318;696327.27;T2;1318;532679.64;142746.12;9381137.72;1471757.12
1228314.45;782890.35;161726.29;VAGOS;1936253.32;245718.42;2798298;T2_0118;300494.16;T2;0118;648510.83;0;7192132.84;1026180.34
1159838.84;445485.56;237485.05;VALE DE CAMBRA;1826737.03;214655.71;3260334;T2_0119;201711.42;T2;0119;1261603.4;13046.01;7234863.42;440703.43
864604.1;767914.7;513722.5;VALENÇA;1673203.17;148597.09;2652726;T2_1608;136330.42;T2;1608;1136949.2;9949.06;7014252.88;783459.81
4952204.59;212663.42;636112.02;VALONGO;6962863.91;770392.23;4687500;T2_1315;554573.73;T2;1315;2190693.78;49581.34;14991719.2;937998.09
551230.74;1248974.29;191320.29;VALPAÇOS;987665.98;115875.27;4596990;T2_1712;129239.68;T2;1712;1045522.16;0;8177049.78;297897.35
123358.53;428909.53;9086.24;VELAS;201847.41;51298.77;1903566;T2_4502;18103.87;T2;4502;259122.33;0;2847780.51;54335.24
592330.28;45003.62;199768.96;VENDAS NOVAS;1101559.83;107181.29;1766754;T2_0712;187167.96;T2;0712;912504.68;15111.34;4001358.22;175536.09
179291.87;304677.04;19581.44;VIANA DO ALENTEJO;304081.54;41785.74;2037390;T2_0713;61153.63;T2;0713;765271.64;2268.86;3550771.01;139350.79
5618609.08;1821088.65;913178.2;VIANA DO CASTELO;8507422.64;870642.08;7201776;T2_1609;950432.68;T2;1609;2598922.45;154560.6;23403143.51;3273933.77
206697.86;1104384.23;32585.08;VIDIGUEIRA;397191.49;41217.74;1963122;T2_0214;116690.81;T2;0214;686559.39;0;5068190.14;916933.03
342553.56;1362119.38;41902.97;VIEIRA DO MINHO;613697.09;109207.73;3044076;T2_0311;116137.04;T2;0311;443944.18;3895.79;6125737.7;661901.05
109818.97;0;46330.39;VILA DE REI;196725.33;22823.02;1823064;T2_0510;17095.12;T2;0510;181596.17;657.83;2579929.39;378543.89
1022836.95;440472.71;33429.17;VILA DO BISPO;1457285.55;57908.97;1553784;T2_0815;343110.46;T2;0815;1099176.52;0;5039682.72;488963.94
