codigoine;despesacorrente;despesacompessoal;despesaaquisicaobens;jurosencargos;transferenciascorrentes;terrenoshabitacoes;edificios;infraestruturasbasicas;acessibilidades;outrosinvestimentosbensdecapital;transferenciasoutrasdespesascapital;despesatotal
1116;34654876.59;17395705.19;11229925.22;932681.53;5096564.65;74176.56;770869.8;170939.99;904988.03;720998.36;5379639.71;42676489.04
1110;57643063.71;25123881.73;25668979.95;1279361.11;5570840.92;3902457.72;2690307.46;650692.32;1625319.08;2062996.45;3258415;71833251.74
506;3932946.96;1538266.78;2006097.25;25965.43;362617.5;22326.77;19755.69;49514.06;675299.21;449531.17;949806.41;6099180.27
810;15634010.24;7378041.53;4497144.84;326216.62;3432607.25;85986.61;994656.38;506874.64;241634.87;850042.02;1451755.73;19764960.49
113;16578200.38;7406592.28;6158157.7;395134.36;2618316.04;103523.41;2123499.73;228693.57;1021319.45;476699.95;5210714.09;25742650.58
1810;4677576.19;2027266.43;2317459.78;79742.16;253107.82;16786;841017.47;306309.52;1665782.25;328328.4;455426.27;8291226.1
114;6924079.6;3306607.45;2764985.92;133597;718889.23;209472;3968785.59;663824.69;2793466.77;119019.97;1432628.75;16111277.37
611;7792026.1;2741339.33;3807591.08;19820.86;1223274.83;217338.21;868040.58;589669.69;547976.31;448010.57;1298809.86;11761871.32
1421;16980113.65;5253613.77;9841948.05;424000.54;1460551.29;342135.6;2610187.16;87344.57;2660546.54;413514.46;4427824.6;27521666.58
212;4832979.38;3059776.88;1046667.88;115983.94;610550.68;94526.68;471804.59;236994.05;303934.09;192598.94;1371249.48;7504087.21
115;12573966.33;5452856.36;5383243.42;142256.61;1595609.94;141245.83;3135412.03;233242.2;2824981.65;265913.54;716238.61;19891000.19
1309;14816862.15;5844612.7;6227556.01;982229;1762464.44;80966.13;4053493.12;70271.65;2371593.99;1169826.21;2721596.44;25284609.69
1508;25020789.8;13901832.62;9071380.47;323584.99;1723991.72;265900.46;78351.2;104413.93;705029.73;1653379.38;1536688.36;29364552.86
612;5305172.05;1926021.19;2565358.06;2295.21;811497.59;7000;252506.31;150884.58;765499.03;889864.28;383670.52;7754596.77
1310;24683275.96;10613192.98;10577647.88;492088.18;3000346.92;257006.1;14510087.15;698882.97;16055306.5;2887121.26;3084848.68;62176528.62
1605;5281831.44;2210768.99;2361189.3;192150.31;517722.84;0;1338237.77;1553890.3;1487528.68;662262.76;1506855.18;11830606.13
1013;3406015.57;1224405.85;1686543.67;23349.69;471716.36;1911.5;182532.14;12660.03;334116.66;302212.28;265482.28;4504930.46
613;5240676.99;1975666.13;2673751.27;1377.57;589882.02;18853.51;259570.64;180800.12;491306;652864.5;901776.47;7745848.23
1311;14970827.01;7701238.11;5251499.71;240453.09;1777636.1;318427.25;3700736.28;1325625.92;3243186.96;3032913.88;2276814.13;28868531.43
1811;3124877.04;1554663.84;1166806.15;11735.01;391672.04;8920.77;17024.43;100201.86;1490472.98;194446.45;835396.46;5771339.99
507;3683660.01;1539033.4;1914141.58;66264.62;164220.41;21500;170892.28;384645.88;464705.14;519078.61;645797.53;5890279.45
1812;2728527.1;1251875.78;1188050.5;0;288600.82;294160.86;218381.93;297059.29;29305.08;1120430.26;365748.35;5053612.87
614;3409461.62;1467614.45;1294057.11;83167;564623.06;0;233565.19;32746.07;359986.97;139731.03;461654.14;4637145.02
1014;10794250.76;5084815.63;4385927.54;125266.92;1198240.67;26880.32;159863.17;150711.79;260746.88;594595;893551.25;12880599.17
1708;8375938.97;3540701.41;2892234.74;197819.68;1745183.14;37508.99;991395.44;647502.63;2324046.67;1065638.81;791728.71;14233760.22
910;5527690.95;2091002.77;2496317.43;64782.16;875588.59;68898.83;327296.31;82340.96;302398.18;179965.19;919887.74;7408478.16
1015;14294754.54;5263112.23;6079986.92;61732.28;2889923.11;592603.55;2484402.83;13117291.42;1508262.47;3704022.57;2225307.09;37926644.47
4203;16827255.38;8668634.57;5005337.34;246550.79;2906732.68;54667.06;786115.36;21204.31;702756.67;742936.39;2185868.7;21320803.87
3105;2988222.95;1209987.5;1452682.85;14336.84;311215.76;1000;5418;11112.12;44300.27;293253;400563.09;3743869.43
1606;6233995.67;3203672.58;2090482.08;104609.53;835231.48;40323.69;539375.38;43524.87;815835.42;910729.88;1232622.08;9816406.99
1607;14730516.39;6056551.7;4323569.82;12506.4;4337888.47;1116846.39;2838893.6;478952.83;714861.54;1424470.06;1973929.2;23278470.01
1213;7628688.54;3448317.04;2575657.67;2074.84;1602638.99;161670.9;1463601.68;861764.43;368937.35;4438067.95;476262.62;15398993.47
1214;7585628.24;4451375.94;2557810.34;260071.16;316370.8;486747.8;489415.76;75677.42;856914.59;316733.19;2685998.24;12497115.24
709;5094375.09;2685619.79;1638419.03;25004.18;745332.09;1845;1521715.92;299605.92;488196.08;401882.19;501943.68;8309563.88
811;23002336.31;10495765.73;5090338.45;1907822.87;5508409.26;4670.79;1385739.11;21797.03;112527.38;579070.46;5635322.37;30741463.45
1312;91077658.92;43270340.56;33705958.46;2468597.03;11632762.87;28107739.81;3073887.46;79645.79;3708933.5;1431166.72;8585977.94;136065010.1
1016;8157635.24;3526712.05;3941719.37;33461.25;655742.57;107272.39;226077.85;536683.52;503789.29;349204.46;560460.7;10441123.45
3106;2015633.5;838584.25;801740.94;175276.23;200032.08;9397.92;13628.62;0;893909.56;258713.16;509924.18;3701206.94
3201;2638739.83;1139915.53;797419.81;6136.1;695268.39;0;0;0;539159.92;33517.64;242436.9;3453854.29
309;7859054.12;3151034.91;3420871.2;155876.15;1131271.86;40000;1472714.81;338537.35;1428181.99;294183.01;1431245.02;12863916.3
1313;22313637.4;9417961.97;11073708.99;296723.88;1525242.56;1174333.69;2018894.15;2724786.91;2760920.07;956246.51;3379670;35328488.73
4204;2332928.68;1896360.1;309397.19;43495.53;83675.86;2072.73;38629.32;135511.99;26159.53;154261.31;1220423.38;3909986.94
4302;4774368.79;2426710.06;955945.99;330815.95;1060896.79;83939.58;443218.23;9083.77;214014.3;541974.12;2102314.61;8168913.4
508;4746112.65;2084619.19;2206427.23;17801.23;437265;54416.91;15862.5;78218.79;109355.03;984418.35;292320.6;6280704.83
710;5387466.74;3156928.11;1714447;4205.79;511885.84;111979.01;48662.79;52475.76;97031.64;329323.65;45633.61;6072573.2
711;8917579.62;3347822.86;4320633.13;235604.42;1013519.21;82472.7;708732.9;472971.63;643867.92;1400312.24;796876.51;13022813.52
1813;5980628.58;3205847.99;2292241.75;97434.51;385104.33;0;379014.58;133756.64;306496.6;307886.31;519864.74;7627647.45
3107;2724302.21;1110169.94;805456.68;551010.25;257665.34;0;1464;0;1102239.19;631197.12;1066863.34;5526065.86
1709;7228082.88;2493462.81;2608930.71;169459.69;1956229.67;194278.13;637196.77;531898.36;1538396.38;251715.68;714176.57;11095744.77
4205;7093843.11;3685036.1;2168642.37;779050.13;461114.51;0;852721.82;856761.27;787496.91;974207.92;1968878.42;12533909.45
1414;9862439.45;4048594.69;4525515.21;158610.5;1129719.05;0;841389.73;126838.85;1312584.4;228611.22;2029701.86;14401565.51
1710;4123842.87;1956863.01;1683525.59;119663.61;363790.66;34500;127712.69;366988.46;460389.27;257114.41;774848.86;6145396.56
911;7596320.06;2673472.26;3091704.13;24809.36;1806334.31;28103.11;0;650846.35;2035497.4;523229.99;1700448.52;12534445.43
1415;5417258.47;2766604.48;2223589.14;35007.33;392057.52;0;102409.24;0;343731.6;158140.96;607973.86;6629514.13
1814;4463045.73;1930688.11;1940055.8;227542.61;364759.21;16673.12;136321.37;35094.26;177388.37;95210.9;920881.83;5844615.58
3108;9794353.8;4910487.39;4258517.56;290389.02;334959.83;0;83756.54;367104.9;880628.14;80001.63;1200246.46;12406091.47
4401;1809909.69;860534.6;564710.29;35584.75;349080.05;106637.14;56138.41;47153.24;328518.66;453126.79;256882.84;3058366.77
4802;1238161.81;805141.8;356240.64;10033.6;66745.77;42799.86;172097.19;5742;601572.07;31171.93;301420.21;2392965.07
109;35984772.24;10638938.47;18565969.79;1241833.39;5538030.59;609819.05;4660799.52;4506253.71;2077910.92;1273545.48;5889541.36;55002642.28
1711;3226536.5;1528736.14;1424014.37;28900.08;244885.91;115248.5;0;99021.62;1118130.74;100922.64;520575.2;5180435.2
3109;2543175.19;1126943.11;852034.95;102081.51;462115.62;0;0;0;1110884.77;63935;1227115.2;4945110.16
1416;31958305.11;11120607.15;13659271.3;1503813.91;5674612.75;780822.87;1945470.77;3019709.03;3297271.83;2076701.28;9374880.41;52453161.3
1509;13799696.37;7661645.84;4834215.71;84954.71;1218880.11;3840;118402.72;422280.45;1353040.84;266838.45;1446572.27;17410671.1
1314;16498434.28;6261674.04;5296256.37;168632.34;4771871.53;201778.9;3878317.72;924516.1;2631199.6;1068645.91;3470662.03;28673554.54
812;6142239.02;3055860.33;2607137.99;15441.41;463799.29;2651.41;45188.6;27258.8;181773.43;194266.69;358149.08;6951527.03
116;8432155.34;3498323.08;3793609.39;76914.24;1063308.63;201513.35;2418332.14;52610.9;252684.6;3505014.53;1600160.44;16462471.3
1815;4430723.6;1288197.98;2790732.61;45655.31;306137.7;0;58683.95;36499.2;338911.28;826817.15;1013648.2;6705283.38
1816;8510275.09;4820594.26;3001744.37;291785.91;396150.55;173509.36;619304.41;557562.02;1552400.16;845979.33;1760045.99;14019076.36
4603;1787293.07;816144.86;452415.46;16672.15;502060.6;3796.52;11339.2;134129.86;113848.35;22555.97;754231.21;2827194.18
3110;2301006.38;991375.66;896610.05;42765.87;370254.8;105131.69;11626.66;51725.55;823209.28;465760.36;463867.27;4222327.19
1417;3597895.01;2205958.07;1044703.01;47492.74;299741.19;4879.55;8820.82;53669.85;42568.48;314483.36;524379.94;4546697.01
1817;4101059.02;2130011.61;1617826.91;11876.34;341344.16;60;65681.11;101360.92;543979.1;270180.71;810711.74;5893032.6
912;12394523.43;3966609.99;5174640.36;2195340.1;1057932.98;9225;9348;28716.33;240046.57;473042.11;1962418.14;15117319.58
1510;41497088.3;24855921.28;14963804.79;1352969.51;324392.72;0;538439.82;58812.44;362075.22;1238488.45;9648340.35;53343244.58
1818;3894070.6;1247638.66;2224523.9;18934.28;402973.76;0;1191650.92;6051.6;236992.65;295085.31;512081.05;6135932.13
213;7880835.75;4531245.6;2418532.38;30254.54;900803.23;74919.84;843275.52;61881.59;648095.55;736367.03;338582.68;10583957.96
509;7920313.74;2882241.99;4109898.81;287798.15;640374.79;19859.68;213412.76;287794.88;1328130.03;261568.97;421618.35;10452698.41
1511;26294046;14921986.82;9211530.27;635120.57;1525408.34;929659.66;900874.84;3039044.59;1001087.37;2733937.17;2745713.88;37644363.51
1512;33118044.38;19231113.41;9122159.19;520885.54;4243886.24;1172901.63;4552095.54;972359.1;747298.06;1335672.77;3943775.25;45842146.73
117;3679003.82;1402682.39;1325502.78;65828.44;884990.21;72842.14;209477.22;0;584453.64;810349.89;2000588.46;7356715.17
813;17734052.98;8820074.51;7144815.78;239782.75;1529379.94;220235.93;80133.03;47745.2;40715.92;382817.51;2354795.52;20860496.09
1513;13450434.28;6102574.63;5158336.88;180291.43;2009231.34;93.25;3492120.37;404822.86;3078653.56;1529187.12;1677379.19;23632690.63
1111;90893689.67;33309448.1;20081308.73;1295777.78;36207155.06;1059389.16;6154226.54;0;1746374.04;351270.14;12183058.86;112388008.4
1112;5903153.42;2253149.69;3164404.04;69419.38;416180.31;0;41379.74;0;58209.27;68908.47;414513.8;6486164.7
615;6239058.7;3340673.11;2542823.71;85307.4;270254.48;22139.21;357248.31;554216.29;1451335.52;613580.81;1661486.67;10899065.51
1215;3606062.69;1900277.11;1224562.25;52719.56;428503.77;122017.6;1549178.49;142596.01;28157.05;323790.69;521606.34;6293408.87
616;6195360.01;2488488.53;2799750.61;80162.57;826958.3;5000;339420.01;659312.35;863148.32;896948.69;1204089.61;10163278.99
1819;3550199.45;1628618.4;1562098.72;146063.35;213418.98;48033.3;110599.67;623898.08;363195.94;256826.68;955015.66;5907768.78
1820;5177228.63;3107819.73;1657285.19;204981.89;207141.82;3736.16;400560.93;27118.28;159253.82;271104.99;567373.97;6606376.78
814;13775462.9;7042963.84;3530162.8;136726.04;3065610.22;536370.9;660451.83;115640.37;335125.22;316181.9;1893400.45;17632633.57
310;4964818.31;2840264.62;1626030.37;27204.9;471318.42;21498.55;201255.99;173277.38;640226.1;65683.51;696682.58;6763442.42
1418;12116815.68;6697340.87;3625199.7;327826.91;1466448.2;1222.28;38328.96;408445.38;168237.56;486747.93;2514891.22;15734689.01
1821;10390740.35;3787450.96;4097803.57;26370.87;2479114.95;30250;388925.98;1077027.33;3617891.84;459685.46;1834187.13;17798708.09
409;5254371.58;2292681.56;2065634.11;452920.37;443135.54;60281.67;588353.63;211788.36;739827.6;569931.58;1882953.03;9307507.45
1419;18064821.21;6691944.83;9099145.53;530038.83;1743692.02;135750.52;2202561.3;268611.06;854623.36;683276.48;2167648.56;24377292.49
1113;24078148.76;8953553.54;7614358.54;404426.16;7105810.52;1159183.61;1857822.78;468.96;198469.6;2402900.34;3206793.98;32903788.03
913;5002442.73;1990781.8;1579704.89;218503.79;1213452.25;103924.8;204916.5;909800.38;793884.37;314290;1224623.21;8553881.99
1318;9971659.96;4810052.67;3037452.49;541233.72;1582921.08;56130.75;1248714.49;613614.9;575.05;417849.63;580591.88;12889136.66
118;7721002.7;2629391.08;3752840.78;255590.12;1083180.72;84825;4190241.33;106631.27;560340.05;980623.69;1459446.2;15103110.24
119;7345591.29;2842046.45;2744027.14;619801.08;1139716.62;424906.23;1912678.59;461022.03;1255484.57;732807.05;1656929.55;13789419.31
1608;7806183.09;3890441.82;3046611.86;268467.07;600662.34;136304.03;1233427.56;314409.14;824770.13;391605.56;830944.69;11537644.2
1315;27720124.89;8928268.77;14881753.56;2612608.96;1297493.6;147140.68;3332090.23;329648.93;3455295.47;599471.1;2784013.32;38367784.62
1712;8291473;3027868.34;4217766.67;382365.67;663472.32;187070.01;315446.58;1057929.06;2448882.06;1192733.36;1067858.88;14561392.95
4502;1864181.3;1159621.79;627784.38;11590.19;65184.94;0;0;0;339234.11;19134.17;1248137.59;3470687.17
712;5007902.36;2951603.22;1711794.1;89826.25;254678.79;0;25827.4;47056.63;26005.48;454250.45;344248.59;5905290.91
713;4066227.79;1896534.25;1621204.58;7060.25;541428.71;3500;1387080.26;472976.24;404502.94;266452.93;363264.01;6964004.17
1609;23968491.02;12416941.31;8154305.49;280128.16;3117116.06;982651.85;5603051.47;797.99;3388558.53;2942248.73;6144213.96;43030013.55
214;4009619.29;2549710.54;877529.8;36707.79;545671.16;0;686411.24;29433.34;34213.5;190454.31;591117.94;5541249.62
311;6266245.48;2054096.24;2537147.71;145346.04;1529655.49;92547.64;1876074.16;161068.58;2319885.23;544634.18;918365.42;12178820.69
510;2817490.24;1586433.44;999855.96;34111.93;197088.91;0;22811.82;236291.34;279476.93;172461.2;171665.19;3700196.72
815;5015741.61;2878294.97;1490330;80400.23;566716.41;98311.39;549145.58;174001.45;288637.77;217643.92;222807.12;6566288.84
1316;39490694.95;14182193.18;20698213.25;914549.67;3695738.85;430504.77;5178069.31;433460.27;3013903.12;910444.57;12300401.05;61757478.04
4101;2411690.79;1312319.73;829508.23;6150.16;263712.67;36000;36552.19;54597.19;81845.25;202607.88;419286.59;3242579.89
410;5002608.35;2021722.09;2052597.76;18907.88;909380.62;950;206136.82;156489.44;509649.83;106717.89;422665.21;6405217.54
1114;29159203.75;12330275.37;11422625.39;169765.11;5236537.88;1578458.19;1015801.03;4257391.89;2428068.92;4487009.12;1913618.1;44839551
4206;3981456.54;1670210.45;928670.4;873723.34;508852.35;304135;1399597.04;45847.99;102.24;100729.61;1017665.22;6849533.64
1420;4183443;2215922.48;1568002.31;41804.2;357714.01;0;581752.08;150612.85;244173.99;556914.15;557878.53;6274774.6
1610;5731953.97;2806675.45;2378782.53;59402.96;487093.03;10630.15;879211.03;323495.55;733736.98;360393.16;763393.69;8802814.53
312;30896658.47;13207777.24;14662909.77;335678.55;2690292.91;1182531.32;2197382.06;1037834.8;2964143.04;391622.63;8984175.45;47654347.77
914;5425367.7;2190373.22;2098803.49;71738.52;1064452.47;14320;2892998.98;75266.65;217193.99;840383.4;442419.6;9907950.32
1317;53498077.93;25204009.69;18845061.48;3261151.34;6187855.42;510727.63;3827224.16;223464.75;7420998.3;5266314.75;26082354.01;96829161.53
1822;3480080.02;1768002.88;1143526.19;107776.33;460774.62;73977.14;269105.74;12996.1;531143.11;46614.37;477975.39;4891891.87
617;3465742.53;1708751.15;892121.43;610581.97;254287.98;147575.26;119978.3;79446.46;78050.29;151673.4;648524.58;4690990.82
1713;7603261.48;2921908.4;3194915.34;54385.53;1432052.21;360283.89;113952.67;2463696.78;804646.33;506667.68;848806.17;12701315
1714;10829788.96;5026402.36;3495889.87;189541.16;2117955.57;246936.95;2864892.91;0;251418.68;883864.17;2031832.62;17108734.29
816;10293756.19;5893428.13;2835130.87;407515.69;1157681.5;177249.6;327389.18;71570;111318.66;193149.41;364148.52;11538581.56
511;3274564.53;1788344.46;1106154.46;8197.06;371868.55;25409.98;12721.69;180352.68;116650.23;236427.55;249045.43;4095172.09
313;20576840.54;6042399.04;11229721.58;395118.6;2909601.32;47018.61;3609603.4;1382380.96;1998792.31;810956.97;2232936.8;30658529.59
714;3994711.18;2229545.36;1259812.64;80541.77;424811.41;1;390230.49;52083.99;247341.89;487154.55;516764.48;5688287.58
411;3643577.27;1833736.5;1316979.25;26925.88;465935.64;79799;568238.99;356809.65;594860.07;922841.13;434661.26;6600787.37
412;5894626.04;2512923.17;2345474.46;46467.29;989761.12;17894.79;628248.84;322946.87;1391683.91;212065.67;1387599.86;9855065.98
1823;22409893.53;9399213.76;8845666.07;156926.12;4008087.58;474115.05;380858.51;332077.99;1458091.23;1248286.3;5386248.13;31689570.74
314;5893566.46;3536341.89;1487050.65;63111.58;807062.34;48420;1389066.79;9629.48;238687.08;297840.94;786011.36;8663222.11
1824;4206653.38;1869026.59;1642866.42;93751.53;601008.84;2500;97294.29;52047.1;337980.53;894455.87;1722415.51;7313346.68
1401;15969514.38;7323180.28;5090456.52;205768.14;3350109.44;32092.3;1302509.35;483223.77;927589.09;753506.42;2013272.29;21481707.6
101;16993725.8;7133378.59;7161549.69;134181;2564616.52;190576.68;4869313.38;669023.12;3180279.67;1950052.48;2728427.89;30581399.02
901;4321842.55;1804809.65;1976798.65;39069.3;501164.95;5433.6;305055.45;571385.15;1842595.57;227026.04;564459.71;7837798.07
701;7701975.49;3711583.88;2802773.1;696671.35;490947.16;0;295220.6;14887.78;535011.09;354066.97;698732.14;9599894.07
102;9480856.76;4056224.02;4485048.57;73432.99;866151.18;160000;253922.91;96111.7;1790892.49;1372624.49;977920.68;14132329.03
801;66440627.55;20860863.06;41937554.81;334734.76;3307474.92;12654.48;1862185.4;785763.46;906611.1;936588.45;2642438.05;73586868.49
1501;13726908.59;6072906.68;4704648.07;19770.56;2929583.28;1624.65;630966.58;122755.26;1802078.67;173185.54;570162.66;17027681.95
1402;7494190.28;2974132.17;3215889.52;403642.72;900525.87;100569.52;360193.56;20158.88;788256.87;606796.73;2125897.86;11496063.7
1001;22015143.74;7031345.46;11738348.76;432244.96;2813204.56;0;702668.37;87819.67;1016310.55;3001399.29;3670362.09;30493703.71
1502;10135884.02;6551768.69;2720897.87;97598.85;765618.61;10000;125363.53;24943.36;1278383.32;157614.45;645789.25;12377977.93
802;5182978.6;2852578.91;1967242.35;7136.75;356020.59;498380.99;1215.07;315607.69;174807.26;2672713.08;944981.81;9790684.5
1101;18522727.9;9618802.52;5956272.89;199087.5;2748564.99;129034.51;1086574.39;52313.57;1486138.05;178734.45;1445192.6;22900715.47
401;7062864.46;2815453.76;2836444.76;833033.75;577932.19;12378;325848.74;109534.54;948188.8;1263786.81;16144872.91;25867474.26
1701;6905842.93;2889295.82;3331775.11;239202.99;445569.01;31995.72;31236.21;322112.64;633014.99;322449.57;1952279.54;10198931.6
803;7295506;3167553.91;2849884.89;58219.83;1219847.37;79699.85;374569.97;32286.3;651947.97;708104.08;818709.11;9960823.28
201;7491450.17;3446410.06;2846482.54;79288.1;1119269.47;825;1897951.15;182061.25;1063160.56;1132942.39;1010950.11;12779340.63
1503;56153681.39;27639771.59;21060963.39;469054.29;6983892.12;389524.74;1864634.13;1090527.3;1917015.24;6897046.51;6916012.62;75228441.93
902;7199523.52;2679000.42;2893401.48;91355.34;1535766.28;9648.94;592386.57;58796.57;698951.63;806743.17;752734.38;10118784.78
1403;12182656.64;4285763.01;6214101;118120.09;1564672.54;142511.04;140223.36;127820.74;764123.4;395914.14;956513.72;14709763.04
202;7713214.12;3825675.61;2680517.1;42547.31;1164474.1;3200;416186.96;418627.99;1046392.49;1681765.03;915121.32;12194507.91
1404;5308802.1;2785081.72;1658827.68;278606.05;586286.65;0;3287.73;366141.46;21857.2;1095569.48;746658.44;7542316.41
1201;4168496.12;2620395.5;1152675.11;20395.46;375030.05;35229.48;249600.24;1746.6;142530.27;367657.35;511030.54;5476290.6
1002;4519140.09;1608989.86;2416498;141404.58;352247.65;50890;1286023;214326.1;739523.12;2653272.56;656334.46;10119509.33
203;3351500.35;2017487.53;927912.68;6416.15;399683.99;0;1039.53;104742.08;38537.33;260248.73;203139.82;3959207.84
1115;68064648.27;26947612.7;31166574.28;212892.28;9737569.01;1516973.33;2227033.63;1806657.27;837293.47;986921.08;4523298.18;79962825.23
1301;21016295.35;9221286.7;9328830.18;207036.49;2259141.98;17663.03;1858724.98;205311.19;2383344.42;1200280.89;3860773.87;30542393.73
301;8104546.31;3746776.14;3121497.15;195509.25;1040763.77;25638;1067488.47;410765.38;1017838.61;309480.94;2449736.87;13385494.58
103;10942793.6;4150604.58;5575280.22;127723.8;1089185;87595.03;2561331.31;4474814.34;5496671.42;2121480.79;1636511.63;27321198.12
4301;10768529.78;4743091.75;2595302.03;148901.33;3281234.67;139320.8;119786.34;0;833379.83;289827.37;3172390.97;15323235.09
1003;8506353.15;2282816.05;5251973.53;365241.13;606322.44;4871.5;760871.62;1126540.43;1688901.13;621227.35;1487912.38;14196677.56
1601;12583343.99;4988043.02;5647917.55;78804.22;1868579.2;158467.16;1173960.96;216334.74;2112098.64;1042813.71;3453545.12;20740564.32
601;7280083.85;3422796.36;2940637.07;92457.5;824192.92;23677;366801.8;136929.92;702413.04;176391.71;1371293.15;10057590.47
1801;6297702.12;2865482.7;2663124.09;317868.9;451226.43;36326;145503.9;47192.73;699237.32;298948.11;1571957.75;9096867.93
104;10057106.13;3418113.59;5251317.7;120358.58;1267316.26;91642.8;953590.95;313331.64;1402024.12;1686638.01;1722290.21;16226623.86
702;6080015.92;2785667.28;2389533.41;51788.1;853027.13;98129.9;65343.64;973970.99;4526.4;1151225.95;1297431.11;9670643.91
1202;3644837.05;1763009.64;1326725.64;12216.86;542884.91;114065.09;49170.83;16283.55;351600.71;274410.14;333058.05;4783425.42
1102;10136403.6;3816346.5;5437178.99;155998.22;726879.89;1870.49;706278.82;106490.33;325145.09;213678.21;1503093;12992959.54
105;24937684.36;11377958.62;6190303.82;1804866.33;5564555.59;2393394.94;1690632.6;732066.31;570535.75;2173013.31;7434190.97;39931518.24
1203;5930340.26;3422887.74;1865302.27;88845.09;553305.16;69719.71;36122.35;62473.39;108925.56;1089941.26;1118920.86;8416443.39
1103;12822412.29;5852291.79;5416647.8;711877.22;841595.48;11819.23;95020.99;440631.85;283242.5;133967.56;3067648.34;16854742.76
1302;10240523.23;5036682.97;4308067.63;64384.83;831387.8;295382.2;1637536.47;620156;746782.07;547037.98;1510014.68;15597432.63
302;32939783.77;13524811.42;13642052.15;284389.78;5488530.42;354705.99;6301606;225536.68;1861971.26;3030635.6;16571024.61;61285263.91
204;2980919.89;1924513.56;505510.53;58381.84;492513.96;2864.58;28501.21;0;35901.21;156900.63;504865.37;3709952.89
1504;36407406.36;16705340.57;15628547.78;221370.07;3852147.94;50553.83;891852.11;2992571.33;1315663.33;5525137.92;3642261.26;50825446.14
1004;7054472.35;1840141.33;4210535.88;24069.94;979725.2;69546;925608.37;15681.66;1284950.99;106147.75;462595.47;9919002.59
205;17173256.95;8387661.58;6114903.6;152242.1;2518449.67;7120.08;867853.72;29874.63;598461.3;1376399.03;1819968.08;21872933.79
501;3615353.29;1029864.82;2099096.35;24851.91;461540.21;13876.86;1215282.49;17442.38;864373.74;317954.96;563380.91;6607664.63
1405;12395150.59;6055307.76;4903103.67;20571.32;1416167.84;44042.02;896836.43;36072.04;172288.88;27828.3;1942709.18;15514927.44
1005;7115297.95;3201673.63;3447588.26;186965.4;279070.66;0;1881148.38;180589.36;86069.51;223779.72;1162567.23;10649452.15
703;6132448.47;3151179.7;2268546.47;383173.89;329548.41;28926.03;6634295.97;345623.49;403169.39;1518859.54;1169607.98;16232930.87
1702;4865458.68;2279773.06;2026338.47;36799.39;522547.76;146611.71;0;145089.54;468984.59;733658.51;993033.45;7352836.48
303;60228656.03;25187055.6;16679314.7;687299.61;17674986.12;0;9251419.86;0;4719011.74;7570525.9;15305150.68;97074764.21
402;19716908.51;6635171.17;11191486.63;170459.76;1719790.95;176184.87;6704571.65;704529.71;1681826.09;1775199.23;4781616.63;35540836.69
304;7633119.53;5010914.45;1897123.35;101354.27;623727.46;344207.62;1582016.07;963583.84;2765746.16;452209.39;2347219.76;16088102.37
1104;7980897.82;3705823.68;3620336.44;64410.55;590327.15;8350;76001.31;89020.45;722786.82;241580.39;340752.92;9459389.71
1006;16047247.25;5093648.05;7933354.1;105278.26;2914966.84;271300;400196.61;0;2455114.22;557178.45;2076899.57;21807936.1
3101;6511605.32;2496642.26;2717113.95;767501.22;530347.89;0;17773.81;71907.64;4924627.78;344740.65;1197441.55;13068096.75
4501;2610929.65;1730066.69;634383.4;163271.86;83207.7;0;0;36654;238805.12;211926.67;1027044.91;4125360.35
3102;12063879.49;3714032.19;7318983.92;178244.76;852618.62;310802.63;593166.9;377856.18;8141174.53;947156.26;1613258.53;24047294.52
1602;16063454.59;5095295.88;9421081.97;412304.06;1134772.68;0;1221374.45;473705.38;1100001.41;658869.83;949957.2;20467362.86
1204;6662908.61;3341084.61;2354410.26;54017.4;913396.34;23208.42;2376201.76;24678.74;652416.21;537391.64;53604.88;10330410.26
602;11593306.69;4822181.61;3731284.27;362190.75;2677650.06;206389.13;1088929.76;12446.98;1736702.6;721639.89;4343360.93;19702775.98
403;4830584.31;2443176.72;1486833.66;40096.79;860477.14;21348.04;798736.63;4454.45;944434.79;491107.72;1313985.42;8404651.36
1802;4894383.33;2002149.13;2035007.42;42992.07;814234.71;29702.73;35364.62;37554.95;1268680.69;100193.81;768317.14;7134197.27
1406;9568530.84;5938371.8;2780479.04;255868.44;593811.56;0;2752152.5;8879.38;50652.27;1189860.12;1267416.18;14837491.29
1105;102202577.3;31525129.75;50070953.2;1044414.71;19562079.65;236400.34;2465605.1;6251.14;5615994.52;3162745.24;16374256.66;130063830.3
1007;3075053.09;1428270.96;962863.24;387658.41;296260.48;24859.38;63334.68;1276.74;22445.7;41204.07;325440.48;3553614.14
502;20317964.11;6706853.96;7544563.96;78900.41;5987645.78;2832341.33;10468773.05;649541.8;8164924.13;3191566.42;8581746.36;54206857.2
106;7666167.64;3155293.28;3164813.37;327149.88;1018911.11;52489.31;9144;125300.11;1155871.31;260774.51;1095316.93;10365063.81
1205;4266655.44;2465439.25;1488286.18;5493.91;307436.1;8170.47;197295.29;189845.29;364116.07;526817.16;462418.43;6015318.15
1803;9676945.26;4331768.42;4432087.73;89710.42;823378.69;24183.64;182828.21;156799.09;2418247.73;309677.79;921937.19;13690618.91
804;9270317.39;2644877.12;5807070.52;29872.22;788497.53;192835.63;29176.79;258676.9;884605.74;760239.51;526806.09;11922658.05
