codigoine;despesacorrente;despesacompessoal;despesaaquisicaobens;jurosencargos;transferenciascorrentes;terrenoshabitacoes;edificios;infraestruturasbasicas;acessibilidades;outrosinvestimentosbensdecapital;transferenciasoutrasdespesascapital;receitastotais;transferenciasorcamentoestado;financiamentouniaoeuropeia;impostosmunicipais;imi;imt;iuc;derramairc;taxasmultasoutrosimpostos;vendabensservicos;outrasreceitas;despesatotal
907;19139988.91;9148013.99;7958066.31;877195.42;1156713.19;10975.94;719435.93;107068.48;2997121.12;278810.92;5121477.29;5494858.7;3145299;450243.64;612863.69;105913.28;167330.2;233740.34;17206.45;88673.42;742110.21;544342.16;28374878.59
308;53537907.42;23350740.46;18508094.44;557921.74;11121150.78;977546.25;2906870.64;0;1902630.75;5074286.6;8395268.74;14183660.92;5686971;166690.66;2841581.38;616580;639264.38;900625.91;106498.07;578613.02;3116561.25;2371856.63;72794510.4
4701;6424592.81;3439481.85;2136230.94;68057.87;780822.15;0;7136.64;2413795.32;1402000.84;328535.46;1138300.67;2677950.66;1281193;820882.76;296789.93;37240.39;62989.44;95919.08;56752.66;43888.36;270524.67;8560.3;11714361.74
505;12013945.09;4379398.05;6335287.71;40807.91;1258451.42;131717.28;582257.53;121582.82;757909.71;1739703.85;1139606.71;3560710.38;2728104;56239.69;214879.03;21279.51;142377.87;34559.32;0;16662.33;519160.29;42327.37;16486722.99
110;13365569.18;4989450.1;7427156.11;412839.7;536123.27;472565.28;302367.84;1872538.2;767524.56;2456975.84;3671416.38;3744295.73;1326332;0;1032618.77;179899.25;410510.45;262129.09;28649.32;151430.66;993834.15;391510.81;22908957.28
806;21506192.92;6476431.17;12066052.83;285962.63;2677746.29;0;185208.45;335201.15;207953.71;1613583.57;1518168.81;4511068.55;836367;98845.03;1747001.95;358401.04;1053314.2;207971.37;0;127315.34;1774428.13;54426.44;25366308.61
4201;6652838.57;2706829.63;2830976.59;81444.33;1033588.02;0;35922.54;59438.75;862393.19;575423.26;1372021.36;2395957.65;1094862;0;202984.91;35612.45;65886.57;57184.28;6908.83;37392.78;503121.78;594988.96;9558037.67
807;35317224.03;11761726.22;17811451.78;1080178.95;4663867.08;837033.99;676942.86;579863.25;444235.83;567381.9;3131215.36;6838713.75;773556;48291.87;2866716.43;483900.47;1640308.88;231957.58;51556.5;458993;2432014.49;718134.96;41553897.22
4801;1665843.18;1102795.05;444311.16;12990.01;105746.96;66000;94493.92;138204.7;1856673.76;611649.1;558241.98;1664546.03;564447;912541.64;18260.47;2903.44;2259.9;12232.45;0;864.68;15998.69;153298.23;4991106.64
4601;3079026.78;1729302.83;935728.17;159141.75;254854.03;12000;495674.56;286093.62;1566008.85;189328.78;1402845.56;2283804.19;915480;857072.9;43173.78;11153.31;6771.72;22464.47;0;2784.28;89582.62;378494.89;7030978.15
1805;13344228.56;4602505.83;5867586.61;687147.42;2186988.7;9000;1491720.87;296575.16;1962637.51;241757.13;4262278.56;5140471.71;1892181;905939.22;589633.03;82706.29;168534.15;132375.61;4479.26;201537.72;1386188.21;366530.25;21608197.79
1009;36975448;12320471.2;14605738.66;1274776.5;8774461.64;16536;2671021.51;300799.28;2533764.1;4100576.76;10645776.28;9241372.51;4083192;91373.79;3554040.88;524836.45;1128860.14;888411.77;316480.73;695451.79;311746.78;1201019.06;57243921.93
1106;441940695.4;216512163.4;132540525.3;7260017.5;85627989.16;11384284.67;9388069.8;4096554.46;10909192.09;32993013.17;129288439.4;105089047.89;268901;65234.52;54958626.57;5113969.21;26776329.07;5326705.09;4093616.14;13648007.06;24165308.72;25630977.08;640000249
808;57787460.46;25771145.76;26582007.28;589169.64;4845137.78;691747.4;3828959.78;2943775.53;4749489.73;3279760.41;18847684.63;15720474.72;2181303;148736.01;9481721.36;1507417.93;6109775.19;672969.52;122656.64;1068902.08;2789469.25;1119245.1;92128838.58
1107;84066571.6;38008150.63;32103516.23;1128635.25;12826269.49;454188.82;3182033.59;307723.99;476128.55;709524.42;13385106.56;23736855.67;4674914;489287.82;9048228.29;1315103.07;4807043.71;1288845.08;586484.32;1050752.11;1538927.39;7985498.17;102581277.5
1108;14438381.81;5794903.78;6416295.07;266092.34;1961090.62;444236.96;1458311.25;170130.51;290656.66;386403.8;2185364.66;3678116.82;1131132;5158.91;838441.02;150160.79;457062.48;157606.97;10073.84;63536.94;1238509.33;464875.56;19373485.65
607;10006886.24;4254744.48;4915091.77;91269;745780.99;61565.19;671073.56;472838.66;637623.9;996518.31;645894.33;2642430.79;1056117;173272.59;349369.57;67855.1;54725.31;93481.81;2894.29;130413.06;581705.85;481965.78;13492400.19
1305;19295469.06;9759379.25;6996383.85;189946.3;2349759.66;50000;1847747.96;758643.45;391827.98;341342.88;2398491.9;5405244.99;2000193;33572.31;1007400.6;109584.98;250739.99;233354.63;0;413721;1156155.31;1207923.77;25083523.23
1413;6977201.33;3163272.06;3173417.85;30048.45;610462.97;0;244568.26;105251.68;765743.43;196648.95;277096.88;1973032;1426102;21990;99803.59;34483.95;29768.21;27093.23;0;8458.2;336183.65;88952.76;8566510.53
405;12086137.28;4638503.88;6325027.27;61315.38;1061290.75;190714.5;0;39535.4;1036602.91;338897.36;2221990.18;3286752.09;2126361;15063;373452.19;47730.24;35374.08;71534.94;0;218812.93;597326.95;174548.95;15913877.63
3104;13314434.08;3463405.26;8050209.77;610092.29;1190726.76;9500;0;33872.8;1277619.47;101382.66;1527611.37;1870358.62;1414296;0;263530.5;115556.92;30274.03;103418.39;0;14281.16;27826.54;164705.58;16264420.38
4602;3809692.5;2267299.53;1126940.31;22301.44;393151.22;0;222139.67;103423.58;2241998.16;207786.75;605775.77;1793492.9;975342;580199.06;84726.51;22012.65;19306.9;33510.99;0;9895.97;151158.92;2066.41;7190816.43
1109;39957337.91;13929910.11;21843671.77;112750.89;4071005.14;78428;188490.04;686942.34;5084495.88;2256141.38;3888773.37;9898457.83;1674741;12609.56;2947954.23;464661.36;342467.5;507684.52;41711.25;1591429.6;2356782.5;2906370.54;52140608.92
1306;39706547.35;18567367.45;15434195.89;1723483.57;3981500.44;237729.23;3310949.89;4738597.12;1537521.36;1031912.79;8899173.96;9588935.45;2846406;99528.66;3900094.76;737133.12;595063.26;843884.25;1324986.24;399027.89;1503585;1239321.03;59462431.7
1806;9989426.22;4592825.23;4435727.71;401184.75;559688.53;15536.46;1106706.35;732153.95;1706892.62;568375.13;2014245.55;3413363.11;1630518;300555.32;387421.71;41865.77;6867.77;102262.93;22529.94;213895.3;697162.34;397705.74;16133336.28
908;3457309.92;1300144.92;1380262.55;24938.18;751964.27;10247.92;0;131544.49;122410.86;797133.54;600280.74;1335671.11;868161;0;30494.78;5006.37;9613.01;11372;0;4503.4;92784.82;344230.51;5118927.47
1307;17475330.16;6875721.53;7498395.78;457410.02;2643802.83;32296.87;318478.2;524155.14;454997.81;564060.3;5895091.3;5208824.34;3062076;42568.65;726706.39;130092.44;160620.53;278699.56;53602.68;103691.18;516239.01;861234.29;25264409.78
1010;15641811.17;5403826.48;7784015.37;21997.88;2431971.44;58158.19;678953.67;599546.06;705187.13;1480038.36;801926.18;4108361.35;1398921;114243.23;887430.34;108428.47;183934.54;266681.17;283294.39;45091.77;1583662.96;124103.82;19965620.76
1210;3442323.47;1736929.25;1314990.46;7237.32;383166.44;808643.91;18704.86;177894.45;144897.78;280210.15;236301.21;1033469.14;810819;16304.97;34458.19;2614.55;10338.38;14823.65;326.94;6354.67;128166.67;43720.31;5108975.83
1308;68457715.38;29702027.6;25465524.66;706241.51;12583921.61;4384128.02;3853050.89;632314.7;1623537.48;2511746.35;7199260.91;16347878.81;3420768;2063725.32;4974619.76;764126.57;1056395.77;1028933.5;989670.34;1135493.58;3515061.01;2373704.72;88661753.73
111;8808666.74;4523811.59;3680237.91;0;604617.24;338138.35;2761281.69;164037.91;1522370.31;433130.04;2143389.89;3138213.3;1163715;286840.39;440295.52;56258.83;119564.45;118095.75;15677.11;130699.38;781980.53;465381.86;16171014.93
909;6487092.04;3041528.33;2838401.08;275757.73;331404.9;83597.83;143603.48;199286.87;423133.31;112319.29;353485.68;1817393.33;1208326;160170.08;111306.28;21536.14;26156.78;22213.7;0;41399.66;124340;213250.97;7802518.5
1603;7635704.25;4584277.87;2430238.89;175949.22;445238.27;16406.51;207386.28;681715.97;899062.11;202690.96;1531637.87;2418588.58;1413452;10029.24;204495.97;85014.61;28895.25;45072.98;0;45513.13;658715.07;131896.3;11174603.95
209;9023273.26;4634782.56;3218786.66;41209.92;1128494.12;168717.35;77494.26;112755.78;1890881.73;739355.84;1325824.02;3230990.87;2447793;303346.76;83563.04;14567.37;9425.36;30708.86;0;28861.45;303254.6;93033.47;13338302.24
1704;3377725.42;1999830.21;992940.96;210558.42;174395.83;26089.58;239886.01;8897.37;159252;156972.56;1021036.32;1200809.92;728220;4577.33;51652.89;6274.77;4542.08;17770.98;0;23065.06;145759.87;270599.83;4989859.26
608;7800425.09;3609526.91;3771562.97;15728.81;403606.4;0;176900.34;298253.52;242249.89;499762.59;1087794.79;2067702.12;954840;58906.38;376508.26;51961.42;36129.42;68785.02;0;219632.4;488196.42;189251.06;10105386.22
609;6467194.2;2919176.04;2923356.53;29116.73;595544.9;75119.67;5756.4;165692.11;196740.42;746374.08;663582.89;2897022.04;985617;762028.66;339383.31;30971.48;163807.66;60458.85;3531.43;80613.89;444741.84;365251.23;8320459.77
406;7392096.98;3129185.83;3429586.79;254290.64;579033.72;6718.4;144855.59;173153.58;475656.08;1037529.46;1193386.67;2258929.93;1572729;37884.38;247286.94;8934.4;38012.47;34978.25;7899.38;157462.44;255229.4;145800.21;10423396.76
407;15168166.19;6382566.56;6611142.66;925110.09;1249346.88;68995.35;2315620.03;227876.38;922775.92;1040326.62;2184647.44;5200433.38;2183614;804760.22;360024.99;53194.14;67395.49;112228.76;0;127206.6;1298494.53;553539.64;21928407.93
408;8839692.22;2808426.4;4883520.87;28629.27;1119115.68;13845.92;172529.26;113524.52;161660.64;2141619.87;1155223.76;3159208.76;2061834;219392.39;124429.08;10260.49;18229.77;39959.72;0;55979.1;515084.41;238468.88;12598096.19
1807;7219105.26;3001476.55;3227692.04;271644.13;718292.54;301540.19;177167.91;170824.67;1135713.66;638140.03;1876583.56;2748409.56;1266485;0;174616.32;49496.15;34664.77;53809.44;4047.99;32597.97;334883.83;972424.41;11519075.28
1506;24497960.8;13950877.3;7039851.35;150702.43;3356529.72;17030.45;263438.86;539830.27;487107.36;1576319.68;2902992.76;9503071.56;2479416;0;1341053.33;319889.55;428620.72;309237.84;70733.46;212571.76;1868121.25;3814480.98;30284680.18
1604;9445338.55;4502906.61;3769116.32;140026.48;1033289.14;61774.46;334760.97;169150.69;616351.95;602092.7;3514211.71;3349627.68;1835367;44139.1;271578.75;32780.28;96448.63;113804.77;0;28545.07;595692.24;602850.59;14743681.03
809;6355639.35;3575672.03;1855953.83;23100.76;900912.73;17000;26788.63;761164.53;422142.13;655907.85;1401730.15;2356284.4;1490052;102001;252492.85;6059.66;189145.61;26228.64;0;31058.94;101304.72;410433.83;9640372.64
1705;5052382.57;2644867.64;1776262.67;272548.64;358703.62;72560.05;320837.03;27707.08;91328.12;154114.54;1501788.51;1752407.52;1312194.27;17590.24;76672.55;12658.52;7643.34;31961.74;0;24408.95;79259.84;266690.62;7220717.9
1211;4149546.79;2490409.14;1129043.31;57772.08;472322.26;0;132980.33;91.94;72113.32;88807;860098.36;1247341.98;962940;0;106679.93;3998.05;68960.85;11510.87;0;22210.16;90284.92;87437.13;5303637.74
1706;10629507.83;4230926.32;4017481.85;25451.54;2355648.12;385411.94;883437.85;799378.91;2325498.5;821814.24;1278617.75;3676230.37;2227294;251437.05;185421.5;33771.14;16794.8;55337.79;0;79517.77;596731.18;415346.64;17123667.02
706;13087759.73;6612634.13;4797112.99;113724.39;1564288.22;36513.38;767259.94;238095.74;419137.7;851530.94;1315041.04;3686265.88;2308868;379886.67;242105.21;35067.97;101603.38;81290.94;306.89;23836.03;558679.85;196726.15;16715338.47
610;10454671.92;4083825.15;5095814.15;598500.81;676531.81;0;176927.44;732597.85;611942.63;1180505.36;1443432.39;3069837.25;1774011;145024.55;546126.56;59452.69;61244.43;128207.17;9068.19;288154.08;381369.26;223305.88;14600077.59
1507;21656751.94;12845214.67;6225981.97;129517.66;2456037.64;103122.68;584274.44;71970.06;275696.5;352037.39;1315678.68;4703995.82;1309626;0;1684762.9;383442.61;714402.49;292128.41;53699.22;241090.17;749682.72;959924.2;24359531.69
707;4452180.71;2348380.59;1330078.37;21596.45;752125.3;7075.77;44530.16;81157.88;363193.84;295040.52;389894.91;1325842.28;1033874;24241.56;49157.21;9645.28;3641.95;22882.92;4593.4;8393.66;160612.7;57956.81;5633073.79
1808;5881211.39;2540716.57;1873344.55;39495.5;1427654.77;82416.42;66026.11;247029.19;920340.5;301042.98;752733.84;1804863.79;1201190;0;128527.51;24744.69;22832.06;48373.6;5340.46;27236.7;311049.99;164096.29;8250800.43
210;10584420.59;6075346.32;3421205.15;110020.09;977849.03;92088;132082.45;320536.93;935188.19;917775.35;1701154.08;3154634.26;2211465;194155.07;187380.36;24043.39;68915.49;73031.92;8978.46;12411.1;380168.87;181464.96;14683245.59
708;4589104.72;3028574.39;1080075.38;210605.53;269849.42;3369.65;0;23196.54;14747.35;70599.89;315482.95;1282909.21;815676;452.2;32753.95;3667.15;6885.62;12672.63;5616.74;3911.81;87033.65;346993.41;5016501.1
1707;4776440.47;2360698.61;1890080.47;242456.91;283204.48;0;35841.64;11124.15;291248.36;91816.92;1358085.84;1481451.06;1063677;26228.42;69061.49;6902.27;4520.79;19105.74;0;38532.69;177358.27;145125.88;6564557.38
112;3984159.47;1734599.86;1746065.69;9088.28;494405.64;554647.02;146618.26;66308.62;697106.33;1065725.95;255884.68;1259469.45;859620;2454.93;153642.32;31986.64;40347.94;64871.53;0;16436.21;183178.6;60573.6;6770450.33
1011;8741551.02;2960675.14;3351729.05;954601.31;1474545.52;544.83;50020.92;32743.63;58148.91;851305.86;1797860.8;2490322.9;792825;0;485502.74;120398.14;159827.49;79238.21;0;126038.9;321445.32;890549.84;11532175.97
1809;6993934.24;3083930.57;2442844.15;596493.63;870665.89;69085.6;27057.8;65959.67;400776.2;187950.74;1181800.23;1809511.08;1147917;0;410556.86;52937.29;63316.18;74478.11;0;219825.28;186757.97;64279.25;8926564.48
1212;7043681.95;3993109.12;2216025.77;57665.12;776881.94;397.3;2334160.23;936.25;53049.96;246795.64;1726635.3;2628380.7;1559982;396858.46;67948.96;13567.35;15801.96;28977.49;0;9602.16;316594.49;286996.79;11405656.63
4202;3609450.18;1505856.15;787776.66;630656.79;685160.58;74968.5;116637.74;85311.96;957909.94;81979.22;2002008.07;3307262.18;1017300;656072.06;30454.54;5570.62;9346.61;12949.41;580.14;2007.76;4156.03;1599279.55;6928265.61
1012;12287864.55;4875956.45;5412817.39;287218.95;1711871.76;335796.81;3649721.38;81799.81;203292.34;774232.3;1679045.44;5789968.82;514134;1351000.82;2359769.67;137816.75;947404.44;81014.8;342.42;1193191.26;539231.03;1025833.3;19011752.63
211;18980067.74;8046450.04;7064287.09;77941.09;3791389.52;100425;606804.4;208600.45;574956.95;2116621.38;2356447.65;5562767.2;3326967;333416.98;719808.04;116848.44;378704.63;129050.53;7076.78;88127.66;954285.65;228289.53;24943923.57
1116;53053916.25;22733103.96;23897825.83;606249.16;5816737.3;4649.75;642818.13;94478.58;791014.47;438396.76;9391807.88;10747209.37;3564111;4782.44;4250061.73;679633.78;1622083.52;769251.64;142665.12;1036427.67;563953.07;2364301.13;64417081.82
1110;76440474.32;33125802.39;29998859.3;2445694.55;10870118.08;6685101.94;8151368.53;5077078.94;2542440.21;5730912.68;4185331.38;30628690.56;4039390;8895.32;18558474.78;1646672.08;12713869.91;2861531.81;0;1336400.98;7484802.74;537127.72;108812708
506;5585228.34;2138504.13;2585989.59;30331.07;830403.55;1920;311824.81;53165.12;1310113.06;680704.63;746131.54;2206564.76;1447824;41080.87;133945.77;88053.45;14334.74;26805.14;0;4752.44;538326.58;45387.54;8689087.5
810;18963850.79;8197154.95;5523460.58;361546.23;4881689.03;11186;95024.95;251072.84;29621.28;853589.21;2693910.27;3978840.79;1592238;57571.79;1199306.34;238610.04;548351.57;345420.75;0;66923.98;295966.48;833758.18;22898255.34
113;21923944.97;9835467.31;8432895.54;425560.74;3230021.38;1484059.36;1890593.13;1127978.24;1754391.66;248800.27;6437335.87;7953719.37;2949906;1523249.05;1243274.42;179558.65;231256.47;403332.91;87062.46;342063.93;1785578.55;451711.35;34867103.5
1810;5449039.08;2735117.68;2281031.16;81944.16;350946.08;0;1835757.65;1224577.88;1089705.52;952013.35;1350959.6;2039414.31;1054164;41125.5;234278.25;28831.82;106314.55;50834.55;3848.64;44448.69;133681.16;576165.4;11902053.08
114;9398067.02;4326124.93;3724828.35;140002.04;1207111.7;399220.6;3668026.8;115700.69;1917478.01;333151.23;1744249.2;3631675.66;1547304;560821.09;438746.06;76657.8;107313.19;142282.81;37810.41;74681.85;687891.85;396912.66;17575893.55
611;10477425.67;3858385.79;4769642.25;57162.79;1792234.84;81352.57;482454.11;455970.43;659941.92;445194.84;1252932.41;2975863.44;1538097;484611.77;498464.98;51130.25;103491.24;107297.47;0;236546.02;287374.58;167315.11;13855271.95
1421;21227201.28;6569236.03;11383378.77;401983.33;2872603.15;266764.77;1126126.74;98185.09;401828.97;945426.96;6790056.32;5658676.41;2737516;104071.31;1298502.58;219930.54;350308.33;261491.6;61470.15;405301.96;759558.17;759028.35;30855590.13
212;6500035.52;3954630.29;1538356.56;89931.07;917117.6;20268.61;89483.34;44671.24;918108.01;379552.39;1862447.08;2333946.52;1453965;0;106916.37;21686.7;50601.95;27963.2;2592.71;4071.81;186100.11;586965.04;9814566.19
115;18342515.64;7310341.71;7681570.81;131143.6;3219459.52;852382.7;394289.34;41735.67;2153226.93;1404573.54;2134013.91;4832826.08;1801179;303411.03;1262650.61;218774.76;404859.74;300714.63;60633.95;277667.53;967228.54;498356.9;25322737.73
1309;16873706.76;6916059.35;6978075.81;982435.42;1997136.18;61297.57;1717683.11;18897.35;1172000.89;896126.49;2296828.78;4164212.47;1925081;16820.72;755450.11;161493.48;143172.3;272573.26;68169.13;110041.94;762040.26;704820.38;23036540.95
1508;33829720.23;17606603.76;13219782.11;478674.15;2524660.21;202970;704278.52;101998.21;922400.1;341088.15;2104892.89;7801301.65;1825959;3923.19;3252221.41;606080.33;1279609.45;449259.07;108819.58;808452.98;2146369.66;572828.39;38207348.1
612;7635753.76;2467325.25;3667577.51;1422.93;1499428.07;80105;323615.55;127027.53;757095.07;762290.5;355888.52;2328329.14;1311068;0;39839.24;18331.59;3528.1;10321.88;0;7657.67;112770.55;864651.35;10041775.93
1310;29471255.51;13534117.16;11890153.41;840471.77;3206513.17;136939.15;3637604.07;132530.82;3559568.81;1241958.7;4794211.34;11233115.73;3369465;515821.38;1320930.88;252055.37;306983.54;413452.71;50516.33;297922.93;1122131.36;4904767.11;42974068.4
1605;6644771.03;2903982.57;2735159;420979.1;584650.36;0;510911.44;1545471.2;425352.76;141211.06;1706300.78;2655353;1495056;496240.43;140415.85;14160.29;71118.03;44754.43;1694.19;8688.91;314799.08;208841.64;10974018.27
1013;4462771.7;1433592.25;1871427.24;570045.65;587706.56;17250;214608.19;72423.9;306802.12;410614.23;443073.52;1236689.94;880566;2454.93;48976.25;10951.3;13303.77;17341.84;0;7379.34;201474.4;103218.36;5927543.66
613;7333751.36;2613649.08;3643701.05;36203.09;1040198.14;28960.74;864909.24;255568.9;1749438.57;721040.62;911984.66;2685711.73;1437672;394966.12;191565.7;37987.68;12281.15;73160.01;0;68136.86;446106.13;215401.78;11865654.09
1311;22550968.29;11104610.02;8298689.73;267001.58;2880666.96;197668.74;4880018.69;1059821.77;3640876.89;1700973.04;2578137.03;8479811.22;3298461;685713.78;1070885.03;124208.64;356188.34;341921;52020.56;196546.49;1057297.07;2367454.34;36608464.45
1811;4900239.58;2250644.36;2032761.15;15696.15;601137.92;53443.12;124359.7;130249.5;1247374.37;542387.26;728887.05;1734968.82;1195794;22540.47;85879.58;10506.26;11736.34;34329.54;0;29307.44;224642.75;206112.02;7726940.58
507;4970191.12;2041740.51;2492522.19;56911.28;379017.14;0;1055841.37;544360.52;303609.72;1045410.62;646777.18;2192699.42;1497636;73038.19;111875.69;4059.27;15563.46;21970.68;0;70282.28;181030.62;329118.92;8566190.53
1812;3993524.41;1669856.52;1806278.12;0;517389.77;245280.15;220678.99;468494.57;174654.53;997455.87;203642.62;1344484.6;1042654;104148.39;19482.91;3390.16;2958.66;10074.46;0;3059.63;112197.8;66001.5;6303731.14
614;4699641.32;1921622.12;1889586.79;171171.81;717260.6;5130.99;227844.85;34537.62;422518.62;161853.95;704297.95;1434063.59;912267;185161.15;81739.74;11109.7;31458.85;30399.91;0;8771.28;148659.28;106236.42;6255825.3
1014;13179157.16;6017589.24;5494138.63;115991.64;1551437.65;62382.54;356337.68;13377.88;180546.87;504156.5;947819.62;2781053.42;1128156;0;573808.41;115592.81;168838.17;154462.37;63682.72;71232.34;784921.75;294167.26;15243778.25
1708;9780708.6;4405676.24;4018287.51;384733.75;972011.1;22622.15;2763664.62;246724.26;839542.68;810183.7;1415561.51;2926099.79;1367189;406765.28;419522.44;51915.47;143509.91;75486.51;0;148610.55;434642.07;297981;15879007.52
910;7299518.31;3151436.61;3309048.3;156281.21;682752.19;0;717538.37;101033.85;533553.23;196261.1;1387989.31;2312019.84;1738827;38681.79;231830.41;21235.51;22232.17;45467.23;0;142895.5;161440.1;141240.54;10235894.17
1015;19458176.55;7157915.2;8496997.65;79516;3723747.7;152846.66;2864805.94;9098477.04;3564825.07;3911389.32;2743376.12;8216841.22;3088749;1519569.61;1036597.04;229715.31;280404.99;360490.3;51361.24;114625.2;1911346.11;660579.46;41793896.7
4203;23706415.72;11843870.82;7694983.58;311053.14;3856508.18;159046.11;3289448.89;752725.22;348560.46;2275842.71;3483484.25;7604760.55;3401139;1552682.93;1817055.55;267086.01;534066.89;387464.45;99074.3;529363.9;710516.14;123366.93;34015523.36
3105;3791392.53;1524455.67;1822518.47;10218.11;434200.28;16812.76;70580.16;52120.37;344825.87;69911.57;573605.79;1159067.48;864912;0;141104.38;33394.76;14860.9;46760.53;0;46088.19;111258.38;41792.72;4919249.05
1606;7903407.7;4038596.57;2769084.56;112950.18;982776.39;189287.5;956472.58;95479.29;473691.09;658834.7;2079400.05;3208974.39;1377873;236525.25;185380.44;27542.43;44438.17;56333.3;0;57066.54;400330.4;1008865.3;12356572.91
1607;18546630.1;7775535.4;7269518.08;6477.93;3495098.69;119260.47;1070389.98;265014.2;240416.33;2086814.16;1520155.18;5738328.47;2773152.99;657280.47;740943.77;107422.59;153450.25;215556.42;0;264514.51;986461;580490.24;23848680.42
1213;11170347.85;4731167.18;3942844.85;3216.25;2493119.57;284163.73;149110.99;1259790.39;1114140.28;2272443.86;584112.28;3632832.92;1917408;279915.86;221273.43;52149.46;73789.05;86657.97;0;8676.95;584036.61;630199.02;16834109.38
1214;10884258.65;6107774.38;4201909.23;281544.17;293030.87;239949;1123881.56;107623.37;342255.98;686277.76;3729255.4;3167883.63;1563482.36;315451.62;496071.57;101372.01;110614.24;133016.24;18623.32;132445.76;728433.62;64444.46;17113501.72
709;7385607.88;3561274.48;2732243.9;39244.49;1052845.01;10853.75;433950.41;95461.41;107087.8;107629.35;338573.63;1867074.78;1438092.5;29873.21;55612.51;12085.28;11448.12;25143.17;1405.8;5530.14;187048.78;156447.78;8479164.23
811;33858760.15;14009673.3;6451206.3;4399457.19;8998423.36;281287.4;1118065.52;5251.83;811279.96;1437519.98;7355625.34;6665117.11;1180557;105069.05;2480245.5;905203.49;905614.22;406661.53;70934.88;191831.38;550946.02;2348299.54;44867790.18
1312;120928827.2;56303553.2;46679683.3;2722486.21;15223104.49;2846411.87;2749148.89;610607.55;4495652.53;2430719.58;20593487.52;37413374.24;5967771;1110801.47;21413174.28;2451082.84;11589245.31;2009070;899241.52;4464534.61;6684630.97;2236996.52;154654855.1
1016;11555650.75;4610720.29;6036860.3;34459.42;873610.74;271119.57;362019.16;589678.91;1267646.79;658665.57;870026.7;4609023.79;1593666;1166007.4;478592.83;149818.3;93813.39;140133.25;7647.74;87180.15;854453.02;516304.54;15574807.45
3106;3066998.92;1255543.2;1334882.03;50940.98;425632.71;0;2788.92;53394.14;195735.03;150425.84;330981.7;916488.91;813000;0;37464.67;11120.58;0;12712.92;0;13631.17;63199.7;2824.54;3800324.55
3201;3287860.55;2122847.69;893387.33;55067.84;216557.69;5164.75;0;1767.42;0;11948.48;392401.45;765697.53;468606;0;254188.09;85048.38;85112.16;35015.06;36428.84;12583.65;42788.73;114.71;3699142.65
309;9361230.58;3994259.27;3830473.67;201634.15;1334863.49;76000;509298.18;98896.29;721517.82;696383.12;2108884.78;2709213.69;1673649;0;422587.68;52381.63;110718.7;124155.64;0;135331.71;451774.55;161202.46;13572210.77
1313;27961839.9;12147203.01;13382694.4;254142.52;2177799.97;659184.16;4619969.09;279702.57;1681679.84;1050052.61;3765349.11;7635611.71;1926252;5610;1670564.83;346437.16;435329.3;352122.88;0;536675.49;3381188.62;651996.26;40017777.28
4204;3441459.97;2753578.85;480870.11;48754.33;158256.68;54.19;134166.16;174296.57;16388.27;1246912.56;1754302.55;1385428.57;994374;100000;116799.68;14217.76;52904.48;25455.46;3321.75;20900.23;146907.33;27347.56;6767580.27
4302;6150692.03;3431653.52;1331562.21;299073.01;1088403.29;349608.17;133950.99;1699.15;255106.31;432451.93;3680815.17;1913385.94;1593651;0;258853.95;44771.23;76065.36;104113.85;0;33903.51;60853.41;27.58;11004323.75
508;6675671.21;2671248.78;3101385.11;18183.02;884854.3;15657.41;225925.71;347795.51;157918.75;1102197.36;502080.12;2067587.83;1457820;11919.89;68097.54;10170.18;15434.07;34492.79;0;8000.5;464914.15;64836.25;9027246.07
710;7162329.71;4030275.11;2318308.97;2244.97;811500.66;25422.65;84375.43;62205.05;458572.34;427246.68;106657.77;1681902.77;1059203;41044.19;153662.78;28226.93;46272.59;21850.66;0;57312.6;266450.94;161541.86;8326809.63
711;10038929.71;4488718.32;3899144.28;253134.3;1397932.81;2504.2;126697.58;173173.84;1605344.6;674970.49;972666.98;3386217.94;1247817;608397.8;301329.9;126445.43;54296.66;55744.32;6133.42;58710.07;672004.26;556668.98;13594287.4
1813;7817510.97;4304553.47;2701896.77;153195.9;657864.83;0;322841.78;131195.01;186843.45;425192.59;849915.76;2199967;1368146;109885.11;149828.04;25714.9;33659.73;47215.49;4247.49;38990.43;329974.13;242133.72;9733499.56
3107;4446623.76;1591993.61;1004122.26;1176059.61;674448.28;0;0;0;2033444.91;401501.34;1448091.69;1959602.51;1098891;277341.02;155686.23;25707.76;20425.61;62432.55;0;47120.31;151760.57;275923.69;8329661.7
1709;8722640.11;3454321.05;2932552.42;120495.24;2215271.4;131046.96;478950.75;1078409.64;1086934.22;932558.7;840346.11;2978550.22;1177320;351072.19;152636.01;5889.78;21966.21;28620.7;0;96159.32;1193007.65;104514.37;13270886.49
4205;8324363.88;4885592.83;2809837.58;188109.6;440823.87;81794.73;539288.31;746360.21;1484077.14;2506708.31;2830016.82;4320209.83;2177502;631897.82;442668.49;71940.87;117738.19;114231.13;81319.39;57438.91;832214.62;235926.9;16512609.4
1414;12031094.9;5496430.37;4929818.98;192767.29;1412078.26;11437.4;1179183.14;300694.41;1798872.6;427518.66;3299535.11;4745970.7;1432050;570741.24;507366.04;102797.05;173677.92;122132.13;0;108758.94;885862.6;1349950.82;19048336.22
