codigoine;despesacorrente;despesacompessoal;despesaaquisicaobens;jurosencargos;transferenciascorrentes;terrenoshabitacoes;edificios;infraestruturasbasicas;acessibilidades;outrosinvestimentosbensdecapital;transferenciasoutrasdespesascapital;receitastotais;transferenciasorcamentoestado;financiamentouniaoeuropeia;impostosmunicipais;imi;imt;iuc;derramairc;taxasmultasoutrosimpostos;vendabensservicos;outrasreceitas;despesatotal
703;2647363.7;1463188.96;927450.94;128393.4;128330.4;21214.85;23228.06;41729.95;64098.04;270091.47;599453.35;3360252.81;1754688;115574.17;416988.78;253730.03;44312.32;51508.3;1051.3;66386.83;562006.19;510995.67;3667179.42
1702;2270452.47;1077538.66;1010327.66;40420.17;142165.98;109826.4;0;227193.09;463286.97;1769959.79;362597.54;5627206.69;2680853.46;2159109.59;186189.39;30039.9;13098.94;27780.25;0;115270.3;430033.66;171020.59;5203316.26
303;23712275.92;12148005;5864431.01;733375.22;4966464.69;0;1008501.4;686772.76;1646949.11;2056761.68;12999227.02;42429119.54;10144994.5;3019309.89;18717077.49;11149619.21;3459568.95;1754917.59;363718.73;1989253.01;721986.76;9825750.9;42110487.89
402;9612801.89;2938777.26;5985455.39;141989.57;546579.67;524169;1660874.49;452606.31;1171687.52;873855.59;1412988.84;16122608.59;6765912;1920153.58;3262921.87;2045280.34;294458.53;326246.32;0;596936.68;3531939.41;641681.73;15708983.64
304;3341895.7;2022236.24;741933.4;104221.17;473504.89;382007.76;608005.8;648457.26;1597759.34;131866.06;924717.33;7977278.89;3244532;1497754.25;1008506.55;504145.52;98377.77;122893.23;17978.54;265111.49;565194.7;1661291.39;7634709.25
1104;3630370.14;1628560.89;1634888.34;77963.51;288957.4;0;98786.24;169122.61;560837.39;71517.13;132310.19;4795299.88;2236178;355587.27;1054605.95;653956.3;201582.7;122708.58;0;76358.37;920702.13;228226.53;4662943.7
1006;7644200.62;2362527.2;4102648.89;209496.41;969528.12;0;133249.06;41683.73;1014790.85;406601.49;960999.97;12298400.06;3236448;1194677.87;5692119.17;3344406.96;1384577.66;521257.75;19973.21;421903.59;1314537.86;860617.16;10201525.72
3101;2397495.09;963463.94;793362.72;147948.61;492719.82;609;2473.57;51052.46;1268063;106687.59;454133.59;4203420.37;3054768;67269.26;696017.04;436541.75;132372.48;88264.57;0;38838.24;374917.68;10448.39;4280514.3
4501;1313918.51;794039.27;327721.54;145582.86;46574.84;0;23680.24;13962.62;585318.86;82443.66;275447.06;1941040.88;1559448;0;162364.5;113620.84;10006.04;27601.22;934.21;10202.19;160200.14;59028.24;2294770.95
3102;3045079.51;1670658.84;997773.4;85690.62;290956.65;15105.39;93595.09;93189.01;1349404.49;126560.96;485872.08;5570535.03;3637008;0;1621375.82;845413.72;173073.13;215459.64;0;387429.33;261684.12;50467.09;5208806.53
1602;5624246.38;2208240.44;3222961.09;76136.63;116908.22;0;259174.64;517556.04;398333.91;204375.07;397266.39;7924475.31;3027690;740917.84;2089407.98;1382700.21;394842.24;176449.22;3180.69;132235.62;1545137.32;521322.17;7400952.43
1204;3200992.49;1611205.55;1117259.16;46409.22;426118.56;31867.16;2711.83;2919.17;434699.63;83240.5;52703.27;3982768.32;2107476;336178.79;673854.27;240185.94;128154.15;76956.04;4366.98;224191.16;470082.75;395176.51;3809134.05
602;5344913.55;2328908.13;1843226.76;308653.3;864125.36;22700.22;574753.53;7287.16;362874.43;398036.78;1722899.35;8726662.63;4395732;0;3052719.26;2171178.76;310026.52;336207.37;35659.6;199647.01;773316.22;504895.15;8433465.02
403;2556385.78;1394072.78;804240.41;55346.41;302726.18;28167.5;264086.94;6389.83;999068.22;303835.42;601112.69;4865038.69;2883144;931051.47;300292.95;200515.06;35214.8;39636.4;0;24926.69;273175.12;477375.15;4759046.38
1802;2356595.71;953761.44;974483;42716.65;385634.62;3531.65;290850.34;23369.42;477012.31;292017.04;339060.32;3509301.9;1912962;478130.72;677669.1;357392.78;54590.45;84787.52;0;180898.35;170498.95;270041.13;3782436.79
1406;4690808.99;2615192.27;1390735;168770.93;516110.79;0;725756.3;6027.78;4512.89;946696.21;766300.69;7831014.8;2282015;1689791.84;2005941.91;1085999.92;534879.1;231259.27;22343.66;131459.96;968444.98;884821.07;7140102.86
1105;63536333.72;15082969.13;32207160.91;714544.49;15531659.19;306342.07;3369817.61;1108898.6;4670732.66;2647451.29;5480738.76;83713968.13;9186756;868504.86;43416863.69;23329850.13;10198652.6;2591489.59;0;7296871.37;5855194.51;24386649.07;81120314.71
1007;3227743.21;692350.03;1536427.71;411871.83;587093.64;11250;686004.49;169445.62;1887308.71;1138256.37;190837.33;6647214.41;1454118;281963.59;242570.48;132679.92;8172.09;17680.53;281.09;83756.85;203968.17;4464594.17;7310845.73
502;8619780.16;3330028.8;3691463.23;32222.38;1566065.75;895721.76;3162132.21;116052.27;2582823.36;3575702.31;2244919.56;26312617.66;7724874;7581806.09;5179497.96;3417068.52;965147.68;489697.7;0;307584.06;2770900.19;3055539.42;21197131.63
106;3774050.09;1449937.1;1635891.54;191752.68;496468.77;0;59723.43;51376.68;270955.9;65473.91;327479.79;4806951.95;2701518;4655;1023883.18;256618.49;498398.94;132061.47;0;136804.28;580494.2;496401.57;4549059.8
1205;1976355.74;1161179.54;683265.91;10316.68;121593.61;1602.21;18161.42;70937.01;848676.17;111140.78;137172.3;2918312.02;1891788;311956.25;244533.6;177634.66;12872.2;23946.69;2120.12;27959.93;353877.82;116156.35;3164045.63
1803;4308898.88;1972936.94;1977255.02;35194.4;323512.52;43784.32;37183.59;449862.78;2243644.82;526347.12;336281.57;7935511.41;3798192;1677057.02;771385.96;466667.37;92797.76;121702.24;0;90218.59;685241.06;1003635.37;7946003.08
804;3527820.94;1237457.85;1712628.64;27377.23;550357.22;50327.02;9517.32;8058.78;653124.17;273371.07;95268.42;4561194.43;1705902;72788.17;1662783.65;1201074.13;261251.33;70715.57;0;129742.62;981342.11;138378.5;4617487.72
206;3542286.69;1788093.03;1153245.68;33983.01;566964.97;4420.58;1046213.33;23232.63;540443.62;484227.57;391549.21;5329096.6;2717466;1212538.82;401003.21;205592.27;93746.73;64410.72;22951.89;14301.6;558165.32;439923.25;6032373.63
903;3225974.37;1617672.13;1042163.08;107358.94;458780.22;0;197615.25;110624.81;332100.04;216038.82;555234.99;4970206.73;2643589;684134.86;706387.42;376350.95;37283.72;50466.03;0;242286.72;295143.09;640952.36;4637588.28
305;5219109.62;2204360.78;2084717.79;378524.64;551506.41;188899.35;1755891.81;20377.47;713997.88;261234.39;599526.13;8966106.72;3615654;2379585.16;1229901.32;766944;171974.44;134587;0;156395.88;1101718.3;639247.94;8759036.65
1407;3634931.03;1594014.15;1447955.99;162713.74;430247.15;68743.76;101812.08;350967.47;440027.06;334675.01;723138.43;5679379.62;3368970;231113.69;655971.47;328934.27;227824.96;65955.33;18930.58;14326.33;338341.84;1084982.62;5654294.84
1703;8449234.4;3902036.85;3632879.52;277502.1;636815.93;35949.48;1321981.24;907495.98;2421404.4;1057832.95;1786181.22;16200690.44;6460338;1914633.19;3099712.7;1751339.98;639619.1;372351.39;0;336402.23;2934237.94;1791768.61;15980079.67
1804;4061483;2010364.53;1814161.11;10643.3;226314.06;250;1339463.83;166690.62;580271.39;618364.28;821844.07;7508225.35;3789252;700160.06;631400.46;351768.61;52485.29;128244.07;0;98902.49;164077.74;2223335.09;7588367.19
603;30693682.93;12532625.74;11423036.14;801874.74;5936146.31;711191.97;283418.01;111598.82;532710.42;5019425.14;11367929.67;48082010.95;8488956;1606711.69;20816975.28;12878769.07;3766506.33;1459198.88;233055.1;2479445.9;3989274.27;13180093.71;48719956.96
604;3768061.81;1474813.59;1892362.57;88417.45;312468.2;15542.32;217203.51;140927.6;321341.49;475508.6;455314.56;5861804.31;1915204;483115.39;1581853.64;875867.41;182696.82;152668.93;0;370620.48;1493597.88;388033.4;5393899.89
1408;1898043.23;951420.88;711674.14;48295.38;186652.83;110422.66;534750.21;59748.05;795012.03;152851.04;304785.82;3615775.09;1551307;1032194.79;253251.07;176246.37;22915.81;35429.51;1695.81;16963.57;424925.73;354096.5;3855613.04
1409;5461434.29;2905446.45;1999362.08;45619.01;511006.75;55077.63;1769453.14;8374.27;179960.39;807763.49;288142.93;9595605.59;4982178;1359519.16;1324545.4;880197.58;157109.43;154266.86;7425.86;125545.67;1060764.73;868598.3;8570206.14
4901;424868.34;260941.66;129970.51;11769.82;22186.35;0;0;31772.75;559819.86;56362.65;64560.12;1543030.55;724422;592185.89;10348.89;7597.88;0;2504.19;0;246.82;7646.58;208427.19;1137383.72
503;9062980.09;2980663.6;3248737.3;656078.21;2177500.98;595895.25;1203193.66;492652.09;1636813.99;1529519.27;2783051.13;17787639.5;6022754;1670428.15;7622263.88;2864876.18;538378.13;426237.97;48969.66;3743801.94;1513608.06;958585.41;17304105.48
1206;2151062.67;933428.92;893478.64;47291.14;276863.97;1083.75;46419.61;298823.2;46511.05;722580.97;161749.33;3593267.28;2425613;447016.67;211188.6;109927.88;59718.79;22607.76;917.81;18016.36;244130.4;265318.61;3428230.58
207;1862884.53;970624.55;664630.24;33155.59;194474.15;1800;60372.26;153656.99;452932.67;52750.08;152008.62;2781438.45;1525224;293992.07;480560.17;151108.2;252334.09;24966.76;799.42;51351.7;346183.04;135479.17;2736405.15
1207;6599210.57;2545247.76;3219644.07;10556.74;823762;608905.35;583044.64;1884.8;2520079.02;1774260.81;74208.95;11040171.66;3862764;2060867.71;2356305;1104759.57;967647.3;180775.28;22768.95;80353.9;1546306.44;1213928.51;12161594.14
1410;4841742.53;2438886.7;2067772.02;182164.47;152919.34;0;48099.96;1238572.21;255643.6;547131.74;366334.22;7731875.26;1591714;1743560.56;2271634.72;1454343.79;344048.95;194270.44;18077.96;260893.58;1440185.93;684780.05;7297524.26
107;8734831.12;4376673.37;3245476.8;63373.41;1049307.54;51893.56;466477.8;72322.19;247715.41;1388491.37;539909.83;12799153.14;2879803;135412.05;4111563.36;1893733.72;221965.92;266953.92;39700.32;1689209.48;2177889.85;3494484.88;11501641.28
306;6166116.58;1798046.7;2501296.13;96053.19;1770720.56;8992.88;605690.51;415.35;468255.39;304200.2;866224.57;9741472.41;3102708;102212.53;4179725.12;2080647.27;1309146.57;365005.98;0;424925.3;1204843.32;1151983.44;8419895.48
108;4539626.12;2076086.28;1942455.89;96473.83;424610.12;77361;1828519.77;695505.67;461640.66;959924.7;576040.32;9416506.01;3356394;2483154.81;1965851.14;1176223.83;151244.19;246999.08;24380.51;367003.53;711247.3;899858.76;9138618.24
704;4741596.56;2096667.68;1991129.08;81800.21;571999.59;31384.85;1083376.64;5636.72;1044313.17;662244.04;210265.63;7624488.19;3367422;2145735.98;985227.1;539884.39;188844.42;109502.83;0;146995.46;945109.06;180994.05;7778817.61
705;14825364.77;8380039.49;4010894.41;1118103.16;1316327.71;1056000;911653.45;3277.18;182567.76;355064.98;4918724.68;21567885.32;6605298;646960.31;6230993.78;2779949.16;1147054.57;542959.96;210953.79;1550076.3;3647595.03;4437038.2;22252652.82
307;9117872.65;3715592.92;3125314.06;68970.5;2207995.17;64022;252375.86;167873.18;1675287.3;438282.13;2670161.14;14522421.43;5981238;766826.79;3400291.3;2133938.76;434854.55;427866.87;20594.48;383036.64;1874897.21;2499168.13;14385874.26
805;10792422.1;6458494.84;2690911.24;434498.79;1208517.23;126216.83;302654.74;6065.06;325879.37;513625.76;2029322.05;15853518.25;3180822;452663.8;8887185;5609554.34;1247783.12;919751.23;345820.37;764275.94;1392734.04;1940113.41;14096185.91
1303;11819687.21;5092268.71;4600644.08;90383.02;2036391.4;169186.75;3348933.34;1029534.76;726167.85;1526540.57;649076.3;18446389.42;5263824;4058225.91;3725378.41;2311064.85;579030.41;491929.99;19177.89;324175.27;3176621.73;2222339.37;19269126.78
208;3692149.15;2142809;1125350.54;76614.09;347375.52;23415;404367.31;0;43789.54;145761.82;522710.53;4859998.9;3088200;280093.36;526444;244007.59;76109.31;57538.02;34628.11;114160.97;422312.96;542948.58;4832193.35
1411;2706230.35;1116195.5;1332931.13;83762.99;173340.73;10000;609286.21;219247.63;185679.43;223209.2;266267.31;4306678;2286130;504.24;800757.82;494688.67;99990.78;75715.37;0;130363;936914.95;282370.99;4219920.13
605;9441914.97;4299575.91;3064820.11;1040097.22;1037421.73;8060.79;1647822.7;1008.6;70973.36;183481.38;1197657.61;16437779.21;4662138;1159965.93;6817483.91;4695021.54;610268.95;634826.51;300838.45;576528.46;2095823.36;1702368.01;12550919.41
904;3261489.41;969812.84;1374593.76;96129.21;820953.6;73470.48;579389.65;53210.32;72024.75;103542.92;513744.14;4696354.45;3199344;503262.06;313559.53;138654.66;118239.28;33165.39;0;23500.2;568801.48;111387.38;4656871.67
1008;2408000.88;1281486.72;825974.56;155694.67;144844.93;67096.96;11156.9;0;68713.01;318422.68;369191.34;3444416.04;2144310;251418.35;465640.29;273014.19;58242.36;48152.13;0;86231.61;428036.76;155010.64;3242581.77
905;2291364.75;774278.3;879085.24;614306.04;23695.17;0;25474.55;0;117021.25;78013.64;123947.33;2709683.07;1970016;40977.93;337343.63;219497.22;27596.23;39974.37;846.74;49429.07;294428.51;66917;2635821.52
404;2347683.64;1307072.62;677818.49;147945.47;214847.06;18900;19169.81;0;740343.15;1186569.55;451907.81;4810083.01;2285707;1316108.41;133466.51;85079.2;11830.76;17792.06;0;18764.49;259822.72;814978.37;4764573.96
1208;1671245.22;775144.32;728760.33;28978.98;138361.59;48750;50584.86;0;1915.26;325406.85;173245.82;2326237.38;1632978;87848.31;206131.79;138641.23;31825.03;25480.88;3741.41;6443.24;307848.17;91431.11;2271148.01
3103;23829848.55;15538470.69;5690491.9;611061.8;1989824.16;659501.63;831536.43;4113610.51;3021180.59;2515042.84;3522041.12;40253348.71;7416306;14711.4;14615187.66;7947163.32;2589476.35;1116512.53;0;2962035.46;11094219.83;7112923.82;38492761.67
504;7048067.05;2477052.49;3268039.04;879234.05;423741.47;148359.55;613356.66;576689.24;1495004.65;850671.15;3345401.58;14525030.37;5158734;1206508.28;2918189.84;1674456.7;668903.78;236845.08;1728.14;336256.14;2346123.6;2895474.65;14077549.88
1209;1802713.25;922018.53;665609.6;14650.14;200434.98;1614.28;8661.67;135353.86;288835.16;246532.81;115689.38;3189153.88;1908066;349175.8;260985.02;163545;33046.43;18258.98;0;46134.61;420909.89;250017.17;2599400.41
606;2535092.54;1342375.79;911355.52;34664.22;246697.01;0;574413.5;32802.03;359138.1;124747.92;324464.24;3549347.03;2048779;344095.99;422886.44;253771.81;26019.23;26942.67;0;116152.73;308971.64;424613.96;3950658.33
1412;2412704.63;1019434.09;1155614.99;14757.05;222898.5;0;243631.87;43362.35;162031.65;511782.37;287847.24;3606903.04;1474002;484269.22;527285.89;253907.88;95281.13;41118.47;4373.95;132604.46;330114.92;791231.01;3661360.11
1304;25403288.12;12374683.65;9767998.06;581280.93;2679325.48;573430.31;4261500.05;78470.4;1874416.94;350372.66;3890437.24;36183946.97;8719218;835669.94;13001938.55;8845263.2;1612126.68;1347583.24;175493.15;1021472.28;5463793.75;8163326.73;36431915.72
906;2760210.89;1262672.36;936913.36;85755.64;474869.53;268728.88;7711.86;521206.68;668437.75;693185.63;696170.16;5940480.78;3273354;628301.5;909911.63;697553.5;35117.38;114417.86;7590.06;55232.83;890535.87;238377.78;5615651.85
1505;7089876.28;3992333.57;2107271.77;143942.21;846328.73;115013.48;362548.1;73358.21;242594.9;738778.01;460839.04;8893545.34;3232075;538796.92;3371268.04;1612029.88;1163584.7;126821.24;11707.55;457124.67;970988.57;780416.81;9083008.02
907;9865707.77;4379588.37;3348657.41;637547.69;1499914.3;31005.52;204567.65;53362.11;1050651.49;529711.1;3421586.43;16432725.6;6468900;669143.76;3898901.03;2680134.62;599395;417542.77;16369.21;185459.43;3745829.5;1649951.31;15156592.07
308;27021368;11670748.81;9323920.29;784447.46;5242251.44;421382.2;3099634.86;0;2027005.64;9317428.53;4414155.07;45960162.35;11694510;10327955.58;14106418.18;8741665.81;1772619.25;1392497.27;174360.18;2025275.67;3884571.42;5946707.17;46300974.3
4701;2754422.65;1508959.63;795531.62;67084.34;382847.06;0;7197.15;14473.83;505269.14;133390.13;436348.25;4867543.47;2877794;403483.3;913671.33;555207.09;110949.92;139537.8;5935.71;102040.81;663113.21;9481.63;3851101.15
505;4767638.86;1964999.7;2288249.47;21299.33;493090.36;1500;165907.55;53810.81;273430.87;1052958.02;792368.94;7932210.64;5610906;247725.35;891728.92;325920.77;449028.92;53876.32;0;62902.91;830815.86;351034.51;7107615.05
110;7200547.32;3220557.78;3500535.17;213604.85;265849.52;235823.67;359683.38;234274.85;1281370.43;1461040.3;1189852.44;12386498.79;2727706;2339885.25;3980279.95;2720458.61;451559.33;417098.64;27960.99;363202.38;1889101.83;1449525.76;11962592.39
806;9870723.3;3144588.19;5560930.38;111565.36;1053639.37;0;109873.82;18048.33;55391.51;360693.34;477480.76;12794933.04;1816958;187882.81;7855002.08;4064555.41;3158337.56;306360.26;0;325748.85;2626221.2;308868.95;10892211.06
4201;2647047.1;1069481.64;829261.57;97159.41;651144.48;138683.59;41492.97;90944.06;338061.37;203507.27;2077729.73;5758404.14;2251506;32866.11;994000.67;414175.27;407663.81;85427.01;17796.59;68937.99;839089.22;1640942.14;5537466.09
807;16450868.28;5737511.17;7211803.79;463009.5;3038543.82;93547.63;413144.53;491890.74;367026.54;451095.61;716429.68;19365117.41;1764598;66595;11526388.24;5952780.8;3257731.69;365213.61;19805.63;1930856.51;4487712.42;1519823.75;18984003.01
4801;884534.22;443982.73;363716.12;7982.9;68852.47;0;115548.25;65511.3;355804.82;174140.06;90982.92;1671376.92;1280626;221295.6;20484.26;5822.92;4608.85;8306.6;0;1745.89;83758.02;65213.04;1686521.57
4601;1486225.05;625426.79;521562.83;119579.15;219656.28;0;352141.28;324;1084.56;72744.51;777974.94;2768107.22;1882830;168684.59;138290.89;87303.03;10688.98;32889.67;0;7409.21;228360.3;349941.44;2690494.34
1805;5429127.36;1956058.72;2367416.27;208397.76;897254.61;91562.66;1282338.59;195087.83;1567409.51;317755.06;2921996.96;10385535.81;3891396;875817.57;2095312.55;1385801.99;269101.57;214753.25;4210;221445.74;2262479.13;1260530.56;11805277.97
1009;20002246.82;5584665.33;8532415.16;340680.18;5544486.15;21176.54;1300334.13;82916.01;779166.81;944076.51;4672051.48;29856450.42;7952274;2369530.47;12610820.56;7990320.46;1725472.89;1461169.48;187602.09;1246255.64;2435932.35;4487893.04;27801968.3
1106;161226418.8;103203256;32640433.42;3439826.4;21942903.02;2275866.63;2688454.21;1031213.77;4143720.95;7863293.59;29898822.97;231802322.2;28880596;234653.14;149002931.2;54131665.49;36107791.23;7963905.76;21760226.62;29039342.13;36570101.88;17114039.91;209127790.9
808;28957550.53;12961231.83;13358388.14;478023.67;2159906.89;94634.63;1972506.05;2750364.28;3796761.43;962102.98;3000036.83;44953203.05;4603986;2191357.87;25218077.33;15878492.9;6248935.41;1011913.06;40342.24;2038393.72;4890325.68;8049456.17;41533956.73
1107;40118077.99;17326098.26;14709034.19;524924.89;7558020.65;0;1316748.76;360062.81;950824.52;877565.96;7640613.73;52578419.29;9632113;496869.97;23248295.2;14309955.8;3535448.45;2061528.47;1249389.78;2091972.7;2862791.38;16338349.74;51263893.77
1108;7414278.75;2710135.2;3671921.67;276997.29;755224.59;2342.43;1053124.72;131746.28;317370.74;325420.69;643423;10274070.99;2326182;455258.25;2735252.21;1812233.73;495845.85;247831.54;0;179341.09;2374784.9;2382593.63;9887706.61
607;3925664.57;2171173.4;1385910.04;82025.96;286555.17;19379.76;905856.89;84996.62;452959.54;287805.19;441921.86;6722443.36;2171952;972828.15;1544325.64;943028.97;192519.57;151050.51;1258.82;256467.77;1116359.92;916977.65;6118584.43
1305;9344687.12;4949651.62;3025985.16;287691.07;1081359.27;0;1099241.54;706049.15;2539708.32;273940.87;868445.07;14445770.51;4539252;2421087.19;3017068.11;1559044.29;505576.13;368286.45;0;584161.24;1969954.14;2498409.07;14832072.07
1413;3720016.26;1410571.32;1879075.24;28494.31;401875.39;0;271466.63;54006.79;498794.19;201122.66;112035.96;4839161.58;3004393.7;239270.99;513926.31;304654.58;151503.66;39186.26;0;18581.81;796007.6;285562.98;4857442.49
405;6519002.72;2286490.29;3049370.72;155719.47;1027422.24;78645.5;83240.65;169713.21;1215398.69;463326.71;1062273.37;9646595.21;4688498;994883.23;1388956.21;706628.59;152464.72;105595.39;0;424267.51;1102005.06;1472252.71;9591600.85
3104;3156810.94;1585684.26;1148617.19;194456.54;228052.95;0;27432.06;110272.04;492619.8;292961.22;663187.99;4983135.47;2908374;295291.53;1404222.05;772036.95;368891.49;164626.85;0;98666.76;354801.94;20445.95;4743284.05
4602;1811356.47;852515.26;501374.58;37193.78;420272.85;0;80960.78;96994.1;221197.09;124170.05;317857.24;2743036.87;2005932;128036.72;271764.16;26171.48;176333.41;45850.5;0;23408.77;266507.13;70796.86;2652535.73
1109;17914407.79;6832846.35;8843947.75;77410.65;2160203.04;22804;1525892.84;886246.97;1662982.06;2059280.25;538231.19;24804591.78;3445080;295065.98;11691466.45;5886004.37;2458600.61;832375.61;77428.75;2437057.11;5212096.38;4160882.97;24609845.1
1306;19616309.89;8728915.35;7243864.75;767490.31;2876039.48;962261.94;547093.93;66756.16;1260048.95;514331.49;5036269.64;28708637.95;5854998;237420.97;16907849.51;11109991.43;2282115.99;1373717.3;318518.72;1823506.07;3197691.15;2510678.32;28003072
1806;4555144.23;2184003.98;2098074.77;135050.05;138015.43;34331.51;348347.56;400610.97;1291565.63;254303.86;533896.37;7624053.72;3354360;491681.05;1537832.84;766263.46;126329.21;181848.69;23175.21;440216.27;1615000.09;625179.74;7418200.13
908;1408929.07;612767.93;661041.68;26708.36;108411.1;14995.36;944.32;5049.99;399097.68;608880.27;254422.03;2728292.93;1752938;381337.83;144736.32;100733.13;7194.4;21101.98;0;15706.81;330850.5;118430.28;2692318.72
1307;9311037.62;3289127.17;4087451.43;367814.3;1566644.72;107822.01;728981.63;0;191125.42;60043.99;1298256.53;11041179.21;6296436;974331.5;1038337.5;183512.47;229205.09;294389.95;34393.48;296836.51;1347353.37;1384720.84;11697267.2
1010;6530919.26;2377954.62;3391474.42;65079.28;696410.94;12368.79;711565.58;426103.61;682081.4;316174.47;552121.31;9992234.47;2761482;1485269.19;3481692.29;2283415.72;560160.4;416150.93;51105.75;170859.49;1862087.93;401703.06;9231334.42
1210;1525148.65;807233.15;606093.25;13124.76;98697.49;69632.16;141260.72;14370.65;110495.35;94844.48;57915.53;2901570.63;1667616;599152.52;200000.53;135046.05;26010.07;25591.96;733.59;12618.86;278813.27;155988.31;2013667.54
1308;30743885.3;14506734.57;11739368.14;498902.04;3998880.55;2344602.45;3905374.88;140303.68;1996749.73;583501.26;4626206.12;53075280.63;7926858;5778037.84;23335864.91;13198879.28;4080748.57;1789724.96;1427441.69;2839070.41;4537447.88;11497072;44340623.42
111;3920499.41;2188156.98;1497306.62;28094.54;206941.27;0;210989.27;30452.19;107756.57;34788.16;394136.77;8133950.39;2564820;264524.36;1583934.17;691001.37;213597.07;186323.56;23247.86;469764.31;2599450.88;1121220.98;4698622.37
909;3398973.1;1206458.66;1552070.13;213823.49;426620.82;0;660913.51;48303.6;453929.13;74988.77;190200;5670289.39;2477358;1469491.8;486687.33;223075.3;33058.88;36459.01;0;194094.14;776562.76;460189.5;4827308.11
1603;3760235.96;2107671.26;999278.89;207349.28;445936.53;5797.16;808504.26;997010.74;810577.27;128006.19;644605.92;6760822.85;2988556;1017274.2;553477.06;372573.31;29066.65;74495.45;0;77341.65;981079.97;1220435.62;7154737.5
209;4812407.2;2244169.91;1782272.32;88093.13;697871.84;126018.37;95292.35;400793.97;417109.92;370645.35;1986999.99;6948482.22;5034414;722852.54;408710.84;235991.58;51218.23;45382.4;0;76118.63;598174.1;184330.74;8209267.15
1704;1870986.22;879711.2;661066.48;163881.56;166326.98;2547.96;602420.72;7255.35;432783.77;319000.88;198221.97;3513168.38;1497636;1016108;202663.43;111993.56;19041.81;28073.08;0;43554.98;427072.8;369688.15;3433216.87
608;3188767.16;1664921.44;1385015.21;58745.57;80084.94;0;759098.68;56624.5;660544.95;297376.18;265801.51;5346368.39;2073312;800057.69;1268268.8;715888.52;82991.63;121783.59;0;347605.06;665825.32;538904.58;5228212.98
609;2830876.15;1309694.07;1312370.7;48690.3;160121.08;49273.93;620115.85;492637.42;130383.22;433571.48;407066.5;5063739.91;2030608;905224.51;879194.05;400327.45;223912.92;91847.86;3466.16;159639.66;873225.31;375488.04;4963924.55
406;3530110.86;1673253.45;1505085.65;117902;233869.76;0;353446.72;136068.87;729413.98;198460.57;931408.84;6035923.74;3193890;744829.58;434317.19;263083.48;57448.21;58857.31;0;54928.19;890264.32;772622.65;5878909.84
407;7434858.75;3303871.1;2518316.15;366858.46;1245813.04;15440.2;361958.95;77138.56;554591.84;512650.81;926909.54;3562083.82;1596216;920919.42;275919.95;14160.79;124409.18;24808.46;0;112541.52;424825;344203.45;9883548.65
408;3747755.91;1172176.16;2277136.02;65765.04;232678.69;21785;266204.47;918699.46;1001564.34;687290.04;707057.99;7917697.39;4290882;1462357.3;442024.2;216614.78;58842.8;56763.43;0;109803.19;596034.1;1126399.79;7350357.21
1807;2950930.54;1322082.6;1144691.38;83473.47;400683.09;68510.91;1249339.98;44109.76;233093.1;125353.42;818607.66;5420690.86;2758488;474116.37;650263.04;443389.18;58580.52;82829.74;0;65463.6;650516.12;887307.33;5489945.37
1506;11604799.69;6637178.01;2942482.05;248612.07;1776527.56;35201.19;209939.13;167095.86;74259.84;2510290.31;1371514.28;15921504.04;5098866;981949.18;5194336.1;3415546.73;651271.73;509358.1;14203.36;603956.18;3885398.37;760954.39;15973100.3
1604;4466328.01;2183884.28;1602463.82;118468.52;561511.39;57787.48;886939.25;351242.83;544128.03;328002.34;1505318.39;8777683.04;3774696;1369216.55;1193354.5;740003.15;148113.75;187409.46;0;117828.14;962694.56;1477721.43;8139746.33
809;3094293.63;1879827.66;871573.98;68479.57;274412.42;0;84088.64;119849.3;553990.71;147358.82;556165.17;4706078.6;3086448;62054.7;602491.94;258199.92;243575.15;41313.78;0;59403.09;396322.34;558761.62;4555746.27
1705;2792349.68;1283522.71;1050842.74;279690.77;178293.46;0;88775.05;21152.17;103363.26;1152827.71;335290.26;4693851.69;2405697.76;904664.14;355816.65;229084.73;34451.85;49991.16;0;42288.91;221987.38;805685.76;4493758.13
1211;1898658.7;1244079.45;422278.65;57208.33;175092.27;0;199468.09;2697.39;346467.54;57675.44;632101.88;2925887.61;1980474;92390.06;150988.51;69760.24;39363.11;19254.26;0;22610.9;119694.06;582340.98;3137069.04
1706;4262936.66;2005747.02;1764669.54;62816.56;429703.54;248937.02;75072.44;293347.23;695547.85;517686.51;578765.14;9232666.64;4855032;698100.65;834971.83;578927.09;93435.85;81762.29;1320.63;79525.97;1752708.16;1091854;6672292.85
706;5853888.14;3247054.02;1909741.09;39884.6;657208.43;71475.76;227725.27;89847.98;868094.37;345613.4;418876.07;8252905.26;5029434;473469.81;1274722.64;726663.51;332942.6;139477.15;5740.01;69899.37;1233660.19;241618.62;7875520.99
610;4640482.71;1925119.66;1919324.33;525322.12;270716.6;303201.17;473822.3;1833654.35;1092211.4;530479.94;845628.38;10487346.85;3328614;3171084.87;2042520.72;1054463.06;175490.44;216042.41;841.31;595683.5;872081.67;1073045.59;9719480.25
1507;10535576.79;6215438.14;3281240.03;174965.15;863933.47;30320.74;890333.21;43819.85;111814.71;224043.85;1197165.31;14141798.58;2877744;30491.36;6795378.95;3221099.12;1930702.44;471793.15;60358.03;1111426.21;1284148.87;3154035.4;13033074.46
