codigoine;despesacorrente;despesacompessoal;despesaaquisicaobens;jurosencargos;transferenciascorrentes;terrenoshabitacoes;edificios;infraestruturasbasicas;acessibilidades;outrosinvestimentosbensdecapital;transferenciasoutrasdespesascapital;receitastotais;transferenciasorcamentoestado;financiamentouniaoeuropeia;impostosmunicipais;imi;imt;iuc;derramairc;taxasmultasoutrosimpostos;vendabensservicos;outrasreceitas;despesatotal
1408;2074552.94;1088027.23;790847.69;31754.13;163923.89;40777.88;298463.68;23030.7;83070.44;144221.27;465854.37;3089525.23;1566048;532562.27;286763.04;158039.95;71350.79;38560.58;2970.32;15841.4;429854.01;274297.91;3129971.28
1409;5528290.4;3104734.94;1789016.91;24130.03;610408.52;5035;70327.21;9105.9;429667.87;245689.44;258731.26;8796375.93;4982172;688939.56;1464939.48;901209.94;200921.57;167701.75;108353.17;86753.05;1001085.16;659239.73;6546847.08
4901;400761.17;267685.89;119844.92;3492.11;9738.25;0;300;305289.57;186283.69;169461.05;80276.34;1248304.32;722993;481217.24;15390.24;8485;2877.96;3810.89;0;216.39;5550.46;23153.38;1142371.82
503;8444350.9;2983062.6;3539607.81;318903.73;1602776.76;365699.24;1387557.52;80191.05;1888348.88;1360465.54;3576089.65;14911457.14;6022752;761041.34;4221705.06;2656770.68;523779.43;467840.8;23298.63;550015.52;877512.43;3028446.31;17102702.78
1206;2359786.28;1054904.65;980995.13;28004.78;295881.72;57049.99;20920.86;61369.02;35314.04;711261.26;218911.68;3791397.96;2372301.59;757452.2;264116.01;187579.97;44988.38;22713.03;0;8834.63;146372.9;251155.26;3464613.13
207;2024130.65;1050672.83;668622.35;15977.26;288858.21;0;13032.04;41357.96;146591.69;68027.77;144244.93;2455424.35;1525230;102006.68;280074.01;159926.67;19217.8;36838.4;259.8;63831.34;325865.98;222247.68;2437385.04
1207;8422160.5;2953457.42;4133976.5;6014.46;1328712.12;750990.53;592001.42;2344.29;2378825.04;680825.04;73788.57;8525761.01;3865120.32;171277.85;1532767.39;1117114.38;162616.21;204284.58;5769.32;42982.9;1326282.57;1630312.88;12900935.39
1410;6478676.83;2898257.68;2980633.86;169193.69;430591.6;0;181492.94;823044.43;175809.61;756215.92;500752.43;9061408.07;1591710.5;960612.37;2167284.11;1335320.44;412179.06;212852.02;38.41;206894.18;1362702.8;2979098.29;8915992.16
107;11511543.5;5922545.56;3157558.22;55607.46;2375832.26;549868.09;4642020.71;365716.06;1002496.02;2559312.88;871453.12;23049413.56;2726490;3744109.09;4097251.19;1875138.02;273574.09;309232.65;70888.6;1568417.83;2327053.3;10154509.98;21502410.38
306;5231047.41;2071425.35;1936736.49;46548.31;1176337.26;75000;384979.32;24565.5;1138089.83;367204.9;1253353.71;9535576.99;3102336;2214563.96;3014738.54;1857812.79;394035.34;389295.91;0;373594.5;609495.18;594443.31;8474240.67
108;4936975.9;2382851.13;1998339.73;24812.44;530972.6;97284.05;1236948.38;177060.79;606206.84;598321.89;497242.98;9023994.48;3356388;1626941.87;1900728.46;1227381.84;143204.59;273388.95;13133.13;243619.95;909724.62;1230211.53;8150040.83
704;5511097.37;2219789.13;2473382.96;120683.55;697241.73;0;724858.77;15556.01;86314.27;2044176.82;597963.39;9502632.85;3384840;1622094.11;1287329.67;550008.52;358263.7;125580.54;0;253476.91;985647.76;2222721.31;8979966.63
705;13418170.77;9132397.29;2757360.33;720301.6;808111.55;42474.31;57416.37;4594.57;58101.98;193428.49;5030082.4;18779910.07;6605298;326930.28;5255419.72;2604563.9;752303.43;590905.29;247398.77;1060248.33;1727021.85;4865240.22;18804268.89
307;8569227.8;4110688.33;2591020.76;31599.11;1835919.6;0;299197.84;249193.45;860327.78;203705.78;2242415.89;12739633.73;5981238;232078.53;3425058.01;2252321.9;372247.83;499294.76;39273.29;261920.23;1266009.69;1835249.5;12424068.54
805;9473146.94;6881483.61;2018990.49;185770.43;386902.41;2715;456041.41;0;56716.52;122681.18;1777580.1;13011107.92;3197606;195386.16;7009339.57;4506882.51;924678.55;1033010.41;0;544768.1;1239125.63;1369650.56;11888881.15
1303;11998655.69;5539688.28;4244671.51;34468.86;2179827.04;347550;877109.14;493696.65;233224.03;659681.07;876913.23;17442529.16;5263824;3600170.49;3655172.23;2031668.45;542545.5;574232.89;77893.46;428831.93;2682046.2;2241316.24;15486829.81
208;4092114.84;2264589.63;1393464.5;41546.42;392514.29;10462.5;260558.65;37224.44;9505.76;319131.51;581009.82;5336626.91;3088200;128554;766618.57;345954.15;221532.23;64343.75;13758.43;121030.01;527107.61;826146.73;5310007.52
1411;2952142.21;1141145.71;1582481.67;70702.78;157812.05;0;52088.82;68263.54;403124.52;60251.06;309102.26;4327683.51;2302362;80432.3;897594.34;610938.88;92716.06;67427.77;0;126511.63;871047.48;176247.39;3844972.41
605;10474916.81;4961567.25;3609493.23;808710.63;1095145.7;0;1932997.31;0;73896.18;1944801.58;2844685.02;18687102.35;4662132;3593212.72;6638551.24;4585155.64;771898.08;715046.87;47365.59;519085.06;2381253.94;1411952.45;17271296.9
904;3251072.9;1084270.69;1386249.72;97624.36;682928.13;10062.13;93513.58;34692.91;4942.14;20474.01;608783.5;4186294.27;3199338;73923.83;361433.06;267017.18;39066.7;38031.71;853.57;16463.9;398190.58;153408.8;4023541.17
1008;2442322.8;1466585.45;672715.61;132502.01;170519.73;25505.1;3141.3;0;12016.19;128227.95;506391.39;3196965.53;2167655.37;50100.32;537029.52;365860.59;27824.86;57852.96;0;85491.11;352459.65;89720.67;3117604.73
905;2679492.94;903276.8;1296321.93;415360.42;64533.79;0;188569.72;12300;57906.86;4305;617188.95;3503131.76;2000622.9;17413.59;413128.32;275166.59;38456.62;44976.11;2365.11;52163.89;280475.37;791491.58;3559763.47
404;2383080.05;1399785.22;688259.72;94579.89;200455.22;0;307618.83;0;362842.58;275604.83;479008.54;4120493.89;2307804;568887.54;248526.74;192751.57;14638.5;24385.88;961.5;15789.29;256365.39;738910.22;3808154.83
1208;1748532.15;831155.52;781971.62;11243.84;124161.17;0;1986.45;3025.8;573812.79;164744.22;224395.5;3054006.17;1652508;854285.86;216778.68;155647.94;16789.35;29945.41;420.08;13975.9;244367.49;86066.14;2716496.91
3103;43980146.56;15638290.16;25620836.87;383220.01;2337799.52;373767.53;1105327.65;4361615.61;3639158.58;3134561.9;3419251.73;64154035.54;7416312;25200.52;14103857.61;6532891.06;2887770.5;1230002.35;0;3453193.7;17000143.86;25608521.55;60013829.56
504;12543278.14;3125864.32;7768714.04;824599.84;824099.94;1395.06;3622844.69;6232240.08;11183566.26;3157346.71;5288908.16;52106914.47;5314026;2987216.25;2694972.71;1916549.48;281424.86;260664.59;1088.51;235245.27;1750453.92;39360245.59;42029579.1
1209;1905446.96;1035361.55;605390.17;7464.77;257230.47;15500.63;9712.4;125877.52;15635.04;198087.91;174159.88;3004024.17;1882929;204167;270783.11;197705.11;22281.34;16530.14;0;34266.52;382414.75;263730.31;2444420.34
606;2572694.45;1441046.98;849845.63;26013;255788.84;748.2;212989.28;19956;325658.36;89326.2;405305.73;3490151.59;2173242;118850.09;483045.35;289522.83;29270.86;35414.36;0;128837.3;367096.85;347917.3;3626678.22
1412;2225802.93;1131417.26;903391.72;7681.72;183312.23;7165.12;61824.36;33659.89;126276.51;931488.36;96514.98;3571158.63;1474002;632104.71;548584.52;287028.82;35086.94;46619.33;0;179849.43;315398.61;601068.79;3482732.15
1304;25295349.11;12891494.05;8943488.9;199540.53;3260825.63;373698.03;1135648.43;155802.32;1863793;267837.56;2336798.48;41431856.1;8719218;11156892.96;10882787.01;7435400.83;939289.01;1524886.21;252147.23;731063.73;5120539.85;5552418.28;31428926.93
906;3820509.9;1451320.85;1661773.48;35264.89;672150.68;41038.57;2298.05;26403.35;1359215.2;520223.7;696985.05;6740205.33;3273354;772476.21;1030266.55;803081.77;61281.15;123886.15;1172.55;40844.93;771573.54;892535.03;6466673.82
1505;7449146.81;4650086.76;1938428.33;87006.43;773625.29;7851.7;76817.37;159241.4;1338132.96;348063.87;559140.19;9498667.75;3202356;31418;3852387.22;1464076.88;1810003.59;137381.59;38230.84;402694.32;730728.68;1681777.85;9938394.3
907;13193328.95;4902699.17;4837424.76;1311283.45;2141921.57;259959.46;1179298.3;121409.43;2474113.45;520138.59;5757000.79;24620681.45;6468900;1001031.46;3885898.59;2786392.22;402843.44;452647.04;83594.7;160421.19;2009639.94;11255211.46;23505248.97
308;25711635.77;12466203.28;7279296.1;420092.67;5546043.72;385453.08;271164.58;0;922602.23;827926.64;3598046.02;36540006.61;11694510;4431613.3;12279750.9;7325706.3;1708505.22;1570821.26;205155.19;1469562.93;2863448.55;5270683.86;31716828.32
4701;2978311.9;1713927.02;852163.85;49681.36;362539.67;0;0;8678.04;416792.19;214699.74;648892.16;4609838;2705238;346425.19;883433.26;575480.2;52842.18;159641.61;0;95469.27;671782.77;2958.78;4267374.03
505;5559078.5;2201402.61;2853288.91;16341.75;488045.23;0;351145.25;26295.46;242696.3;421571.78;1002807.93;7017419.92;4675755;234426.42;967451.63;669922.12;196278.42;49976.31;0;51274.78;894079.76;245707.11;7603595.22
110;8144043.91;2743953.69;4187169.03;898644.48;314276.71;223479.35;823577.38;344173.98;714272.03;678043.53;1624210.86;10685790.84;2727076;193245.57;4297261.88;2796385.27;733000.63;471713.23;0;296162.75;2903680.87;564526.52;12551801.04
806;12071572.53;3559184.18;7080197.14;332356.9;1099834.31;0;130802.98;136477.02;50257.8;179822.98;415357.72;14043076.84;1826022;9795.15;5853644.53;3665605.69;1628972.39;355581.26;0;203485.19;3361555.78;2992059.38;12984291.03
4201;2783558.7;1177591.63;918533.39;53850.26;633583.42;0;106512.34;878096.5;86118.2;417069.96;881648.21;5344188.42;2251506;759160.15;1006418.47;530109.89;321592.12;103615.29;8334.88;42766.29;870863.64;456240.16;5153003.91
807;19939873.83;5929385.72;9576211.77;378968.18;4055308.16;399871.29;306329.44;159954.59;1007252.17;378158.39;1646059.34;24989876.73;1733567;922578.88;9263044.46;5067480.58;2668817.31;403361.61;7642.55;1115742.41;4389128.23;8681558.16;23837499.05
4801;936557.68;551392.15;371207.81;0;13957.72;1378.4;43960.77;116497.04;761139.98;375411.98;44702.19;2173091.73;1287798;711103.91;2114.96;0;0;0;0;2114.96;83695.45;88379.41;2279648.04
4601;1593981.91;832817.03;474275.42;109220.29;177669.17;10500;1756264.55;29590.6;666831.51;100570.68;611580.4;4915387.72;1882830;1011045.28;212767.59;156377.36;13727.54;38574.28;0;4088.41;225164.54;1583580.31;4769319.65
1805;12624443.72;2148948.47;8665066.06;844971.91;965457.28;220512.3;2041454.15;476161.29;3435199.94;153726.94;2757477.07;23084977.21;3891396;1130098.38;2826766.33;1417586.77;683786.26;244107.63;52830.53;428455.14;2461559.56;12775156.94;21708975.41
1009;18980100.32;6281781.97;7926978.46;150496.96;4620842.93;1168.5;535439.82;12775.54;641011.62;191020.14;4428282.18;28694154.92;8398020;818290.02;13284791.5;8237714.15;1937370.64;1649833.99;320876.24;1138996.48;2786893.89;3406159.51;24789798.12
1106;195036223.3;119648319.4;51845969.12;1413545.19;22128389.68;3503730.29;5264820.82;2124731.64;2564243.24;8087268.76;17542704.53;233112608;29687281;72150.1;105124814.3;39056219.96;30206112.36;8816826.72;5170214.49;21875440.73;52820128.66;45408233.97;234123722.6
808;33893935.84;13518620.38;16834875.28;1056165.18;2484275;174277.6;1564781.59;3898230.63;2886166.12;721877.74;5613279.07;51828153.31;4603986;2488844.1;21538257.44;12868216.92;5325288.48;1145897.47;88412.96;2110441.61;5406989.12;17790076.65;48752548.59
1107;42419418.67;19857214.27;14138783.64;941267.3;7482153.46;71710.04;122537.49;129385.07;451818.51;587612.36;4487271.53;51911288;9749464;146183.06;20152799.8;12342650.13;3077386.98;2234495.98;1046976.93;1451289.78;3851701;18011140.14;48269753.67
1108;7690353.1;2971034.87;3460154.15;116151.06;1143013.02;645.75;109832.5;93327.55;851610;132123.87;882798.45;10369707.19;2326182;1028937.74;2633469.89;1744656.75;433145.56;279239.85;0;176427.73;2164082.12;2217035.44;9760691.22
607;5179288.2;2250245.95;2569075.67;63882.32;296084.26;10039.46;204297.59;94034.74;292709.01;594092.47;373225.28;6660510.08;2171952;382063.17;1477845.49;951320.15;25183.64;171016.95;23134.34;307190.41;1239752.85;1388896.57;6747686.75
1305;9585172.16;5352151.98;3336151.44;114415.69;782453.05;39026.32;717620.51;384782.85;613412.73;183656.18;1053203.69;12662184.4;4539252;890406;2897380.67;1466231.33;406876.06;412605.1;0;611668.18;2160783.13;2174362.6;12576874.44
1413;3535611.6;1580375.25;1657224.4;26130.83;271881.12;0;160627.92;41762.94;356068.11;164086.98;114647.99;4659479.32;3033636;145171.83;469841.26;336749.16;60936.58;53714.92;0;18440.6;814543.46;196286.77;4372805.54
405;6187102.33;2468750.86;2715439.22;76464.93;926447.32;34697.37;20530.08;146507.31;1192529.91;144788.46;1357438.79;9430431.92;4658354;406171.87;1545110.19;922864.91;61542.31;120392.95;10324.67;429985.35;1114480.15;1706315.71;9083594.25
3104;3244281.22;1928955.5;885817.07;246921.2;182587.45;0;8136.79;197843.27;661990.49;411834.27;760610.13;5300559.32;2908374;518941.5;1587281.83;841669.35;498164.56;184804.99;0;62642.93;189859.36;96102.63;5284696.17
4602;1737042.31;1070085.6;454493.63;12004.64;200458.44;0;111168.43;36733.59;290907.03;135378.06;345033.87;2877683.21;2005932;266435.86;334401.88;224033.8;40013.65;55864.95;0;14489.48;269587.93;1325.54;2656263.29
1109;17646388.26;7458079.97;8165851.53;69638.44;1952818.32;4620;825502.38;171005.22;1325603.49;4215585.53;1132824.67;22521680.13;3445080;1840156.59;8588942.04;4747707.57;1069494.15;921586.16;108189.92;1741964.24;3556760.95;5090740.55;25321529.55
1306;19647830.3;9997463.26;6395296.54;560713.94;2694356.56;75000;550557.88;54559.26;698406.77;833478.95;4309514.49;25757516.73;5854998;68261.48;14875244.4;8328593.88;2028761.62;1533188.56;756627.12;2228073.22;3271057.61;1687955.24;26169347.65
1806;5625336.17;2265085.52;3087528.23;108164.74;164557.68;124478.46;485122.37;1694781.42;3055018.92;351753.51;726101.6;13094734.87;3910064.2;189970.9;1863193.42;1100463.2;137861.94;199684.15;13439.35;411744.78;1281851.34;5849655.01;12062592.45
908;1602048.92;717922.96;640091.4;10681.48;233353.08;12908.99;0;13071.56;166466.08;603637.15;251719.93;2832931.19;1734191.98;499872.05;204711.5;169160.86;3954.93;22031.8;0;9563.91;289047.68;105107.98;2649852.63
1307;8673172.84;3556719.84;3580588.36;176224.03;1359640.61;117242.31;226808.49;241397.87;233080.5;1305235.87;1595236.6;13401986.72;6152778;2089778.68;3032670.13;2012754.93;315492.68;415602.41;29812.22;259007.89;1325230.63;801529.28;12392174.48
1010;6138938.47;2648882.96;2568137.8;13045.45;908872.26;345263.63;1344417.94;101522.73;69180.05;303651.95;541177.68;11302764.39;2876976;1577546.35;3139887.81;2096697.86;361749.46;458307.32;0;223133.17;2804400.67;903953.56;8844152.45
1210;1392942.89;773848.92;505821.39;5083.69;108188.89;93551.98;67370.37;120984.8;88870.45;57804.91;139466.35;1986530.32;1389680;122326.58;200616.83;169961.25;0;24716.59;576.96;5362.03;200864.33;73042.58;1960991.75
1308;34770804.74;15516024.3;14081310.45;359845.54;4813624.45;1882115.64;1067911.36;188468.23;2550737.99;1002050.12;3582171.9;50172041.18;7926858;6226355.16;19758082.67;10520559.68;2255075.63;1998433.14;477420.15;4506594.07;5060664.36;11200080.99;45044259.98
111;4143205.7;2407911.57;1517992.28;9257.21;208044.64;45038.67;340967.45;55003.41;675492.72;33565.25;396595.18;7240388.96;2564820;312179.79;1682800.9;817671.73;168818.5;212594.02;15202.7;468513.95;1679464.56;1001123.71;5689868.38
909;2777319.2;1410579.03;999516.01;76216.89;291007.27;1500;10713.4;3013.84;244260.72;48028.91;195111.23;3767851.43;2477352;64845.61;466949.8;321197.7;44572.94;40915.71;0;60263.45;260824.72;497879.3;3279947.3
1603;4775597.73;2509168.14;1686406.61;156034.11;423988.87;17279.47;2285039.34;661028.47;774058.6;291493.29;673237.16;9612101.66;2971464;1788424.84;851016.65;626275.25;60686.86;90305.9;0;73748.64;929725.22;3071470.95;9477734.06
209;4639666.16;2385347.31;1707212.33;30361.61;516744.91;10397.32;11637.13;351875.54;304326.98;388065.98;612707.63;6776059.48;5034414;488025.93;485500.29;308823.9;36200.3;50586.58;0;89889.51;575409.63;192709.63;6318676.74
1704;1672316.54;968460.37;470734.68;115353.5;117767.99;2999.09;521710.8;8977.92;250533.92;81098.87;244778.98;2768059.71;1761585.36;182349.57;259641.42;140341.52;40158.87;32444.36;0;46696.67;286889.81;277593.55;2782416.12
608;3633321.28;1641370.58;1792794.94;31616.59;167539.17;13505.78;225492.12;37896.52;24641.47;95886.84;291871.76;4878913.16;2049544;204431.27;1528831.52;862048.7;209707.73;132900.66;0;324174.43;753530.02;342576.35;4322615.77
609;3065584.15;1472861.14;1429228.96;42947.93;120546.12;82468.72;27582.71;166903.23;189205.01;889418.31;361613.85;5252498.58;2048928;602225.44;948340.38;525941.7;93376.26;123590.34;9257.15;196174.93;816891.54;836113.22;4782775.98
406;6018708.27;1708148.3;3737334.8;271292.83;301932.34;156321.26;145828.45;466431.18;935132.04;306172.14;567652.57;8910347.55;3234636;144735.67;571489.34;401107.39;47561.43;68853.26;7.39;53959.87;1018365.88;3941120.66;8596245.91
407;13486008.47;3523164.54;6762224.9;725306.52;2475312.51;31163.07;294982.49;508042.8;1166688.98;488315.14;1128154.04;17579709.54;4919060;490010.86;1602702.06;1094717.63;139487.5;207302.69;0;161194.24;1967909.54;8600027.08;17103354.99
408;3917038.86;1353167.36;2282109.33;24354.39;257407.78;40010;0;47917.1;281636.19;170070.93;742898.36;7186444.88;4290882;903442.94;716968.11;454349.05;81815.4;69612.1;0;111191.56;737367.08;537784.75;5199571.44
1807;3116917.92;1469260.96;1183470.21;81901.12;382285.63;57329.6;831619.9;76661.21;228074.45;152235.96;1148945.67;5477847.16;2758488;58138.77;930683.16;665244.91;95239.78;96129.01;0;74069.46;738483.66;992053.57;5611784.71
1506;12087321.72;7228081.43;3441729.81;94837.6;1322672.88;181.15;49745.66;70526.07;95031.4;622324.78;1455498.4;17102104.79;5098866;73702.88;7479493.86;3302015.37;1868004.1;573159.61;26425.06;1709889.72;3568092.24;881949.81;14380629.18
1604;4521201.74;2382473.32;1551673.97;76068.93;510985.52;0;283221.07;501078.1;297026.47;432145.21;1580956.89;7851719.5;3774696;526467.11;1339406.88;858956.8;195917.56;211905.12;0;72627.4;1047465.14;1163684.37;7615629.48
809;3185944.83;1852331.66;899184.68;29505.95;404922.54;55595.58;108615.36;67297.33;412033.65;131346.06;783546.46;4772502.31;3086448;90728.76;666525.82;332471.43;212313.91;58926.69;0;62813.79;301384.61;627415.12;4744379.27
1705;2498001.15;1419756.02;721989.73;185648.47;170606.93;1426.8;4710.72;2612.14;84580.53;96802.38;1875023.68;5746326.53;4360327.49;251299.14;511847.61;327067.86;79358.76;64387.48;0;41033.51;358448.91;264403.38;4563157.4
1211;2228307.58;1386400.22;630103.73;38934.03;172869.6;796.05;17933.14;0;362695.72;47191.64;602411.82;3222719.68;1980468;63820.13;181133.3;130350.39;8540.66;22419.85;0;19822.4;167463.13;829835.12;3259335.95
1706;4745968.9;2170918.31;1917820.3;21387.96;635842.33;308237.97;382922.04;317239.44;345940.44;102336.56;1342485.57;9189409.84;4855032;555992.3;993552.48;666909.5;53991.04;101894.07;1885.87;168872;1924825.73;860007.33;7545130.92
706;5890708.45;3245142.91;1924032.63;30577.82;690955.09;31888.99;595012.38;56912.24;669705.69;878026.62;427906.53;4073553.34;2326914;438201.05;332138.6;13902.61;223091.45;73012.75;604.45;21527.34;895747.56;80552.13;8550160.9
610;4864363.95;2174813.49;1939581.97;498406.15;251562.34;93507.5;244298.5;605688.55;930999.99;97742.83;858492.59;7995549.94;3328614;961538.43;2141644.13;1201130.23;134420.35;238906.07;9746.95;557440.53;803411.92;760341.46;7695093.91
1507;11338051.37;6703935.58;3541175.33;73055.67;1019884.79;2175.45;122875.91;19788.42;76100.45;207706.43;1073316.5;13125508.13;2877744;29629.33;6003011.54;3223548.44;1374897.56;538978.43;0;865587.11;1251105;2964018.26;12840014.53
707;2443092.59;1182584.32;758199.32;15533.96;486774.99;3690;24539.51;20091.25;135244.8;352579.91;182288.39;2871208.25;2189586;0;311448.26;214183.61;32416.19;39781.32;5862.3;19204.84;302262.26;67911.73;3161526.45
1808;2452998.42;1257857.84;704266.39;22569.46;468304.73;70499.41;101806.89;170884.55;1532770.81;55150.88;597902.73;4270403.38;2544432;0;844400.66;594498.93;44965.3;91124.43;36481.39;77330.61;590033.72;291537;4982013.69
210;5819065.71;3037517.42;2160148.94;65393.21;556006.14;32682.75;0;131088.58;299017.89;1152189.26;968410.33;7875927.65;4548150;773624.91;743320.51;556812.43;21746.7;121429.44;13827.26;29504.68;855331.46;955500.77;8402454.52
708;2547334.87;1445543.01;609048.95;97368.25;395374.66;0;0;15285.06;83961.65;30672.5;366250.57;3010454.21;2079861.7;0;339908.67;142744.83;158832.59;20528.82;772.89;17029.54;250807.37;339876.47;3043504.65
1707;2504223.85;1222156.86;891932.54;220293.64;169840.81;8250;0;13830.34;122731.76;38245.6;1127486.76;3876135.42;2695523.15;235869.06;384166.2;249445.13;39032.66;48551.48;0;47136.93;233814.94;326762.07;3814768.31
112;1614824.98;773060.05;606046.73;4666.37;231051.83;62269.17;76724.38;0;332452.02;774763.26;115747.5;3920716.81;1767876;714779.81;1082238.98;785621.52;137029.46;117100.13;0;42487.87;320451.2;35370.82;2976781.31
1011;4393157.51;1988788.48;1194440.94;257078.75;952849.34;66173.81;239366.84;44944.52;149903.35;255963.74;461373.57;6362609.01;1564650;38287.76;2227688.42;1565393.61;302979.32;212981.31;0;146334.18;1436608.97;1095373.86;5610883.34
1809;4343704.01;1813451.13;1362597.05;162856.83;1004799;0;145531.33;78873.39;337849.38;137946.69;137623.34;6032117.69;2360796;142725.29;1559221.56;915902.97;87136.47;133383.2;0;422798.92;513802.74;1455572.1;5181528.14
1212;3715242.03;2031501.85;1106398.83;42099.55;535241.8;0;604343.26;38903.88;356991.61;664560.08;305038.43;5573799.93;3211044;775367.4;552084.34;404496.5;51461.06;48815.66;251.44;47059.68;532702.7;502601.49;5685079.29
4202;1490828.51;779245.09;360640.04;58923.73;292019.65;1530;44826.31;10122.05;542221.74;61758.37;358204.22;2715355.85;2079154;364620.38;250645.81;170231.77;42112.87;26092.92;542.97;11665.28;20735.66;200;2509491.2
1012;6254301.31;2626331.1;2556706.88;299877.61;771385.72;5600;1404045.3;92119.12;677109.9;458646;620566.4;9960499.46;1099104;723179.99;3216673.45;1355727.45;380147.77;139641.47;0;1341156.76;1210144.02;3711398;9512388.03
211;9750847.05;4160402.68;3466952.98;54013.52;2069477.87;141963.14;1083068.62;253318.97;226977.05;1602622.51;1241660.75;13375674.18;6733590;1925865.6;2167785.95;1384157.63;287503.73;228518.84;52545.45;215060.3;2136227.28;412205.35;14300458.09
1116;23292847.26;11746978.94;7305026.1;532774.59;3708067.63;65647.6;392378.62;55000;423918.39;507922.03;3937076.9;28727915.64;7330788;886737.83;14053790.6;8299924.9;1857526.06;1410731.58;83371.39;2402236.67;2341265.8;4115333.41;28674790.8
1110;38569992.71;16933791.73;16759994.44;1210591.09;3665615.45;3015631.19;892496.45;538042.76;871659.42;1289073.46;2048064.5;43335617.29;8828676;156904.59;26937727.5;13328840.34;3001730.75;4949137.94;3488827.73;2169190.74;6133475.65;1278833.55;47224960.49
506;2603943.39;1048012.89;1295443.44;9731.82;250755.24;13272.48;17279.38;37521.92;245887.05;270453.29;562668.26;4007955.5;2977050;20570;311227.24;266903.89;7520.29;23377.19;0;13425.87;642140.79;56967.47;3751025.77
810;9723141.85;4980536.28;2686882.3;193869.79;1861853.48;85986.61;215964.76;274836.94;224129.03;650829.32;1022979.61;13974394.08;3274392;144667.55;4664511.62;3060042.19;919187.02;539492.1;0;145790.31;750181.89;5140641.02;12197868.12
113;11496077.37;5030859.31;4292096.91;224412.35;1948708.8;9695.22;1454037.03;192127.17;447605.5;433489.9;3693947.51;18669475.39;6066552;2260914.59;5017096.43;3248687.1;447665;717034.31;235516.29;368193.73;2901339.3;2423573.07;17726979.7
1810;3219039.58;1360201.78;1627781.19;38619.27;192437.34;16786;457245.8;75616.96;1168902.28;266593.9;341900.77;5498487.47;2167956;338258.48;926628.24;482187.62;143609.31;96969.11;20437.37;183424.83;579636.16;1486008.59;5546085.29
114;4338958.11;2298456.3;1617425.46;89172.98;333903.37;175472;2036405.32;248480.76;1433019.28;55692.3;654605.62;8649318.76;3182274;1452627.77;1927790.43;1283685.95;320530.35;247840.71;3397;72336.42;1157284.24;929342.32;8942633.39
611;5232334.54;1835051.99;2517106.55;8395.02;871780.98;163862.5;731838.09;426079.36;303202.13;324494.93;798564.6;7188304.49;3362454;704457.47;1901184.01;1050463.43;198074.43;189363.21;0;463282.94;997213.63;222995.38;7980376.15
1421;12277319.15;3584109.15;7519447.32;67392.57;1106370.11;270135.6;2070507.1;87344.57;2249665.63;363373.23;3709283.56;18942319.17;5459090.64;2215567.52;4760894.02;2871225.21;391103.6;485439.16;105243.93;907882.12;1201435.22;5305331.77;21027628.84
212;3189094.34;2062232.18;695566.41;78047.51;353248.24;22659.05;364932.36;188745.45;233343.92;113758.13;993930.18;5035257.02;2990382;636524.31;339775.1;258810.11;26477.69;48765.23;0;5722.07;297373.57;771202.04;5106463.43
115;8192397.74;3688419.23;3278396.63;114317.05;1111264.83;133960.03;1126101.88;185035.11;2027660.06;138106.19;601966.53;14207313.13;4034880;1323797.94;5211995.93;3402036.87;693203.32;540680.13;110219.64;465855.97;2640193.25;996446.01;12405227.54
1309;10590518.92;4024285.29;4538636.77;860361.35;1167235.51;12854.8;3460972.41;37202.97;2206706.65;937020.41;1968393.89;19266970.13;4379660.4;1994297.61;3286000.36;2069322.81;400748.98;497060.86;54236.89;264630.82;1337092.29;8269919.47;19213670.05
1508;16301329.49;9382927.61;5678006.56;178389.2;1062006.12;50000;63388.88;64991.39;481104.69;1092555.03;291380;19877795.73;3755646;763575.46;9447408.99;4759737.91;1546580.85;769243.06;0;2371847.17;3749338.78;2161826.5;18344749.48
612;3505742.43;1325156.16;1600213.3;1240.35;579132.62;7000;146567.58;99534.69;273290.55;363272.32;247803.93;5084764.61;2778444;164695.56;299239.95;251987.91;12558.54;16250.22;0;18443.28;220736.88;1621648.22;4643211.5
1310;16997291.59;7392233.97;7582863.56;307814.82;1714379.24;157100.91;11074899.96;582085.34;15181081.23;2455589.76;2068086.82;49226003.69;7039680;7339432.46;4988334.26;3099908.47;616463.38;744115.55;37411.61;490435.25;1855036.15;28003520.82;48516135.61
1605;3011070.61;1499935.6;1104583.16;125124.7;281427.15;0;808239.48;1021864.35;1130267.24;523495.6;1157820.45;7909779.94;3074334;1049770.87;598033.64;396223.52;50313.41;85406.82;6690.4;59399.49;539205.97;2648435.46;7652757.73
1013;1882105.79;839427.5;718571.61;16825.73;307280.95;1911.5;59126.18;0;242292.86;172937.02;195576.75;2699308.12;1778817;136119.26;299630.9;224479.17;18623.71;33503.47;2275.66;20748.89;393697.39;91043.57;2553950.1
613;3488145.31;1352194.48;1778214.68;1157.46;356578.69;6730.66;60535.52;151474.4;195841.15;394762.02;357779.21;5447697.03;2956728;372169.48;920368.75;623793.09;27082.98;131953.71;0;137538.97;966284.63;232146.17;4655268.27
1311;9779013.16;5414240.58;2921546.21;154473.69;1288752.68;143952.25;2197043.71;856262.44;1806462.31;1374703.26;1476339.83;18344842.64;7196092;3086085.25;3961086.62;2341795;491974.93;628629.18;0;498687.51;498138.73;3603440.04;17633776.96
